,mean,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,1.0,1.0,1.0
60,1.0,1.0,1.0
61,1.0,1.0,1.0
62,1.0,1.0,1.0
63,1.0,1.0,1.0
64,1.0,1.0,1.0
65,1.02,1.0,1.0
66,1.03,1.0,1.5249999999999915
67,1.09,1.0,2.0
68,1.1,1.0,2.0
69,1.12,1.0,2.0
70,1.16,1.0,2.0
71,1.22,1.0,3.0
72,1.29,1.0,3.0
73,1.37,1.0,3.0
74,1.48,1.0,3.0
75,1.57,1.0,4.0
76,1.73,1.0,5.0
77,6.8,6.0,10.0
78,7.94,7.0,11.0
79,12.12,11.0,15.0
80,15.13,14.0,18.52499999999999
81,18.11,17.0,21.52499999999999
82,19.22,18.0,22.0
83,25.36,24.0,28.0
84,29.43,28.0,32.0
85,34.58,33.0,38.0
86,39.76,38.0,43.0
87,46.96,45.0,50.52499999999999
88,53.15,51.0,57.0
89,61.26,59.0,64.0
90,61.44,59.0,64.0
91,67.74,65.0,70.0
92,74.81,72.0,78.0
93,78.91,76.0,83.0
94,85.89,83.0,89.52499999999999
95,86.89,84.0,91.0
96,81.82,79.0,86.0
97,77.96,75.0,82.0
98,76.02,73.0,81.04999999999998
99,74.96,72.0,80.0
100,77.01,74.0,82.52499999999999
101,75.94,73.0,80.0
102,71.87,69.0,76.52499999999999
103,63.9,61.0,68.0
104,64.97,62.0,69.0
105,63.9,61.0,69.0
106,63.77,61.0,68.52499999999999
107,63.72,61.0,68.52499999999999
108,61.64,59.0,66.0
109,58.65,56.0,62.0
110,55.52,53.0,59.0
111,54.55,52.0,58.52499999999999
112,54.53,52.0,58.0
113,47.38,45.0,51.52499999999999
114,42.42,40.0,47.52499999999999
115,40.34,38.0,45.0
116,40.35,38.0,45.52499999999999
117,36.22,34.0,40.52499999999999
118,37.12,35.0,41.52499999999999
119,35.93,34.0,39.52499999999999
120,35.94,34.0,39.52499999999999
121,33.86,32.0,37.52499999999999
122,32.81,31.0,36.0
123,30.75,29.0,33.52499999999999
124,28.72,27.0,32.0
125,26.61,25.0,29.52499999999999
126,26.53,25.0,30.0
127,23.41,22.0,26.52499999999999
128,20.36,19.0,23.52499999999999
129,19.37,18.0,22.0
130,18.29,17.0,21.0
131,17.25,16.0,20.0
132,17.24,16.0,20.0
133,17.19,16.0,20.0
134,16.14,15.0,19.0
135,16.09,15.0,18.52499999999999
136,16.09,15.0,18.52499999999999
137,16.07,15.0,18.52499999999999
138,16.03,15.0,18.0
139,14.97,14.0,17.0
140,14.94,14.0,17.0
141,14.96,14.0,17.0
142,11.98,11.0,14.524999999999991
143,10.93,10.0,13.0
144,11.93,11.0,14.524999999999991
145,11.89,11.0,14.0
146,10.9,10.0,14.0
147,10.88,10.0,14.0
148,11.86,11.0,14.524999999999991
149,11.82,11.0,14.0
150,10.8,10.0,13.0
151,9.77,9.0,12.0
152,9.73,9.0,12.0
153,8.69,8.0,11.0
154,8.65,8.0,11.0
155,8.66,8.0,10.524999999999991
156,8.64,8.0,10.0
157,8.61,8.0,10.0
158,8.61,8.0,10.0
159,7.59,7.0,9.0
160,6.57,6.0,8.0
161,6.56,6.0,8.0
162,6.54,6.0,8.0
163,6.52,6.0,8.0
164,6.48,6.0,8.0
165,5.45,5.0,7.0
166,5.43,5.0,7.0
167,5.41,5.0,7.0
168,4.38,4.0,6.0
169,4.36,4.0,6.0
170,4.35,4.0,6.0
171,4.33,4.0,6.0
172,4.33,4.0,6.0
173,4.32,4.0,6.0
174,4.32,4.0,6.0
175,4.31,4.0,6.0
176,4.3,4.0,6.0
177,4.3,4.0,5.5249999999999915
178,4.3,4.0,6.0
179,4.29,4.0,6.0
180,4.3,4.0,6.0
181,4.27,4.0,6.0
182,4.29,4.0,6.0
183,4.28,4.0,6.0
184,4.24,4.0,6.0
185,4.27,4.0,6.0
186,4.23,4.0,6.0
187,4.19,4.0,5.5249999999999915
188,4.23,4.0,6.0
189,4.21,4.0,6.0
190,4.2,4.0,6.0
191,4.19,4.0,6.0
192,4.18,4.0,6.0
193,4.18,4.0,6.0
194,4.16,4.0,6.0
195,4.17,4.0,5.5249999999999915
196,4.17,4.0,5.0
197,4.17,4.0,5.0
