,total_screened,positive_detected,positivity_rate
0,25230.0,242.0,0.9591755846214823
1,25230.0,196.0,0.7768529528339279
2,25230.0,205.0,0.8125247720967103
3,25230.0,153.0,0.6064209274673008
4,25230.0,201.0,0.7966706302021404
5,25230.0,189.0,0.7491082045184304
6,25230.0,184.0,0.729290527150218
7,25230.0,185.0,0.7332540626238605
8,25230.0,220.0,0.8719778042013476
9,25230.0,251.0,0.9948474038842647
10,25230.0,149.0,0.5905667855727309
11,25230.0,179.0,0.7094728497820055
12,25230.0,205.0,0.8125247720967103
13,25230.0,166.0,0.6579468886246532
14,25230.0,203.0,0.8045977011494253
15,25230.0,187.0,0.7411811335711455
16,25230.0,202.0,0.8006341656757828
17,25231.0,180.0,0.7134081090721731
18,25230.0,211.0,0.8363059849385652
19,25230.0,197.0,0.7808164883075703
20,25230.0,202.0,0.8006341656757828
21,25230.0,154.0,0.6103844629409433
22,25230.0,151.0,0.5984938565200159
23,25230.0,197.0,0.7808164883075703
24,25230.0,215.0,0.8521601268331351
25,25230.0,162.0,0.6420927467300832
26,25230.0,210.0,0.8323424494649228
27,25230.0,194.0,0.7689258818866429
28,25230.0,226.0,0.8957590170432025
29,25230.0,180.0,0.713436385255648
30,25230.0,197.0,0.7808164883075703
31,25230.0,165.0,0.6539833531510107
32,25230.0,171.0,0.6777645659928656
33,25230.0,186.0,0.737217598097503
34,25230.0,165.0,0.6539833531510107
35,25230.0,159.0,0.6302021403091558
36,25230.0,167.0,0.6619104240982957
37,25230.0,155.0,0.6143479984145858
38,25230.0,166.0,0.6579468886246532
39,25230.0,157.0,0.6222750693618708
40,25230.0,225.0,0.89179548156956
41,25230.0,150.0,0.5945303210463734
42,25230.0,202.0,0.8006341656757828
43,25230.0,215.0,0.8521601268331351
44,25230.0,182.0,0.721363456202933
45,25230.0,205.0,0.8125247720967103
46,25230.0,180.0,0.713436385255648
47,25230.0,171.0,0.6777645659928656
48,25230.0,189.0,0.7491082045184304
49,25230.0,219.0,0.8680142687277052
50,25230.0,191.0,0.7570352754657154
51,25230.0,251.0,0.9948474038842647
52,25230.0,197.0,0.7808164883075703
53,25230.0,158.0,0.6262386048355133
54,25230.0,180.0,0.713436385255648
55,25230.0,189.0,0.7491082045184304
56,25231.0,187.0,0.7411517577583132
57,25230.0,189.0,0.7491082045184304
58,25231.0,156.0,0.6182870278625501
59,25230.0,235.0,0.9314308363059849
60,25230.0,162.0,0.6420927467300832
61,25230.0,164.0,0.6500198176773682
62,25230.0,164.0,0.6500198176773682
63,25230.0,213.0,0.8442330558858502
64,25230.0,241.0,0.9552120491478399
65,25230.0,175.0,0.6936187078874356
66,25230.0,158.0,0.6262386048355133
67,25230.0,203.0,0.8045977011494253
68,25230.0,187.0,0.7411811335711455
69,25230.0,224.0,0.8878319460959175
70,25230.0,144.0,0.5707491082045184
71,25230.0,179.0,0.7094728497820055
72,25230.0,186.0,0.737217598097503
73,25230.0,199.0,0.7887435592548553
74,25230.0,205.0,0.8125247720967103
75,25230.0,184.0,0.729290527150218
76,25231.0,199.0,0.7887122983631247
77,25230.0,180.0,0.713436385255648
78,25230.0,178.0,0.7055093143083631
79,25230.0,186.0,0.737217598097503
80,25230.0,200.0,0.7927070947284979
81,25230.0,214.0,0.8481965913594927
82,25230.0,178.0,0.7055093143083631
83,25230.0,198.0,0.7847800237812128
84,25230.0,216.0,0.8561236623067776
85,25230.0,119.0,0.4716607213634562
86,25230.0,197.0,0.7808164883075703
87,25231.0,196.0,0.7768221632119219
88,25230.0,119.0,0.4716607213634562
89,25230.0,151.0,0.5984938565200159
90,25230.0,150.0,0.5945303210463734
91,25230.0,151.0,0.5984938565200159
92,25230.0,179.0,0.7094728497820055
93,25230.0,205.0,0.8125247720967103
94,25230.0,170.0,0.6738010305192231
95,25230.0,191.0,0.7570352754657154
96,25230.0,177.0,0.7015457788347206
97,25230.0,146.0,0.5786761791518034
98,25230.0,218.0,0.8640507332540627
99,25230.0,212.0,0.8402695204122077
