,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,1.0
73,2.0
74,5.0
75,5.0
76,5.0
77,8.0
78,12.0
79,14.0
80,16.0
81,23.0
82,28.0
83,36.0
84,38.0
85,40.0
86,47.0
87,52.0
88,60.0
89,70.0
90,75.0
91,78.0
92,76.0
93,77.0
94,75.0
95,71.0
96,76.0
97,80.0
98,75.0
99,70.0
100,64.0
101,68.0
102,67.0
103,64.0
104,62.0
105,64.0
106,63.0
107,62.0
108,64.0
109,63.0
110,57.0
111,58.0
112,56.0
113,56.0
114,57.0
115,53.0
116,50.0
117,46.0
118,41.0
119,37.0
120,28.0
121,28.0
122,26.0
123,24.0
124,24.0
125,24.0
126,21.0
127,21.0
128,23.0
129,22.0
130,18.0
131,16.0
132,16.0
133,16.0
134,17.0
135,16.0
136,17.0
137,17.0
138,15.0
139,17.0
140,16.0
141,14.0
142,14.0
143,13.0
144,14.0
145,15.0
146,15.0
147,15.0
148,14.0
149,13.0
150,13.0
151,13.0
152,9.0
153,9.0
154,8.0
155,8.0
156,8.0
157,8.0
158,8.0
159,7.0
160,7.0
161,5.0
162,6.0
163,7.0
164,5.0
165,4.0
166,4.0
167,4.0
168,3.0
169,3.0
170,2.0
171,2.0
172,2.0
173,2.0
174,2.0
175,2.0
176,1.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,1.0
196,2.0
197,3.0
198,4.0
199,5.0
200,6.0
201,7.0
202,10.0
203,11.0
204,13.0
205,14.0
206,15.0
207,15.0
208,16.0
209,15.0
210,17.0
211,16.0
212,15.0
213,14.0
214,14.0
215,14.0
216,15.0
217,16.0
218,14.0
219,13.0
220,12.0
221,9.0
222,9.0
223,9.0
224,6.0
225,6.0
226,4.0
227,4.0
228,3.0
229,3.0
230,2.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
