,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,1
71,2
72,6
73,7
74,7
75,8
76,8
77,11
78,15
79,18
80,23
81,24
82,25
83,32
84,35
85,37
86,39
87,41
88,43
89,46
90,48
91,52
92,55
93,58
94,63
95,70
96,74
97,77
98,81
99,88
100,97
101,99
102,105
103,108
104,112
105,114
106,119
107,121
108,123
109,128
110,130
111,132
112,134
113,141
114,146
115,149
116,154
117,158
118,162
119,163
120,164
121,164
122,165
123,169
124,170
125,171
126,174
127,176
128,177
129,178
130,181
131,183
132,183
133,183
134,183
135,184
136,185
137,186
138,188
139,188
140,188
141,188
142,188
143,188
144,188
145,189
146,189
147,189
148,189
149,189
150,189
151,189
152,189
153,190
154,190
155,190
156,190
157,190
158,190
159,190
160,190
161,190
162,190
163,190
164,190
165,190
166,190
167,190
168,190
169,190
170,190
171,190
172,190
173,190
174,190
175,190
176,190
177,190
178,190
179,190
180,190
181,190
182,190
183,190
184,190
185,190
186,190
187,190
188,190
189,190
190,190
191,190
192,190
193,190
194,190
195,190
196,190
197,190
198,190
199,190
200,190
201,190
202,190
203,190
204,190
205,190
206,190
207,190
208,190
209,190
210,190
211,190
212,190
213,190
214,190
215,190
216,190
217,190
218,190
219,190
220,190
221,190
222,190
223,190
224,190
225,190
226,190
227,190
228,190
229,190
230,190
231,190
232,190
233,190
234,190
235,190
236,190
237,190
238,190
