,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,1
74,1
75,1
76,3
77,7
78,9
79,12
80,13
81,14
82,18
83,20
84,20
85,24
86,28
87,32
88,35
89,40
90,44
91,49
92,58
93,62
94,68
95,71
96,75
97,80
98,90
99,93
100,102
101,111
102,116
103,126
104,128
105,130
106,135
107,138
108,142
109,144
110,146
111,154
112,157
113,159
114,162
115,164
116,168
117,170
118,171
119,172
120,172
121,173
122,174
123,175
124,177
125,177
126,178
127,178
128,179
129,179
130,179
131,179
132,179
133,179
134,179
135,179
136,179
137,179
138,179
139,179
140,179
141,179
142,179
143,179
144,179
145,179
146,179
147,180
148,181
149,181
150,182
151,182
152,182
153,182
154,182
155,182
156,182
157,182
158,182
159,182
160,182
161,182
162,182
163,182
164,182
165,182
166,182
167,182
168,182
169,182
170,182
171,182
172,182
173,182
174,182
175,182
176,182
177,182
178,182
179,182
180,182
181,182
182,182
183,182
184,182
185,182
186,182
187,182
188,182
189,182
190,182
191,182
192,182
193,182
194,182
195,182
196,182
197,182
198,182
199,182
200,182
201,182
202,182
203,182
204,182
205,182
206,182
207,182
208,182
209,182
210,182
211,182
212,182
213,182
214,182
215,183
216,184
217,184
218,184
219,184
220,184
221,184
222,184
223,186
224,187
225,188
226,188
227,188
228,188
229,188
230,188
231,188
232,188
233,189
234,190
235,190
236,190
237,190
238,190
