,transmission_time,incubation_time,infection_time,disease_state
0,10168,475,9936,State.EXPOSED
1,11481,118,11232,State.EXPOSED
2,12282,0,11920,State.SEVERE
3,13662,,13104,State.ASYMPTOMATIC
4,13674,414,13392,State.EXPOSED
5,13680,948,13464,State.EXPOSED
6,13914,1402,13680,State.EXPOSED
7,13993,1323,13680,State.EXPOSED
8,14088,,13674,State.ASYMPTOMATIC
9,14224,269,13968,State.EXPOSED
10,14304,276,13914,State.EXPOSED
11,14441,254,13968,State.EXPOSED
12,14489,552,13993,State.EXPOSED
13,15150,,14976,State.ASYMPTOMATIC
14,15209,,14976,State.ASYMPTOMATIC
15,15264,555,15150,State.EXPOSED
16,15264,555,15150,State.EXPOSED
17,15306,513,15150,State.EXPOSED
18,15569,,15264,State.ASYMPTOMATIC
19,15577,,15264,State.ASYMPTOMATIC
20,15632,,15408,State.ASYMPTOMATIC
21,15702,117,15150,State.EXPOSED
22,15852,,15552,State.ASYMPTOMATIC
23,15894,,15408,State.ASYMPTOMATIC
24,16184,525,15696,State.EXPOSED
25,16217,,15852,State.ASYMPTOMATIC
26,16638,494,16416,State.EXPOSED
27,17224,155,16704,State.EXPOSED
28,17722,,17280,State.ASYMPTOMATIC
29,17944,246,17568,State.EXPOSED
30,32993,338,32688,State.EXPOSED
31,33001,330,32688,State.EXPOSED
