,Daily_absent_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,3.0
71,3.0
72,5.0
73,8.0
74,9.0
75,11.0
76,12.0
77,10.0
78,10.0
79,9.0
80,8.0
81,8.0
82,9.0
83,9.0
84,8.0
85,10.0
86,10.0
87,10.0
88,12.0
89,11.0
90,12.0
91,15.0
92,16.0
93,19.0
94,20.0
95,20.0
96,22.0
97,21.0
98,18.0
99,18.0
100,16.0
101,13.0
102,12.0
103,10.0
104,12.0
105,12.0
106,9.0
107,7.0
108,8.0
109,8.0
110,9.0
111,10.0
112,12.0
113,13.0
114,14.0
115,13.0
116,12.0
117,11.0
118,7.0
119,5.0
120,4.0
121,4.0
122,4.0
123,4.0
124,2.0
125,2.0
126,2.0
127,4.0
128,3.0
129,3.0
130,2.0
131,2.0
132,3.0
133,3.0
134,1.0
135,1.0
136,1.0
137,1.0
138,1.0
139,1.0
140,1.0
141,2.0
142,3.0
143,3.0
144,3.0
145,3.0
146,2.0
147,3.0
148,3.0
149,2.0
150,2.0
151,2.0
152,2.0
153,2.0
154,1.0
155,0.0
156,1.0
157,1.0
158,1.0
159,1.0
160,1.0
161,1.0
162,1.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,1.0
179,1.0
180,1.0
181,1.0
182,1.0
183,1.0
184,1.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,1.0
194,1.0
195,1.0
196,2.0
197,2.0
198,2.0
199,3.0
200,2.0
201,2.0
202,2.0
203,1.0
204,1.0
205,2.0
206,1.0
207,2.0
208,2.0
209,2.0
210,2.0
211,2.0
212,1.0
213,1.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,1.0
226,2.0
227,2.0
228,2.0
229,3.0
230,3.0
231,4.0
232,3.0
233,2.0
234,3.0
235,3.0
236,2.0
237,2.0
238,1.0
