,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,1,,1,0
1,1,,0,1
2,,1,0,1
3,0,,0,0
4,0,,0,0
5,1,,1,0
6,0,,0,0
7,0,,0,0
8,0,,0,0
9,,0,0,0
10,1,,0,1
11,0,,0,0
12,,1,1,0
13,1,,1,0
14,0,,0,0
15,0,,0,0
16,1,,1,0
17,0,,0,0
18,1,,1,0
19,,0,0,0
20,2,,2,0
21,,0,0,0
22,1,,1,0
23,1,,1,0
24,0,,0,0
25,1,,0,1
26,2,,2,0
27,3,,3,0
28,1,,0,1
29,1,,1,0
30,,0,0,0
31,0,,0,0
32,0,,0,0
33,1,,1,0
34,,0,0,0
35,,0,0,0
36,3,,2,1
37,,0,0,0
38,0,,0,0
39,1,,1,0
40,0,,0,0
41,,0,0,0
42,0,,0,0
43,0,,0,0
44,0,,0,0
45,,0,0,0
46,0,,0,0
47,,1,0,1
48,,1,1,0
49,0,,0,0
50,0,,0,0
51,,0,0,0
52,,0,0,0
53,0,,0,0
54,1,,1,0
55,1,,1,0
56,0,,0,0
57,0,,0,0
58,0,,0,0
59,0,,0,0
60,0,,0,0
61,0,,0,0
62,3,,2,1
63,0,,0,0
64,,0,0,0
65,,0,0,0
66,0,,0,0
67,0,,0,0
68,0,,0,0
69,0,,0,0
70,,1,1,0
71,0,,0,0
72,,0,0,0
73,0,,0,0
74,1,,1,0
75,0,,0,0
76,0,,0,0
77,1,,0,1
78,0,,0,0
79,1,,1,0
80,0,,0,0
81,0,,0,0
82,0,,0,0
83,0,,0,0
84,,0,0,0
85,,0,0,0
86,1,,1,0
87,,0,0,0
88,2,,2,0
89,2,,2,0
90,0,,0,0
91,1,,1,0
92,,1,1,0
93,0,,0,0
94,2,,2,0
95,,0,0,0
96,,0,0,0
97,0,,0,0
98,0,,0,0
99,2,,2,0
100,1,,0,1
101,,0,0,0
102,0,,0,0
103,0,,0,0
104,0,,0,0
105,2,,2,0
106,,0,0,0
107,0,,0,0
108,,0,0,0
109,2,,2,0
110,,0,0,0
111,0,,0,0
112,,1,0,1
113,,0,0,0
114,0,,0,0
115,1,,1,0
116,0,,0,0
117,0,,0,0
118,2,,2,0
119,0,,0,0
120,0,,0,0
121,0,,0,0
122,0,,0,0
123,,0,0,0
124,1,,0,1
125,,0,0,0
126,0,,0,0
127,,0,0,0
128,0,,0,0
129,,0,0,0
130,,0,0,0
131,,1,1,0
132,1,,1,0
133,,0,0,0
134,,1,1,0
135,0,,0,0
136,5,,5,0
137,,0,0,0
138,,0,0,0
139,1,,0,1
140,1,,1,0
141,1,,1,0
142,0,,0,0
143,0,,0,0
144,0,,0,0
145,,0,0,0
146,0,,0,0
147,,0,0,0
148,,0,0,0
149,,0,0,0
150,2,,2,0
151,,0,0,0
152,0,,0,0
153,2,,2,0
154,,0,0,0
155,0,,0,0
156,0,,0,0
157,1,,0,1
158,,0,0,0
159,1,,0,1
160,1,,1,0
161,,0,0,0
162,0,,0,0
163,,0,0,0
164,0,,0,0
165,,0,0,0
166,,2,2,0
167,2,,1,1
168,,0,0,0
169,,0,0,0
170,0,,0,0
171,,0,0,0
172,0,,0,0
173,,0,0,0
174,0,,0,0
175,3,,1,2
176,1,,1,0
177,0,,0,0
178,,0,0,0
179,,1,1,0
180,2,,1,1
181,,0,0,0
182,0,,0,0
183,,1,1,0
184,0,,0,0
185,0,,0,0
186,,3,2,1
187,2,,2,0
188,,0,0,0
189,0,,0,0
190,3,,2,1
191,1,,1,0
192,0,,0,0
193,0,,0,0
194,,2,2,0
195,,0,0,0
196,1,,1,0
197,,1,1,0
198,0,,0,0
199,0,,0,0
200,0,,0,0
201,,1,1,0
202,1,,1,0
203,,0,0,0
204,,1,1,0
205,1,,1,0
206,0,,0,0
207,1,,1,0
208,0,,0,0
209,0,,0,0
210,0,,0,0
211,,0,0,0
212,,0,0,0
213,0,,0,0
214,1,,1,0
215,0,,0,0
216,,0,0,0
217,0,,0,0
218,4,,4,0
219,,0,0,0
220,1,,1,0
