,Num_contacts,num_contacts_traced,num_positive_contacts,num_sympt_patients_traced,contact_tracing_time,tracing_round,hcw_id,hcw_time_of_infection,hcw_current_ward,num_sympt_hcws_traced,hcws_put_on_ppe,patients_put_in_isolation
0,30,12,0,0,67.64583333333333,1,183,62.0,10,0,6,13
1,25,16,0,0,97.58333333333333,1,184,89.0,21,0,7,11
2,26,10,0,0,98.65972222222223,1,54,90.36111111111111,26,0,7,8
3,4,4,0,0,74.44444444444444,1,40,63.0,4,0,2,0
4,26,10,0,0,102.96527777777777,1,149,99.0,27,0,5,10
5,30,11,0,3,90.34722222222223,1,123,85.0,16,1,7,9
6,33,10,1,0,97.02777777777777,1,68,91.0,22,1,9,11
7,7,6,1,1,81.19444444444444,1,3,76.0,4,0,6,0
8,35,14,0,0,76.52777777777777,1,44,74.34027777777777,14,0,8,9
9,36,18,1,0,85.79166666666667,1,5,83.0,21,0,9,14
10,26,13,0,0,100.625,1,107,95.0,17,0,5,11
11,38,9,0,0,114.77083333333333,1,37,110.0,25,0,5,8
12,25,11,2,3,88.46527777777777,1,30,81.95833333333333,6,0,5,0
13,28,8,2,3,88.45138888888889,1,111,86.03472222222223,16,2,5,7
14,26,7,0,2,100.95138888888889,1,39,95.86111111111111,8,1,4,9
15,12,8,0,1,111.84027777777777,1,170,105.0,7,1,7,0
16,25,7,0,0,121.27777777777777,1,33,118.0,21,0,7,5
17,27,14,0,3,95.52777777777777,1,116,88.66666666666667,24,0,8,7
18,30,10,0,1,93.42361111111111,1,88,87.36111111111111,16,1,8,7
19,21,14,0,1,122.8125,1,147,117.0,22,0,6,9
20,29,9,0,0,90.78472222222223,1,108,88.35416666666667,18,2,4,7
21,43,16,0,1,87.3125,1,158,85.0,25,1,8,6
22,28,10,0,0,89.0625,1,93,83.125,21,1,9,9
23,29,7,0,1,135.40277777777777,1,47,129.0,16,0,5,9
24,27,13,0,1,85.73611111111111,1,137,77.0,26,0,8,14
25,29,11,1,1,105.11111111111111,1,169,98.0,19,0,6,13
26,9,5,0,1,89.75694444444444,1,23,84.0,5,2,4,0
27,25,8,1,1,91.94444444444444,1,196,87.0,28,0,5,1
28,28,8,0,1,93.92361111111111,1,20,90.69444444444444,28,3,6,6
29,26,9,0,1,83.30555555555556,1,78,79.52777777777777,15,0,7,4
30,9,4,0,1,89.63194444444444,1,182,85.0,5,1,2,0
31,17,3,0,13,94.84027777777777,1,157,90.02777777777777,2,0,3,0
32,28,14,0,2,107.36805555555556,1,1369,105.0,25,0,8,8
33,21,9,0,6,89.92361111111111,1,1225,86.0,4,2,1,0
34,12,9,0,1,126.88888888888889,1,1491,119.0,5,0,6,0
35,36,12,0,1,92.40972222222223,1,1439,87.11111111111111,17,0,5,9
36,31,13,1,6,104.42361111111111,1,1464,101.18055555555556,8,0,8,6
37,28,6,0,0,109.8125,1,1021,104.22222222222223,10,0,4,10
38,34,10,0,0,106.50694444444444,1,1490,99.45833333333333,10,1,4,3
39,32,12,1,0,98.33333333333333,1,1588,95.0,18,1,4,4
40,30,10,0,1,157.65972222222223,1,1673,153.90277777777777,15,0,7,6
41,4,4,0,0,217.58333333333334,1,1757,211.0,5,0,3,0
42,19,7,0,0,79.95833333333333,1,1184,76.0,9,0,6,5
43,29,13,1,1,82.09027777777777,1,1037,79.17361111111111,15,0,6,6
44,27,15,2,0,78.09027777777777,1,1457,72.20833333333333,11,0,7,6
45,32,8,1,0,106.0,1,1060,99.50694444444444,10,0,5,12
46,32,10,0,0,92.17361111111111,1,1383,87.27777777777777,11,2,5,3
47,24,10,0,0,99.32638888888889,1,1084,96.0,8,0,5,8
48,8,6,1,2,84.13194444444444,1,1584,75.94444444444444,2,0,5,0
49,29,7,0,0,110.20833333333333,1,1017,105.5625,10,0,7,1
50,31,7,1,0,90.76388888888889,1,1300,86.44444444444444,11,0,5,7
51,27,9,1,0,111.25694444444444,1,1420,105.72916666666667,15,0,4,6
52,38,13,0,1,73.57638888888889,1,1487,70.0,3,0,7,8
53,11,6,0,2,86.73611111111111,1,1516,81.0,5,0,3,0
54,24,6,0,3,87.13194444444444,1,1109,82.17361111111111,27,0,5,9
55,16,7,0,4,94.47222222222223,1,1334,90.0,6,0,6,0
56,25,11,0,0,79.40972222222223,1,1644,73.67361111111111,27,0,5,7
57,26,9,0,1,93.875,1,1169,86.33333333333333,27,0,5,9
58,35,15,1,3,91.58333333333333,1,1069,87.84027777777777,14,1,8,9
59,41,16,1,2,99.78472222222223,1,1530,96.0,10,0,6,14
60,10,4,0,5,89.54166666666667,1,1089,86.29166666666667,4,1,4,0
61,13,6,0,3,97.96527777777777,1,1076,93.0,8,0,3,0
62,27,10,1,0,99.84027777777777,1,1074,92.0,18,0,5,3
63,12,6,0,1,112.0,1,1333,107.25,7,1,5,0
64,34,12,0,1,99.34722222222223,1,1619,91.51388888888889,20,0,6,8
65,24,7,1,1,94.29861111111111,1,1374,90.66666666666667,28,1,3,4
66,32,11,0,1,95.59722222222223,1,1460,90.0,13,0,6,7
67,27,11,1,8,91.45833333333333,1,1065,86.45833333333333,2,1,4,1
68,41,14,0,0,80.60416666666667,1,1140,76.18055555555556,27,0,5,9
69,44,24,5,1,154.11111111111111,1,1339,147.0,15,1,10,16
70,32,12,1,1,97.34027777777777,1,1407,89.95138888888889,16,1,5,16
71,29,10,3,0,93.54861111111111,1,1098,88.0,20,1,8,10
72,26,8,0,0,89.29861111111111,1,1095,84.5,18,2,2,1
73,7,4,0,3,85.34027777777777,1,1100,78.0,2,0,2,0
74,7,5,0,0,152.81944444444446,1,1543,146.0,3,0,3,0
75,19,9,0,3,99.18055555555556,1,1479,94.11111111111111,5,0,6,0
76,25,9,1,0,127.68055555555556,1,1367,124.0,26,0,6,8
77,28,8,1,0,106.11111111111111,1,1241,100.0,15,0,4,11
78,23,8,0,1,148.65277777777777,1,1504,143.84027777777777,20,0,3,8
79,18,13,0,0,74.71527777777777,1,1488,69.0,6,0,6,14
80,29,9,2,2,91.72222222222223,1,1107,86.22222222222223,9,1,2,6
81,24,13,0,5,122.18055555555556,1,1742,112.0,1,0,2,0
