,Num_contacts,num_contacts_traced,num_positive_contacts,num_sympt_patients_traced,contact_tracing_time,tracing_round,hcw_id,hcw_time_of_infection,hcw_current_ward,num_sympt_hcws_traced,hcws_put_on_ppe,patients_put_in_isolation
0,35,10,0,1,92.09027777777777,1,6,88.0,24,0,4,14
1,32,13,2,0,96.99305555555556,1,112,93.36111111111111,12,0,9,11
2,8,6,0,2,84.02777777777777,1,136,77.0,8,0,4,0
3,26,9,0,0,91.375,1,139,84.0,9,0,7,6
4,6,6,0,0,70.45138888888889,1,109,67.0,1,0,5,0
5,26,15,0,0,84.8125,1,63,82.0,14,0,7,12
6,28,8,0,3,86.53472222222223,1,7,81.0,1,0,4,7
7,31,8,0,3,81.0625,1,79,75.1875,23,3,4,5
8,12,5,0,2,112.98611111111111,1,125,108.0,8,0,5,0
9,32,11,1,2,109.04861111111111,1,184,105.83333333333333,13,2,4,6
10,28,8,0,0,122.72916666666667,1,185,114.83333333333333,19,1,2,7
11,27,7,0,1,116.50694444444444,1,59,109.86111111111111,27,1,5,8
12,25,10,0,0,152.02083333333334,1,128,146.0,21,0,5,9
13,21,7,0,0,106.14583333333333,1,52,102.0,9,0,6,0
14,27,8,0,1,102.75,1,43,96.0,25,0,8,6
15,30,12,0,1,101.63194444444444,1,71,97.0,24,1,5,6
16,8,8,1,0,232.93055555555554,1,149,229.0,8,0,5,0
17,25,9,1,2,106.5625,1,74,102.84027777777777,13,1,6,9
18,26,11,0,0,82.84027777777777,1,65,75.68055555555556,17,2,1,8
19,26,8,0,1,120.11805555555556,1,90,115.67361111111111,17,0,5,8
20,32,13,0,1,117.47916666666667,1,95,115.50694444444444,17,0,6,12
21,11,5,0,4,90.79166666666667,1,186,87.0,7,1,3,0
22,37,16,0,1,85.38194444444444,1,31,80.0,12,0,7,7
23,24,8,0,0,93.86111111111111,1,113,88.0,22,0,4,5
24,29,7,1,0,81.11111111111111,1,24,78.02083333333333,24,2,3,7
25,27,9,2,3,191.18055555555554,1,46,186.21527777777777,12,0,7,5
26,30,10,0,1,116.61111111111111,1,215,112.36111111111111,21,0,6,15
27,38,18,0,0,79.55555555555556,1,181,75.0,26,0,6,16
28,10,6,0,4,86.42361111111111,1,192,80.0,8,1,2,0
29,38,14,1,2,96.39583333333333,1,64,91.0,13,0,7,14
30,5,3,0,2,87.07638888888889,1,157,85.0,3,0,2,0
31,31,11,1,2,123.45833333333333,1,142,118.20833333333333,15,1,4,3
32,28,9,1,1,98.84027777777777,1,133,96.125,15,1,6,9
33,30,12,0,0,96.9375,1,69,91.0,27,0,6,9
34,30,11,1,3,192.25694444444446,1,99,187.03472222222223,12,1,3,11
35,28,12,1,0,81.42361111111111,1,77,77.83333333333333,17,1,7,1
36,19,6,0,6,96.40277777777777,1,214,91.0,5,0,5,0
37,27,12,0,0,223.59027777777777,1,29,220.0,9,0,5,5
38,23,5,0,2,84.23611111111111,1,20,80.86111111111111,23,1,4,3
39,3,3,1,0,84.27777777777777,1,104,81.41666666666667,8,0,4,0
40,9,6,1,3,85.35416666666667,1,1572,82.0,2,0,8,0
41,31,10,0,0,80.49305555555556,1,1105,73.61111111111111,17,1,5,6
42,18,8,0,0,95.27083333333333,1,1555,91.0,9,0,6,1
43,17,8,0,3,123.60416666666667,1,1634,116.0,3,0,6,0
44,31,14,0,0,78.99305555555556,1,1247,74.0,24,1,7,14
45,27,10,1,1,101.32638888888889,1,1482,97.39583333333333,24,0,8,11
46,9,6,0,3,85.33333333333333,1,1614,79.0,2,0,4,0
47,31,9,0,0,80.66666666666667,1,1257,71.0,10,0,4,11
48,20,10,0,0,123.83333333333333,1,1705,120.0,22,1,8,8
49,28,9,1,2,109.19444444444444,1,1738,102.0,13,0,7,4
50,25,13,0,0,96.84722222222223,1,1528,92.0,22,0,9,9
51,19,4,0,10,102.06944444444444,1,1650,96.0,4,0,4,0
52,27,10,1,2,189.55555555555554,1,1299,186.45138888888889,12,0,4,2
53,26,13,0,1,90.42361111111111,1,1393,88.0,18,0,6,11
54,16,6,0,11,100.40277777777777,1,1483,94.0,2,0,3,0
55,15,4,0,9,105.95833333333333,1,1484,102.0,2,0,2,0
56,20,11,0,2,97.38194444444444,1,1096,92.0,10,0,8,4
57,20,8,0,6,94.04861111111111,1,1093,89.0,8,1,3,0
58,26,12,1,1,189.53472222222223,1,1181,185.89583333333334,12,1,4,2
59,12,7,0,4,85.59722222222223,1,1515,80.0,1,0,5,0
60,30,14,0,2,100.41666666666667,1,1236,95.55555555555556,13,0,6,7
61,11,6,0,2,87.09722222222223,1,1577,81.0,7,1,8,0
62,27,12,2,0,84.68055555555556,1,1294,81.0,13,0,5,11
63,11,8,0,4,129.98611111111111,1,1552,124.0,2,0,6,0
64,30,11,0,0,189.8125,1,1733,187.0,23,0,5,7
65,15,6,0,4,102.70833333333333,1,1234,96.0,7,0,5,0
66,33,19,0,3,99.16666666666667,1,1246,97.0,17,0,8,8
67,13,6,0,2,83.75694444444444,1,1122,78.75,2,1,2,0
68,9,5,0,3,94.38194444444444,1,1610,88.0,6,0,4,0
69,30,11,0,2,118.79166666666667,1,1585,109.0,1,1,4,4
70,19,10,0,9,100.81944444444444,1,1519,97.0,3,0,7,0
71,32,15,0,1,99.08333333333333,1,1689,96.05555555555556,13,1,5,15
72,27,10,0,0,77.73611111111111,1,1176,75.0,28,0,6,8
73,28,11,0,0,79.47916666666667,1,1615,70.0,2,1,11,0
74,28,13,0,3,86.26388888888889,1,1445,83.0,17,0,8,15
75,24,12,1,1,80.07638888888889,1,1540,76.50694444444444,2,1,8,0
76,26,7,1,0,93.77777777777777,1,1226,90.0,18,0,4,8
77,29,12,0,3,127.46527777777777,1,1423,122.95833333333333,3,1,6,4
78,28,9,0,0,186.94444444444446,1,1227,175.55555555555554,21,0,5,8
79,27,13,0,6,94.95833333333333,1,1232,91.0,27,1,5,10
80,24,11,1,0,149.53472222222223,1,1383,145.0,21,0,5,12
81,21,8,0,11,100.20833333333333,1,1064,94.0,4,0,7,0
82,29,14,0,0,124.38194444444444,1,1185,119.0,16,0,7,10
83,33,14,1,6,90.88194444444444,1,1348,85.875,10,1,8,10
84,27,9,1,1,102.43055555555556,1,1370,98.08333333333333,15,1,4,10
85,34,15,1,3,88.04861111111111,1,1391,80.0,7,0,11,6
86,33,14,0,0,87.24305555555556,1,1495,82.05555555555556,26,0,5,12
87,26,7,0,0,79.27777777777777,1,1200,74.0,17,1,6,9
88,34,16,1,0,179.17361111111111,1,1202,175.27777777777777,27,1,3,9
89,11,8,0,0,106.86111111111111,1,1365,102.0,8,0,6,0
