,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,1
65,1
66,1
67,1
68,1
69,1
70,3
71,3
72,3
73,3
74,3
75,3
76,5
77,6
78,6
79,6
80,7
81,9
82,9
83,10
84,11
85,11
86,13
87,15
88,17
89,18
90,19
91,21
92,23
93,24
94,24
95,24
96,26
97,26
98,26
99,27
100,27
101,27
102,30
103,31
104,33
105,34
106,35
107,39
108,39
109,42
110,42
111,45
112,48
113,49
114,50
115,50
116,50
117,53
118,57
119,60
120,62
121,64
122,65
123,68
124,69
125,70
126,72
127,73
128,75
129,76
130,77
131,77
132,78
133,79
134,79
135,80
136,81
137,81
138,82
139,82
140,82
141,82
142,84
143,84
144,84
145,84
146,85
147,85
148,85
149,85
150,85
151,86
152,86
153,86
154,86
155,86
156,86
157,87
158,88
159,88
160,88
161,88
162,88
163,88
164,88
165,88
166,88
167,88
168,88
169,88
170,88
171,88
172,88
173,88
174,88
175,88
176,88
177,88
178,88
179,88
180,88
181,88
182,88
183,88
184,88
185,88
186,88
187,88
188,88
189,88
190,88
191,88
192,88
193,88
194,88
195,88
196,88
197,88
198,88
199,88
200,88
201,88
202,88
203,89
204,89
205,89
206,89
207,89
208,89
209,89
210,89
211,89
212,89
213,89
214,89
215,89
216,89
217,89
218,90
219,90
220,90
221,90
222,90
223,90
224,90
225,90
226,90
227,90
228,90
229,90
230,90
231,90
232,90
233,90
234,90
235,90
236,90
237,90
238,90
