,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,1.0
72,2.0
73,3.0
74,4.0
75,7.0
76,9.0
77,14.0
78,21.0
79,26.0
80,31.0
81,43.0
82,49.0
83,53.0
84,62.0
85,72.0
86,83.0
87,95.0
88,106.0
89,110.0
90,102.0
91,116.0
92,128.0
93,144.0
94,147.0
95,149.0
96,149.0
97,114.0
98,118.0
99,123.0
100,120.0
101,119.0
102,110.0
103,102.0
104,62.0
105,61.0
106,62.0
107,57.0
108,62.0
109,57.0
110,57.0
111,32.0
112,35.0
113,34.0
114,36.0
115,41.0
116,41.0
117,40.0
118,34.0
119,38.0
120,38.0
121,44.0
122,53.0
123,57.0
124,58.0
125,46.0
126,46.0
127,46.0
128,45.0
129,46.0
130,44.0
131,42.0
132,25.0
133,26.0
134,26.0
135,26.0
136,20.0
137,20.0
138,18.0
139,12.0
140,14.0
141,14.0
142,14.0
143,12.0
144,12.0
145,13.0
146,11.0
147,12.0
148,13.0
149,13.0
150,12.0
151,12.0
152,13.0
153,13.0
154,14.0
155,12.0
156,12.0
157,10.0
158,10.0
159,7.0
160,5.0
161,5.0
162,5.0
163,4.0
164,4.0
165,3.0
166,1.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,1.0
179,1.0
180,1.0
181,1.0
182,1.0
183,1.0
184,1.0
185,1.0
186,1.0
187,1.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,1.0
215,1.0
216,1.0
217,1.0
218,1.0
219,1.0
220,1.0
221,1.0
222,1.0
223,1.0
224,1.0
225,2.0
226,2.0
227,2.0
228,1.0
229,1.0
230,1.0
231,1.0
232,1.0
233,1.0
234,1.0
235,1.0
236,0.0
237,0.0
238,0.0
