,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,,1,0,1
1,,1,1,0
2,,0,0,0
3,,0,0,0
4,3,,2,1
5,2,,2,0
6,2,,1,1
7,,2,1,1
8,3,,1,2
9,,0,0,0
10,1,,1,0
11,2,,2,0
12,0,,0,0
13,,0,0,0
14,0,,0,0
15,,0,0,0
16,,0,0,0
17,,0,0,0
18,0,,0,0
19,0,,0,0
20,1,,1,0
21,,1,1,0
22,1,,1,0
23,1,,1,0
24,,0,0,0
25,0,,0,0
26,,0,0,0
27,,1,1,0
28,,0,0,0
29,,2,1,1
30,,0,0,0
31,0,,0,0
32,1,,1,0
33,0,,0,0
34,1,,0,1
35,0,,0,0
36,,1,1,0
37,0,,0,0
38,0,,0,0
39,3,,2,1
40,0,,0,0
41,1,,0,1
42,,0,0,0
43,2,,1,1
44,0,,0,0
45,0,,0,0
46,3,,2,1
47,2,,2,0
48,0,,0,0
49,0,,0,0
50,1,,1,0
51,,0,0,0
52,,0,0,0
53,,0,0,0
54,4,,3,1
55,1,,0,1
56,2,,2,0
57,0,,0,0
58,1,,1,0
59,0,,0,0
60,0,,0,0
61,1,,1,0
62,,0,0,0
63,2,,2,0
64,0,,0,0
65,,0,0,0
66,2,,2,0
67,0,,0,0
68,,0,0,0
69,1,,0,1
70,,0,0,0
71,,0,0,0
72,,0,0,0
73,,0,0,0
74,1,,0,1
75,1,,1,0
76,,0,0,0
77,,0,0,0
78,1,,1,0
79,1,,1,0
80,3,,3,0
81,2,,2,0
82,,0,0,0
83,,1,1,0
84,0,,0,0
85,1,,0,1
86,0,,0,0
87,2,,2,0
88,0,,0,0
89,1,,0,1
90,1,,0,1
91,0,,0,0
92,,0,0,0
93,0,,0,0
94,,0,0,0
95,0,,0,0
96,,1,1,0
97,2,,1,1
98,,0,0,0
99,1,,1,0
100,,0,0,0
101,,0,0,0
102,,0,0,0
103,1,,1,0
104,3,,2,1
105,0,,0,0
106,2,,1,1
107,0,,0,0
108,0,,0,0
109,1,,0,1
110,0,,0,0
111,0,,0,0
112,,0,0,0
113,,0,0,0
114,0,,0,0
115,2,,1,1
116,1,,0,1
117,,2,2,0
118,,1,1,0
119,,0,0,0
120,1,,1,0
121,0,,0,0
122,,1,1,0
123,,0,0,0
124,2,,1,1
125,2,,0,2
126,1,,0,1
127,3,,2,1
128,,0,0,0
129,0,,0,0
130,0,,0,0
131,2,,0,2
132,0,,0,0
133,,0,0,0
134,0,,0,0
135,,0,0,0
136,,0,0,0
137,1,,1,0
138,2,,2,0
139,,1,1,0
140,2,,1,1
141,,0,0,0
142,,0,0,0
143,,0,0,0
144,,0,0,0
145,1,,1,0
146,,1,1,0
147,0,,0,0
148,,0,0,0
149,0,,0,0
150,0,,0,0
151,0,,0,0
152,1,,1,0
153,,0,0,0
154,0,,0,0
155,2,,1,1
156,1,,1,0
157,2,,1,1
158,1,,1,0
159,4,,4,0
160,1,,1,0
161,1,,1,0
162,0,,0,0
163,,1,1,0
164,0,,0,0
165,3,,1,2
166,0,,0,0
167,1,,1,0
168,,3,3,0
169,0,,0,0
170,,1,0,1
171,0,,0,0
172,0,,0,0
173,,0,0,0
174,0,,0,0
175,0,,0,0
176,0,,0,0
177,,0,0,0
178,0,,0,0
179,1,,0,1
180,1,,1,0
181,1,,0,1
182,,2,2,0
183,3,,2,1
184,2,,1,1
185,0,,0,0
186,1,,1,0
187,,0,0,0
188,2,,2,0
189,4,,4,0
190,,1,0,1
191,,0,0,0
192,,0,0,0
193,0,,0,0
194,1,,0,1
195,1,,1,0
196,0,,0,0
197,,1,1,0
198,1,,1,0
199,0,,0,0
200,3,,3,0
201,,1,1,0
202,2,,2,0
203,0,,0,0
204,1,,1,0
205,0,,0,0
206,0,,0,0
207,2,,2,0
208,0,,0,0
209,,0,0,0
210,2,,2,0
211,,0,0,0
212,,0,0,0
213,1,,1,0
214,2,,2,0
215,0,,0,0
216,1,,1,0
217,0,,0,0
218,1,,0,1
219,0,,0,0
220,0,,0,0
221,,2,1,1
222,1,,1,0
223,1,,1,0
224,,0,0,0
225,1,,1,0
226,2,,1,1
227,1,,1,0
228,2,,1,1
229,3,,3,0
230,,0,0,0
231,0,,0,0
232,,0,0,0
233,0,,0,0
234,,0,0,0
235,1,,1,0
236,0,,0,0
237,1,,0,1
238,,1,1,0
239,0,,0,0
240,,0,0,0
241,0,,0,0
242,2,,2,0
243,2,,2,0
244,2,,2,0
245,0,,0,0
246,2,,2,0
247,1,,1,0
248,,0,0,0
249,1,,0,1
250,5,,5,0
251,2,,0,2
252,0,,0,0
253,0,,0,0
254,,2,2,0
255,2,,2,0
256,,0,0,0
257,0,,0,0
258,,1,1,0
259,,1,1,0
260,,1,1,0
261,0,,0,0
262,,0,0,0
263,,0,0,0
264,1,,0,1
265,1,,1,0
266,,1,1,0
267,2,,1,1
268,1,,0,1
269,1,,1,0
270,,0,0,0
271,0,,0,0
272,,0,0,0
273,,0,0,0
274,1,,1,0
275,1,,1,0
276,3,,3,0
277,1,,0,1
278,0,,0,0
279,1,,1,0
280,0,,0,0
281,1,,1,0
282,0,,0,0
283,,1,1,0
284,0,,0,0
285,0,,0,0
286,,0,0,0
287,,0,0,0
288,0,,0,0
289,0,,0,0
290,0,,0,0
291,1,,1,0
292,0,,0,0
293,0,,0,0
294,0,,0,0
295,0,,0,0
296,,0,0,0
297,,1,1,0
298,0,,0,0
299,0,,0,0
300,0,,0,0
301,2,,2,0
302,0,,0,0
303,1,,0,1
304,0,,0,0
305,,0,0,0
306,1,,1,0
307,,2,0,2
308,0,,0,0
309,1,,0,1
310,0,,0,0
311,2,,2,0
312,0,,0,0
313,0,,0,0
314,4,,4,0
315,2,,2,0
316,2,,1,1
317,3,,1,2
318,2,,2,0
319,0,,0,0
320,2,,0,2
321,,0,0,0
322,,0,0,0
323,2,,1,1
324,2,,2,0
325,0,,0,0
326,,3,2,1
327,1,,1,0
328,1,,0,1
329,4,,4,0
330,2,,1,1
331,,0,0,0
332,1,,0,1
333,1,,0,1
334,,2,2,0
335,1,,0,1
336,,1,0,1
337,,1,0,1
338,,1,1,0
339,1,,1,0
340,,1,0,1
341,0,,0,0
342,4,,3,1
343,0,,0,0
344,0,,0,0
345,2,,1,1
346,0,,0,0
347,0,,0,0
348,0,,0,0
349,,1,1,0
350,0,,0,0
351,2,,2,0
352,0,,0,0
353,3,,3,0
354,0,,0,0
355,0,,0,0
356,2,,2,0
357,0,,0,0
358,2,,2,0
359,0,,0,0
360,,0,0,0
361,1,,1,0
362,,0,0,0
363,2,,2,0
364,0,,0,0
365,,0,0,0
366,,1,1,0
367,,1,0,1
368,3,,3,0
369,2,,1,1
370,2,,2,0
371,0,,0,0
372,,0,0,0
373,0,,0,0
374,0,,0,0
375,,0,0,0
376,,0,0,0
377,1,,0,1
378,2,,2,0
379,,0,0,0
380,1,,0,1
381,,1,0,1
382,,0,0,0
383,1,,1,0
384,0,,0,0
385,2,,2,0
386,3,,2,1
387,,0,0,0
388,0,,0,0
389,2,,2,0
390,3,,2,1
391,0,,0,0
392,,0,0,0
393,,3,3,0
394,,0,0,0
395,1,,1,0
396,0,,0,0
397,3,,2,1
398,2,,2,0
399,,0,0,0
400,0,,0,0
401,,0,0,0
402,1,,0,1
403,0,,0,0
404,3,,1,2
405,4,,3,1
406,0,,0,0
407,0,,0,0
408,,0,0,0
409,0,,0,0
410,0,,0,0
411,0,,0,0
412,1,,0,1
413,,0,0,0
414,,0,0,0
415,,0,0,0
416,,0,0,0
417,,0,0,0
418,1,,0,1
