,transmission_time,incubation_time,infection_time,disease_state
0,9648,647,9265,State.EXPOSED
1,9744,551,9265,State.EXPOSED
2,9795,,9648,State.ASYMPTOMATIC
3,9834,,9648,State.ASYMPTOMATIC
4,10033,,9795,State.ASYMPTOMATIC
5,10216,,9795,State.ASYMPTOMATIC
6,10393,,10080,State.ASYMPTOMATIC
7,10465,,10216,State.ASYMPTOMATIC
8,10568,324,10393,State.EXPOSED
9,10664,70,10224,State.EXPOSED
10,10680,54,10224,State.EXPOSED
11,10680,212,10393,State.EXPOSED
12,10791,504,10512,State.EXPOSED
13,10833,1094,10368,State.EXPOSED
14,10845,,10680,State.ASYMPTOMATIC
15,10857,411,10568,State.EXPOSED
16,10897,398,10512,State.EXPOSED
17,10920,375,10512,State.EXPOSED
18,10921,787,10791,State.EXPOSED
19,10944,,10680,State.ASYMPTOMATIC
20,10947,,10680,State.ASYMPTOMATIC
21,11040,255,10512,State.EXPOSED
22,11040,668,10791,State.EXPOSED
23,11048,,10944,State.ASYMPTOMATIC
24,11057,651,10791,State.EXPOSED
25,11064,644,10791,State.EXPOSED
26,11112,543,10833,State.EXPOSED
27,11118,378,10947,State.EXPOSED
28,11169,99,10568,State.EXPOSED
29,11176,384,10920,State.EXPOSED
30,11192,368,10920,State.EXPOSED
31,11208,1121,11040,State.EXPOSED
32,11232,328,10920,State.EXPOSED
33,11238,417,10833,State.EXPOSED
34,11241,414,10833,State.EXPOSED
35,11242,401,11057,State.EXPOSED
36,11283,,11088,State.ASYMPTOMATIC
37,11289,0,10774,State.SEVERE
38,11296,421,11064,State.EXPOSED
39,11328,708,11088,State.EXPOSED
40,11360,969,11040,State.EXPOSED
41,11385,,11118,State.ASYMPTOMATIC
42,11393,,10944,State.ASYMPTOMATIC
43,11394,,11118,State.ASYMPTOMATIC
44,11402,,10944,State.ASYMPTOMATIC
45,11440,277,11064,State.EXPOSED
46,11441,241,11169,State.EXPOSED
47,11453,190,11057,State.EXPOSED
48,11488,1337,11232,State.EXPOSED
49,11496,354,11048,State.EXPOSED
50,11497,220,11064,State.EXPOSED
51,11504,346,11048,State.EXPOSED
52,11513,337,11048,State.EXPOSED
53,11545,430,11232,State.EXPOSED
54,11546,0,11014,State.SEVERE
55,11550,425,11232,State.EXPOSED
56,11552,423,11232,State.EXPOSED
57,11553,422,11232,State.EXPOSED
58,11560,,11394,State.ASYMPTOMATIC
59,11561,,11118,State.ASYMPTOMATIC
60,11569,731,11232,State.EXPOSED
61,11574,726,11232,State.EXPOSED
62,11600,206,11296,State.EXPOSED
63,11618,25,11057,State.EXPOSED
64,11673,544,11242,State.EXPOSED
65,11697,790,11393,State.EXPOSED
66,11705,512,11242,State.EXPOSED
67,11718,397,11520,State.EXPOSED
68,11720,271,11376,State.EXPOSED
69,11736,564,11232,State.EXPOSED
70,11769,,11504,State.ASYMPTOMATIC
71,11787,,11504,State.ASYMPTOMATIC
72,11808,689,11553,State.EXPOSED
73,11817,940,11561,State.EXPOSED
74,11824,559,11600,State.EXPOSED
75,11824,378,11520,State.EXPOSED
76,11835,662,11553,State.EXPOSED
77,11840,657,11553,State.EXPOSED
78,11889,461,11440,State.EXPOSED
79,11944,691,11569,State.EXPOSED
80,11984,218,11520,State.EXPOSED
81,11985,,11808,State.ASYMPTOMATIC
82,11985,536,11618,State.EXPOSED
83,11993,528,11618,State.EXPOSED
84,12008,,11574,State.ASYMPTOMATIC
85,12016,9,11808,State.EXPOSED
86,12017,8,11441,State.EXPOSED
87,12017,776,11889,State.EXPOSED
88,12056,645,11720,State.EXPOSED
89,12072,261,11787,State.EXPOSED
90,12072,,11769,State.ASYMPTOMATIC
91,12073,260,11787,State.EXPOSED
92,12075,157,11952,State.EXPOSED
93,12078,255,11787,State.EXPOSED
94,12098,659,11561,State.EXPOSED
95,12120,544,11984,State.EXPOSED
96,12120,,11985,State.ASYMPTOMATIC
97,12128,486,11817,State.EXPOSED
98,12129,73,11520,State.EXPOSED
99,12144,557,11720,State.EXPOSED
100,12160,504,11984,State.EXPOSED
101,12168,533,11720,State.EXPOSED
102,12185,270,11824,State.EXPOSED
103,12193,,12017,State.ASYMPTOMATIC
104,12241,214,11824,State.EXPOSED
105,12272,429,11720,State.EXPOSED
106,12320,,11952,State.ASYMPTOMATIC
107,12330,643,12160,State.EXPOSED
108,12357,520,12193,State.EXPOSED
109,12360,,12056,State.ASYMPTOMATIC
110,12381,,12078,State.ASYMPTOMATIC
111,12408,104,12098,State.EXPOSED
112,12409,375,12073,State.EXPOSED
113,12417,367,12073,State.EXPOSED
114,12426,,11985,State.ASYMPTOMATIC
115,12458,163,12144,State.EXPOSED
116,12464,75,12096,State.EXPOSED
117,12480,397,12193,State.EXPOSED
118,12489,331,12357,State.EXPOSED
