,Total_transmission,P-N_count,P-HC_count,N-P_count,N-HC_count,N-N_count,HC-P_count,HC-N_count,HC-HC_count,HCW_community_trans_count,Total_trans_non_covid_wards,Total_trans_covid_wards,Asympt_patient_admission_count,Exposed_patient_admission_count,Total_patients_admitted,Num_susceptible_patients,num_replacement_hcw,trans_counts_from_pre_symptomatic,trans_counts_from_symptomatic,trans_counts_from_assymptomatic,Trans_count_patients,P-N,P-HC,N-P,N-HC,N-N,HC-P,HC-N,HC-HC
0,316.0,96.0,25.0,128.0,7.0,13.0,35.0,11.0,1.0,137.0,306.0,10.0,0.0,1.0,9869.0,9710.0,256.0,225.0,8.0,83.0,163.0,30.379746835443036,7.9113924050632916,40.50632911392405,2.2151898734177213,4.113924050632911,11.075949367088608,3.481012658227848,0.31645569620253167
1,291.0,70.0,27.0,115.0,11.0,22.0,40.0,6.0,0.0,142.0,276.0,15.0,0.0,2.0,9989.0,9829.0,247.0,179.0,10.0,102.0,155.0,24.054982817869416,9.278350515463918,39.51890034364261,3.7800687285223367,7.560137457044673,13.745704467353951,2.0618556701030926,0.0
2,239.0,66.0,20.0,99.0,6.0,19.0,20.0,8.0,1.0,129.0,225.0,14.0,0.0,1.0,9954.0,9795.0,228.0,149.0,5.0,85.0,119.0,27.615062761506277,8.368200836820083,41.42259414225941,2.510460251046025,7.949790794979079,8.368200836820083,3.3472803347280333,0.41841004184100417
3,284.0,78.0,30.0,106.0,7.0,16.0,40.0,6.0,1.0,124.0,269.0,15.0,0.0,3.0,9862.0,9701.0,227.0,179.0,10.0,95.0,146.0,27.464788732394368,10.56338028169014,37.32394366197183,2.464788732394366,5.633802816901408,14.084507042253522,2.112676056338028,0.352112676056338
4,281.0,88.0,31.0,98.0,7.0,13.0,35.0,5.0,4.0,124.0,263.0,18.0,1.0,5.0,9971.0,9807.0,224.0,210.0,10.0,61.0,133.0,31.316725978647685,11.03202846975089,34.87544483985765,2.491103202846975,4.6263345195729535,12.455516014234876,1.7793594306049823,1.4234875444839858
5,268.0,67.0,20.0,105.0,8.0,16.0,44.0,6.0,2.0,113.0,255.0,13.0,1.0,1.0,9880.0,9720.0,217.0,183.0,5.0,80.0,149.0,25.0,7.462686567164179,39.17910447761194,2.985074626865672,5.970149253731344,16.417910447761194,2.2388059701492535,0.746268656716418
6,258.0,64.0,18.0,116.0,12.0,18.0,26.0,3.0,1.0,141.0,245.0,13.0,0.0,0.0,9677.0,9519.0,225.0,178.0,5.0,75.0,142.0,24.8062015503876,6.976744186046512,44.96124031007752,4.651162790697675,6.976744186046512,10.077519379844961,1.1627906976744187,0.3875968992248062
7,281.0,70.0,28.0,128.0,7.0,22.0,21.0,4.0,1.0,114.0,267.0,14.0,1.0,4.0,9833.0,9670.0,226.0,211.0,6.0,64.0,149.0,24.91103202846975,9.9644128113879,45.55160142348755,2.491103202846975,7.829181494661921,7.473309608540926,1.4234875444839858,0.35587188612099646
8,261.0,64.0,26.0,92.0,11.0,15.0,42.0,7.0,4.0,110.0,250.0,11.0,0.0,2.0,9904.0,9744.0,224.0,193.0,7.0,61.0,134.0,24.521072796934867,9.96168582375479,35.24904214559387,4.21455938697318,5.747126436781609,16.091954022988507,2.681992337164751,1.5325670498084292
9,221.0,59.0,13.0,96.0,10.0,17.0,23.0,2.0,1.0,115.0,216.0,5.0,1.0,3.0,9956.0,9794.0,178.0,154.0,4.0,63.0,119.0,26.69683257918552,5.882352941176471,43.43891402714932,4.524886877828054,7.6923076923076925,10.407239819004525,0.9049773755656109,0.45248868778280543
10,255.0,63.0,27.0,88.0,9.0,15.0,44.0,9.0,0.0,123.0,240.0,15.0,0.0,3.0,9924.0,9763.0,216.0,185.0,5.0,65.0,132.0,24.705882352941178,10.588235294117647,34.509803921568626,3.5294117647058822,5.882352941176471,17.254901960784313,3.5294117647058822,0.0
