,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,,0,0,0
1,0,,0,0
2,3,,3,0
3,0,,0,0
4,,0,0,0
5,,0,0,0
6,1,,1,0
7,,0,0,0
8,,2,2,0
9,,1,0,1
10,0,,0,0
11,2,,1,1
12,2,,2,0
13,1,,1,0
14,0,,0,0
15,,1,1,0
16,,0,0,0
17,,0,0,0
18,0,,0,0
19,,1,0,1
20,,0,0,0
21,,2,1,1
22,1,,1,0
23,,2,2,0
24,1,,1,0
25,0,,0,0
26,1,,1,0
27,,1,1,0
28,1,,1,0
29,,2,2,0
30,0,,0,0
31,0,,0,0
32,0,,0,0
33,1,,1,0
34,0,,0,0
35,3,,2,1
36,0,,0,0
37,0,,0,0
38,0,,0,0
39,0,,0,0
40,1,,0,1
41,1,,0,1
42,0,,0,0
43,0,,0,0
44,,1,0,1
45,0,,0,0
46,1,,1,0
47,0,,0,0
48,0,,0,0
49,,0,0,0
50,2,,1,1
51,1,,1,0
52,,1,0,1
53,1,,0,1
54,,1,0,1
55,2,,2,0
56,0,,0,0
57,3,,3,0
58,2,,1,1
59,2,,2,0
60,,0,0,0
61,2,,2,0
62,1,,1,0
63,,0,0,0
64,,0,0,0
65,1,,1,0
66,0,,0,0
67,0,,0,0
68,,3,3,0
69,1,,0,1
70,2,,1,1
71,,0,0,0
72,,0,0,0
73,1,,0,1
74,2,,1,1
75,,3,2,1
76,0,,0,0
77,0,,0,0
78,1,,1,0
79,0,,0,0
80,1,,0,1
81,0,,0,0
82,,0,0,0
83,1,,1,0
84,,0,0,0
85,0,,0,0
86,2,,2,0
87,,0,0,0
88,0,,0,0
89,,0,0,0
90,0,,0,0
91,3,,3,0
92,0,,0,0
93,,1,1,0
94,0,,0,0
95,,0,0,0
96,0,,0,0
97,0,,0,0
98,3,,3,0
99,1,,0,1
100,,0,0,0
101,1,,1,0
102,1,,1,0
103,,0,0,0
104,1,,1,0
105,1,,0,1
106,,0,0,0
107,2,,1,1
108,1,,1,0
109,0,,0,0
110,0,,0,0
111,1,,1,0
112,,2,2,0
113,,0,0,0
114,1,,1,0
115,,0,0,0
116,0,,0,0
117,2,,1,1
118,0,,0,0
119,4,,3,1
120,,1,0,1
121,0,,0,0
122,,0,0,0
123,1,,1,0
124,1,,1,0
125,0,,0,0
126,2,,2,0
127,3,,3,0
128,0,,0,0
129,,0,0,0
130,0,,0,0
131,,0,0,0
132,2,,2,0
133,0,,0,0
134,,0,0,0
135,0,,0,0
136,0,,0,0
137,0,,0,0
138,2,,1,1
139,0,,0,0
140,3,,0,3
141,,0,0,0
142,0,,0,0
143,0,,0,0
144,0,,0,0
145,,0,0,0
146,,1,0,1
147,2,,2,0
148,3,,3,0
149,,0,0,0
150,1,,1,0
151,1,,1,0
152,,0,0,0
153,,0,0,0
154,1,,1,0
155,2,,2,0
156,3,,3,0
157,2,,1,1
158,,0,0,0
159,2,,2,0
160,,2,2,0
161,0,,0,0
162,2,,1,1
163,0,,0,0
164,0,,0,0
165,0,,0,0
166,1,,0,1
167,1,,0,1
168,,0,0,0
169,,1,0,1
170,0,,0,0
171,1,,1,0
172,0,,0,0
173,0,,0,0
174,1,,1,0
175,0,,0,0
176,0,,0,0
177,,2,2,0
178,,0,0,0
179,0,,0,0
180,2,,2,0
181,1,,0,1
182,,1,0,1
183,,0,0,0
184,2,,1,1
185,2,,1,1
186,1,,1,0
187,,2,0,2
188,0,,0,0
189,2,,2,0
190,0,,0,0
191,0,,0,0
192,2,,0,2
193,0,,0,0
194,2,,2,0
195,,3,2,1
196,0,,0,0
197,1,,1,0
198,,0,0,0
199,0,,0,0
200,,0,0,0
201,2,,1,1
202,0,,0,0
203,,0,0,0
