,transmission_time,incubation_time,infection_time,disease_state
0,9797,427,9216,State.EXPOSED
1,10233,511,10080,State.EXPOSED
2,10376,368,10080,State.EXPOSED
3,10401,343,10080,State.EXPOSED
4,10515,229,10080,State.EXPOSED
5,10538,1206,10401,State.EXPOSED
6,10660,1084,10401,State.EXPOSED
7,10664,558,10224,State.EXPOSED
8,10674,548,10224,State.EXPOSED
9,10701,521,10224,State.EXPOSED
10,10947,673,10515,State.EXPOSED
11,10956,266,10224,State.EXPOSED
12,10959,661,10515,State.EXPOSED
13,10968,652,10515,State.EXPOSED
14,11118,626,10401,State.EXPOSED
15,11271,,10959,State.ASYMPTOMATIC
16,11273,,10944,State.ASYMPTOMATIC
17,11328,395,10968,State.EXPOSED
18,11344,379,10968,State.EXPOSED
19,11352,371,10968,State.EXPOSED
20,11377,,10956,State.ASYMPTOMATIC
21,11409,,10959,State.ASYMPTOMATIC
22,11416,787,11271,State.EXPOSED
23,11475,673,11352,State.EXPOSED
24,11496,,11232,State.ASYMPTOMATIC
25,11520,251,11376,State.EXPOSED
26,11525,667,11088,State.EXPOSED
27,11526,666,11088,State.EXPOSED
28,11545,343,11118,State.EXPOSED
29,11562,209,11376,State.EXPOSED
30,11569,174,11273,State.EXPOSED
31,11616,52,11232,State.EXPOSED
32,11626,687,11328,State.EXPOSED
33,11633,347,11409,State.EXPOSED
34,11642,506,11352,State.EXPOSED
35,11657,86,11273,State.EXPOSED
36,11666,530,11562,State.EXPOSED
37,11672,1052,11545,State.EXPOSED
38,11673,530,11271,State.EXPOSED
39,11673,607,11376,State.EXPOSED
40,11681,1323,11525,State.EXPOSED
41,11691,501,11088,State.EXPOSED
42,11784,364,11352,State.EXPOSED
43,11808,395,11271,State.EXPOSED
44,11825,455,11376,State.EXPOSED
45,11829,451,11376,State.EXPOSED
46,11833,1171,11525,State.EXPOSED
47,11883,409,11475,State.EXPOSED
48,11913,,11657,State.ASYMPTOMATIC
49,11921,578,11626,State.EXPOSED
50,11931,442,11691,State.EXPOSED
51,11945,47,11673,State.EXPOSED
52,11953,364,11666,State.EXPOSED
53,11981,215,11562,State.EXPOSED
54,12000,488,11664,State.EXPOSED
55,12001,822,11526,State.EXPOSED
56,12003,1001,11525,State.EXPOSED
57,12004,313,11666,State.EXPOSED
58,12016,708,11545,State.EXPOSED
59,12017,300,11666,State.EXPOSED
60,12024,464,11664,State.EXPOSED
61,12027,461,11664,State.EXPOSED
62,12051,12,11633,State.EXPOSED
63,12056,244,11808,State.EXPOSED
64,12073,300,11691,State.EXPOSED
65,12073,244,11666,State.EXPOSED
66,12076,241,11666,State.EXPOSED
67,12081,,11657,State.ASYMPTOMATIC
68,12097,99,11562,State.EXPOSED
69,12100,273,11691,State.EXPOSED
70,12120,0,11682,State.MILD
71,12144,400,11784,State.EXPOSED
72,12144,586,11952,State.EXPOSED
73,12145,343,11664,State.EXPOSED
74,12153,273,12001,State.EXPOSED
75,12160,570,11952,State.EXPOSED
76,12169,809,12056,State.EXPOSED
77,12174,935,12016,State.EXPOSED
78,12177,196,11691,State.EXPOSED
79,12183,305,11664,State.EXPOSED
80,12184,546,11952,State.EXPOSED
81,12194,670,11808,State.EXPOSED
82,12195,,11931,State.ASYMPTOMATIC
83,12228,,11931,State.ASYMPTOMATIC
84,12232,,12073,State.ASYMPTOMATIC
85,12258,68,11953,State.EXPOSED
86,12267,160,11829,State.EXPOSED
87,12280,401,12024,State.EXPOSED
88,12289,,12169,State.ASYMPTOMATIC
89,12291,,12169,State.ASYMPTOMATIC
90,12294,712,11883,State.EXPOSED
91,12321,68,12096,State.EXPOSED
92,12328,61,12096,State.EXPOSED
93,12329,681,12017,State.EXPOSED
94,12329,780,12016,State.EXPOSED
95,12330,754,12027,State.EXPOSED
96,12345,462,12073,State.EXPOSED
97,12345,194,12051,State.EXPOSED
98,12360,850,12160,State.EXPOSED
99,12362,,12081,State.ASYMPTOMATIC
100,12369,170,12051,State.EXPOSED
101,12384,160,11784,State.EXPOSED
102,12414,64,12096,State.EXPOSED
103,12416,,12097,State.ASYMPTOMATIC
104,12425,365,12329,State.EXPOSED
105,12440,538,12056,State.EXPOSED
106,12441,,12004,State.ASYMPTOMATIC
107,12448,617,12183,State.EXPOSED
108,12450,560,12017,State.EXPOSED
109,12456,,12184,State.ASYMPTOMATIC
110,12464,601,12183,State.EXPOSED
111,12468,616,12027,State.EXPOSED
112,12471,259,11952,State.EXPOSED
113,12473,294,12096,State.EXPOSED
114,12483,182,12321,State.EXPOSED
115,12484,527,12228,State.EXPOSED
116,12488,567,12195,State.EXPOSED
117,12504,,12081,State.ASYMPTOMATIC
118,12505,478,12345,State.EXPOSED
119,12528,953,12416,State.EXPOSED
120,12529,222,12000,State.EXPOSED
121,12544,,12267,State.ASYMPTOMATIC
122,12545,,12267,State.ASYMPTOMATIC
123,12577,291,12291,State.EXPOSED
124,12578,506,12027,State.EXPOSED
125,12578,,12468,State.ASYMPTOMATIC
126,12584,500,12027,State.EXPOSED
127,12597,443,12456,State.EXPOSED
128,12600,465,12183,State.EXPOSED
129,12609,121,11952,State.EXPOSED
130,12625,430,12195,State.EXPOSED
131,12625,472,12505,State.EXPOSED
132,12632,423,12195,State.EXPOSED
133,12632,214,12464,State.EXPOSED
134,12665,138,12504,State.EXPOSED
135,12665,,11913,State.ASYMPTOMATIC
136,12672,,12425,State.ASYMPTOMATIC
137,12673,282,12384,State.EXPOSED
138,12673,,12144,State.ASYMPTOMATIC
139,12693,644,12528,State.EXPOSED
140,12696,709,12528,State.EXPOSED
141,12698,942,12384,State.EXPOSED
142,12713,259,12280,State.EXPOSED
143,12745,,12471,State.ASYMPTOMATIC
144,12753,1036,12484,State.EXPOSED
145,12770,,12609,State.ASYMPTOMATIC
146,12771,733,12483,State.EXPOSED
147,12772,239,12228,State.EXPOSED
148,12783,721,12483,State.EXPOSED
149,12784,19,12504,State.EXPOSED
150,12800,288,12713,State.EXPOSED
151,12808,,12584,State.ASYMPTOMATIC
152,12817,157,12384,State.EXPOSED
153,12818,663,12416,State.EXPOSED
154,12819,1208,12672,State.EXPOSED
155,12832,920,12784,State.EXPOSED
156,12840,,12240,State.ASYMPTOMATIC
157,12840,248,12713,State.EXPOSED
158,12843,547,12450,State.EXPOSED
159,12848,489,12528,State.EXPOSED
160,12873,189,12440,State.EXPOSED
161,12879,123,12597,State.EXPOSED
162,12880,,12294,State.ASYMPTOMATIC
163,12882,92,12441,State.EXPOSED
164,12897,105,12597,State.EXPOSED
165,12906,1250,12600,State.EXPOSED
166,12913,,12609,State.ASYMPTOMATIC
167,12914,,12770,State.ASYMPTOMATIC
168,12916,1030,12577,State.EXPOSED
169,12921,,12609,State.ASYMPTOMATIC
170,12928,,12488,State.ASYMPTOMATIC
171,12928,419,12672,State.EXPOSED
172,12936,0,12300,State.SEVERE
173,12940,564,12483,State.EXPOSED
174,12945,,12609,State.ASYMPTOMATIC
175,12951,146,12505,State.EXPOSED
176,12952,270,12783,State.EXPOSED
177,12953,578,12808,State.EXPOSED
178,12957,265,12783,State.EXPOSED
179,12984,360,12696,State.EXPOSED
180,12984,,12693,State.ASYMPTOMATIC
181,12986,214,12673,State.EXPOSED
182,13005,1022,12672,State.EXPOSED
183,13008,190,12672,State.EXPOSED
184,13018,928,12577,State.EXPOSED
185,13073,24,12505,State.EXPOSED
186,13089,8,12505,State.EXPOSED
187,13096,,12957,State.ASYMPTOMATIC
188,13097,611,12632,State.EXPOSED
189,13121,376,12529,State.EXPOSED
190,13129,623,12784,State.EXPOSED
191,13130,,12832,State.ASYMPTOMATIC
192,13130,816,12577,State.EXPOSED
193,13131,366,12529,State.EXPOSED
194,13153,506,12952,State.EXPOSED
195,13168,584,12784,State.EXPOSED
196,13176,494,13008,State.EXPOSED
197,13176,576,12784,State.EXPOSED
198,13179,636,12906,State.EXPOSED
199,13185,661,12873,State.EXPOSED
200,13208,271,12984,State.EXPOSED
201,13216,,12957,State.ASYMPTOMATIC
202,13224,484,12632,State.EXPOSED
203,13226,504,12916,State.EXPOSED
204,13227,493,12945,State.EXPOSED
205,13230,716,12577,State.EXPOSED
206,13236,494,12916,State.EXPOSED
207,13245,287,12800,State.EXPOSED
208,13266,295,12960,State.EXPOSED
209,13272,289,12960,State.EXPOSED
210,13273,,12840,State.ASYMPTOMATIC
211,13274,,12840,State.ASYMPTOMATIC
212,13280,281,12960,State.EXPOSED
213,13297,589,12986,State.EXPOSED
214,13299,335,13130,State.EXPOSED
215,13317,353,13008,State.EXPOSED
216,13336,,12960,State.ASYMPTOMATIC
217,13345,385,12916,State.EXPOSED
218,13349,572,12818,State.EXPOSED
219,13353,,12957,State.ASYMPTOMATIC
220,13360,360,12928,State.EXPOSED
221,13360,,12921,State.ASYMPTOMATIC
222,13361,1146,13236,State.EXPOSED
223,13368,425,13230,State.EXPOSED
224,13369,361,12916,State.EXPOSED
225,13371,515,12986,State.EXPOSED
226,13374,419,13230,State.EXPOSED
227,13416,1010,13130,State.EXPOSED
228,13417,242,12952,State.EXPOSED
229,13428,133,12960,State.EXPOSED
230,13449,838,13176,State.EXPOSED
231,13457,830,13176,State.EXPOSED
232,13464,745,13345,State.EXPOSED
233,13465,327,13179,State.EXPOSED
234,13466,276,13297,State.EXPOSED
235,13467,275,13297,State.EXPOSED
236,13467,654,13185,State.EXPOSED
237,13467,,13089,State.ASYMPTOMATIC
238,13473,65,13018,State.EXPOSED
239,13490,118,13273,State.EXPOSED
240,13492,,13371,State.ASYMPTOMATIC
241,13496,,12957,State.ASYMPTOMATIC
242,13497,833,13368,State.EXPOSED
243,13512,675,13248,State.EXPOSED
244,13512,995,13236,State.EXPOSED
245,13514,673,13248,State.EXPOSED
246,13537,727,13361,State.EXPOSED
247,13561,539,13449,State.EXPOSED
248,13563,,13417,State.ASYMPTOMATIC
249,13586,759,13299,State.EXPOSED
250,13588,625,13153,State.EXPOSED
251,13592,150,13297,State.EXPOSED
252,13593,452,13168,State.EXPOSED
253,13596,691,13176,State.EXPOSED
254,13613,179,13179,State.EXPOSED
255,13640,569,13345,State.EXPOSED
256,13697,393,13457,State.EXPOSED
257,13705,,13417,State.ASYMPTOMATIC
258,13708,886,13428,State.EXPOSED
259,13712,622,13512,State.EXPOSED
260,13729,213,13465,State.EXPOSED
261,13729,471,13467,State.EXPOSED
262,13730,891,13467,State.EXPOSED
263,13752,,13272,State.ASYMPTOMATIC
264,13761,503,13361,State.EXPOSED
265,13780,407,13248,State.EXPOSED
266,13784,,13374,State.ASYMPTOMATIC
267,13797,390,13248,State.EXPOSED
268,13803,384,13248,State.EXPOSED
269,13803,,13473,State.ASYMPTOMATIC
270,13809,177,13563,State.EXPOSED
271,13826,,13473,State.ASYMPTOMATIC
272,13872,411,13392,State.EXPOSED
273,13904,38,13465,State.EXPOSED
274,13920,0,13307,State.MILD
275,13923,407,13368,State.EXPOSED
276,13929,399,13640,State.EXPOSED
277,13968,255,13705,State.EXPOSED
278,13970,120,13457,State.EXPOSED
279,13970,703,13712,State.EXPOSED
280,13992,439,13872,State.EXPOSED
281,13992,231,13705,State.EXPOSED
282,14009,330,13708,State.EXPOSED
283,14016,415,13872,State.EXPOSED
284,14016,355,13752,State.EXPOSED
285,14017,438,13680,State.EXPOSED
286,14020,909,13596,State.EXPOSED
287,14042,356,13729,State.EXPOSED
288,14048,407,13680,State.EXPOSED
289,14049,176,13730,State.EXPOSED
290,14056,315,13752,State.EXPOSED
291,14064,,13492,State.MILD
292,14089,,13680,State.ASYMPTOMATIC
293,14104,,13457,State.MILD
294,14121,218,13708,State.EXPOSED
295,14144,,13680,State.ASYMPTOMATIC
296,14161,365,13904,State.EXPOSED
297,14186,743,13596,State.EXPOSED
298,14192,334,13904,State.EXPOSED
299,14201,325,13904,State.EXPOSED
300,14202,169,13752,State.EXPOSED
301,14210,529,13803,State.EXPOSED
302,14232,581,14016,State.EXPOSED
303,14256,557,14016,State.EXPOSED
304,14256,89,13992,State.EXPOSED
305,14256,308,13697,State.EXPOSED
306,14259,489,14186,State.EXPOSED
307,14282,137,13803,State.EXPOSED
308,14288,427,13968,State.EXPOSED
309,14297,572,13929,State.EXPOSED
310,14304,509,14016,State.EXPOSED
311,14313,,14112,State.ASYMPTOMATIC
312,14320,493,14016,State.EXPOSED
313,14320,306,14056,State.EXPOSED
314,14321,427,14186,State.EXPOSED
315,14354,285,14017,State.EXPOSED
316,14379,369,14186,State.EXPOSED
317,14385,517,14232,State.EXPOSED
318,14385,484,13929,State.EXPOSED
319,14392,151,14161,State.EXPOSED
320,14401,,14256,State.ASYMPTOMATIC
321,14424,,14256,State.ASYMPTOMATIC
322,14474,672,14304,State.EXPOSED
323,14490,,13968,State.ASYMPTOMATIC
324,14511,898,14104,State.EXPOSED
325,14520,119,14017,State.EXPOSED
326,14568,,14256,State.ASYMPTOMATIC
327,14593,202,14049,State.EXPOSED
328,14616,852,14320,State.EXPOSED
329,14646,845,14385,State.EXPOSED
330,14657,,14385,State.ASYMPTOMATIC
331,14761,48,14321,State.EXPOSED
332,14784,965,14520,State.EXPOSED
333,14808,163,14379,State.EXPOSED
334,14818,,14385,State.ASYMPTOMATIC
335,14829,920,14520,State.EXPOSED
336,14907,856,14313,State.EXPOSED
337,14913,,14544,State.ASYMPTOMATIC
338,14952,797,14520,State.EXPOSED
339,14954,,14354,State.ASYMPTOMATIC
340,15016,738,14784,State.EXPOSED
341,15025,1159,14954,State.EXPOSED
342,15048,0,14700,State.MILD
343,15145,265,14818,State.EXPOSED
344,15225,651,14913,State.EXPOSED
345,15288,364,14952,State.EXPOSED
346,15297,579,14913,State.EXPOSED
347,15309,,14688,State.ASYMPTOMATIC
348,15376,276,14952,State.EXPOSED
349,15440,991,15145,State.EXPOSED
350,15464,761,15025,State.EXPOSED
351,15519,810,15225,State.EXPOSED
352,15522,807,15225,State.EXPOSED
353,15552,582,15288,State.EXPOSED
354,15561,987,15297,State.EXPOSED
355,15570,200,15408,State.EXPOSED
356,15584,964,15297,State.EXPOSED
357,15632,,15584,State.ASYMPTOMATIC
358,15696,852,15297,State.EXPOSED
359,15712,422,15288,State.EXPOSED
360,15717,345,15552,State.EXPOSED
361,15850,212,15552,State.EXPOSED
362,15928,939,15632,State.EXPOSED
363,15942,,15519,State.ASYMPTOMATIC
364,15976,571,15712,State.EXPOSED
365,16056,811,15632,State.EXPOSED
366,16057,766,15696,State.EXPOSED
367,16065,802,15632,State.EXPOSED
368,16072,795,15632,State.EXPOSED
369,16128,,15928,State.ASYMPTOMATIC
370,16145,678,15696,State.EXPOSED
371,16227,460,16065,State.EXPOSED
372,16248,288,15976,State.EXPOSED
373,16264,272,15976,State.EXPOSED
374,16266,1185,15942,State.EXPOSED
375,16344,493,16072,State.EXPOSED
376,16369,167,15976,State.EXPOSED
