,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,1.0
74,1.0
75,4.0
76,6.0
77,10.0
78,19.0
79,24.0
80,31.0
81,40.0
82,44.0
83,50.0
84,52.0
85,55.0
86,58.0
87,65.0
88,69.0
89,69.0
90,75.0
91,82.0
92,77.0
93,80.0
94,70.0
95,71.0
96,69.0
97,70.0
98,74.0
99,73.0
100,70.0
101,69.0
102,61.0
103,57.0
104,59.0
105,49.0
106,51.0
107,45.0
108,40.0
109,40.0
110,40.0
111,39.0
112,35.0
113,38.0
114,36.0
115,39.0
116,42.0
117,40.0
118,43.0
119,44.0
120,44.0
121,44.0
122,46.0
123,45.0
124,49.0
125,49.0
126,52.0
127,50.0
128,46.0
129,44.0
130,46.0
131,40.0
132,34.0
133,30.0
134,28.0
135,23.0
136,22.0
137,20.0
138,21.0
139,18.0
140,12.0
141,11.0
142,9.0
143,11.0
144,11.0
145,10.0
146,9.0
147,9.0
148,12.0
149,12.0
150,13.0
151,14.0
152,12.0
153,14.0
154,14.0
155,14.0
156,13.0
157,11.0
158,10.0
159,11.0
160,10.0
161,10.0
162,9.0
163,5.0
164,4.0
165,3.0
166,1.0
167,1.0
168,1.0
169,1.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,1.0
179,1.0
180,1.0
181,1.0
182,1.0
183,1.0
184,1.0
185,1.0
186,1.0
187,1.0
188,1.0
189,1.0
190,1.0
191,1.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,1.0
206,1.0
207,1.0
208,1.0
209,1.0
210,1.0
211,1.0
212,1.0
213,1.0
214,1.0
215,1.0
216,2.0
217,2.0
218,3.0
219,2.0
220,2.0
221,4.0
222,6.0
223,7.0
224,10.0
225,11.0
226,12.0
227,10.0
228,11.0
229,11.0
230,11.0
231,11.0
232,12.0
233,12.0
234,12.0
235,10.0
236,8.0
237,3.0
238,2.0
