,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,0,,0,0
1,0,,0,0
2,0,,0,0
3,0,,0,0
4,1,,0,1
5,0,,0,0
6,0,,0,0
7,0,,0,0
8,1,,0,1
9,2,,0,2
10,0,,0,0
11,1,,0,1
12,0,,0,0
13,0,,0,0
14,1,,0,1
15,0,,0,0
16,0,,0,0
17,0,,0,0
18,0,,0,0
19,,0,0,0
20,0,,0,0
21,1,,0,1
22,2,,0,2
23,0,,0,0
24,,0,0,0
25,0,,0,0
26,0,,0,0
27,0,,0,0
28,1,,0,1
29,,1,0,1
30,2,,0,2
31,0,,0,0
32,,0,0,0
33,2,,0,2
34,0,,0,0
35,2,,0,2
36,0,,0,0
37,0,,0,0
38,0,,0,0
39,1,,0,1
40,,0,0,0
41,0,,0,0
42,3,,0,3
43,0,,0,0
44,0,,0,0
45,0,,0,0
46,0,,0,0
47,0,,0,0
48,3,,0,3
49,0,,0,0
50,,3,0,3
51,4,,0,4
52,3,,0,3
53,0,,0,0
54,0,,0,0
55,2,,0,2
56,0,,0,0
57,0,,0,0
58,0,,0,0
59,0,,0,0
60,0,,0,0
61,2,,0,2
62,0,,0,0
63,3,,0,3
64,0,,0,0
65,,1,0,1
66,0,,0,0
67,0,,0,0
68,0,,0,0
69,4,,0,4
70,0,,0,0
71,0,,0,0
72,1,,0,1
73,,1,0,1
74,0,,0,0
75,0,,0,0
76,0,,0,0
77,,1,0,1
78,0,,0,0
79,,2,0,2
80,,0,0,0
81,2,,0,2
82,1,,0,1
83,0,,0,0
84,0,,0,0
85,2,,0,2
86,1,,0,1
87,0,,0,0
88,0,,0,0
89,,0,0,0
90,0,,0,0
91,0,,0,0
92,1,,0,1
93,1,,0,1
94,,2,0,2
95,0,,0,0
96,1,,0,1
97,0,,0,0
98,0,,0,0
99,0,,0,0
100,2,,0,2
101,,2,0,2
102,0,,0,0
103,0,,0,0
104,2,,0,2
105,0,,0,0
106,0,,0,0
107,1,,0,1
108,0,,0,0
109,0,,0,0
110,0,,0,0
111,0,,0,0
112,2,,0,2
113,,0,0,0
114,0,,0,0
115,0,,0,0
116,0,,0,0
117,0,,0,0
118,0,,0,0
119,,0,0,0
120,0,,0,0
121,0,,0,0
122,4,,0,4
123,1,,0,1
124,0,,0,0
125,0,,0,0
126,1,,0,1
127,0,,0,0
128,1,,0,1
129,3,,0,3
130,,0,0,0
131,1,,0,1
132,,0,0,0
133,0,,0,0
134,0,,0,0
135,0,,0,0
136,0,,0,0
137,0,,0,0
138,0,,0,0
139,0,,0,0
140,0,,0,0
141,0,,0,0
142,1,,0,1
143,0,,0,0
144,0,,0,0
145,,1,0,1
146,1,,0,1
147,0,,0,0
148,1,,0,1
149,2,,0,2
150,1,,0,1
151,0,,0,0
152,0,,0,0
153,0,,0,0
154,0,,0,0
155,0,,0,0
156,0,,0,0
157,,0,0,0
158,,0,0,0
159,3,,0,3
160,0,,0,0
161,2,,0,2
162,1,,0,1
163,0,,0,0
164,2,,0,2
165,0,,0,0
166,0,,0,0
167,1,,0,1
168,0,,0,0
169,0,,0,0
170,0,,0,0
171,1,,0,1
172,,1,0,1
173,,0,0,0
174,,0,0,0
175,,1,0,1
176,0,,0,0
177,0,,0,0
178,0,,0,0
179,0,,0,0
180,0,,0,0
181,0,,0,0
182,0,,0,0
183,0,,0,0
184,0,,0,0
185,0,,0,0
186,0,,0,0
187,1,,0,1
188,1,,0,1
189,1,,0,1
190,,0,0,0
191,4,,0,4
192,0,,0,0
193,0,,0,0
194,4,,0,4
195,0,,0,0
196,4,,0,4
197,0,,0,0
198,0,,0,0
199,0,,0,0
200,2,,0,2
201,,0,0,0
202,,1,0,1
203,,0,0,0
