,total_prev,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,3.9370078740157004e-05,0.0,0.0
54,4.0650406504065e-05,0.0,0.0
55,8.140977910151299e-05,0.0,0.0
56,8.3866657289541e-05,0.0,0.0
57,0.000122138937223931,0.0,0.0
58,0.000122093023255812,0.0,0.0020348837209301666
59,0.004416631999818076,0.0037453183520599,0.0066959876543209495
60,0.004348788799896379,0.0037373871481678122,0.004880892886889852
61,0.004343440205604865,0.00383841732979658,0.004926879381194019
62,0.004484222856794286,0.0038091748178677378,0.008368226386126481
63,0.004670899109488209,0.0037162955899221776,0.012200194379468217
64,0.005067166414620452,0.0037593984962406,0.012324590993422108
65,0.005924141255662894,0.00383841732979658,0.013877305533279828
66,0.00690932150735184,0.0038010554471191327,0.018691166989039262
67,0.008126527617086115,0.003779767860716385,0.021038997945175466
68,0.009588152860312862,0.003882495777026995,0.027429167856123267
69,0.011600606173964946,0.003919804355850803,0.031511104415179195
70,0.013387984643946643,0.003960019449149813,0.03788573811509585
71,0.01592587860108275,0.00392772219134079,0.044893827976534656
72,0.019420774557947263,0.003920271912151377,0.05560007122507112
73,0.0233784461274047,0.0040218201257046175,0.06595450115186952
74,0.027422953324795874,0.004271990064289875,0.07511538177521776
75,0.030933838080552195,0.00596477923828781,0.08735697940503429
76,0.03537807131033893,0.008011986246344648,0.09825884754990909
77,0.0594398276185569,0.02782569169960473,0.11725617317722573
78,0.06796761339974228,0.03512575107296134,0.11805475194657043
79,0.08819646232643237,0.05337339884190206,0.1372065114068441
80,0.10551308021194833,0.06657793724966617,0.15982744107744104
81,0.11228575100147968,0.0714285714285714,0.17108950407608686
82,0.13148012911523277,0.08882561554805643,0.1827897574123988
83,0.15718773203671116,0.1093696581196581,0.21529922779922772
84,0.17150724566737632,0.12341949608234745,0.2315608695652173
85,0.18895537489398356,0.13697342218137254,0.24735336194563654
86,0.2117072194681909,0.15827611940298503,0.26567245034152454
87,0.23428529513784435,0.18342785006797432,0.29439026725387735
88,0.24564154306048672,0.19465975165073418,0.2931703397612488
89,0.2754097904370778,0.2273640818888513,0.32985139860139856
90,0.274720632053758,0.22208498023715414,0.32333927459967177
91,0.2844410145714889,0.2364492381441534,0.3376039575566389
92,0.3041946070940684,0.25550395735745435,0.35859813716424976
93,0.3070304318995245,0.25601002458861355,0.36606370331230803
94,0.32105736188649475,0.27059341533392034,0.3736991613104067
95,0.3160857443431131,0.2665918457462466,0.36961853720050436
96,0.30288319926470886,0.2507854570946053,0.3524897722415582
97,0.2953393457411842,0.24285606060606058,0.35339512711864407
98,0.28614397642912737,0.22851344645051513,0.3424193548387096
99,0.29416340058246826,0.2360014427062585,0.3516780761024182
100,0.2909457773186342,0.24598137711345255,0.3518918918918919
101,0.2792489050281412,0.23001517571884983,0.33278546712802765
102,0.27224268698681536,0.21684143559143557,0.32893237019119254
103,0.27057640925468024,0.21339867563590495,0.33239824208321345
104,0.27577328169010284,0.22256392045454543,0.34628989907880064
105,0.26765649161090826,0.22246118012422358,0.31966314574826904
106,0.2676475489306822,0.2250221968543886,0.32352604937214957
107,0.2568060136217538,0.21271083855790418,0.310322806179871
108,0.24606216618570767,0.2020547945205479,0.2954186220136518
109,0.23412897748021988,0.18805402042235475,0.28953176493228444
110,0.21867856205219438,0.1731641925448889,0.26474820143884886
111,0.21872142475256673,0.17474395617482433,0.26074440294232215
112,0.2014477121551777,0.15689695550351285,0.2453455255848985
113,0.18744554809916308,0.14788783951973056,0.23187059904071836
114,0.1800347228534702,0.14155090595340808,0.22725350251123436
115,0.16796678591732597,0.12885057016154572,0.22051814969482808
116,0.15571752860950833,0.11714887383263134,0.21137708840567537
117,0.14780299440084257,0.1077169127169127,0.20349064750205426
118,0.1437849758987048,0.10617377305102933,0.1974542238868081
119,0.14115338565926738,0.10441959877345253,0.1967905136240505
120,0.12562556197723718,0.08946120689655168,0.17171299198885398
121,0.12307750848347863,0.0918451736987618,0.17296806966618278
122,0.11027537337136781,0.07939784946236556,0.1583388910060974
123,0.10120619561345004,0.06818240704754498,0.1476279977160258
124,0.09371564092009747,0.05811437865108868,0.1372023809523809
125,0.08702342689688194,0.05745261828912014,0.13554522924411394
126,0.08698458284443022,0.05292524299599766,0.13304571579379498
127,0.07855414994968282,0.04808729451777469,0.1250346571307046
128,0.07450857323673982,0.04199996792610166,0.11935585432266843
