,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,1.0
71,4.0
72,5.0
73,6.0
74,7.0
75,10.0
76,13.0
77,16.0
78,20.0
79,27.0
80,31.0
81,39.0
82,50.0
83,61.0
84,65.0
85,65.0
86,68.0
87,75.0
88,80.0
89,84.0
90,89.0
91,98.0
92,99.0
93,92.0
94,84.0
95,79.0
96,77.0
97,79.0
98,80.0
99,79.0
100,84.0
101,79.0
102,83.0
103,83.0
104,87.0
105,86.0
106,91.0
107,94.0
108,96.0
109,104.0
110,102.0
111,100.0
112,104.0
113,100.0
114,95.0
115,94.0
116,97.0
117,100.0
118,99.0
119,95.0
120,92.0
121,82.0
122,77.0
123,71.0
124,68.0
125,61.0
126,56.0
127,50.0
128,47.0
129,43.0
130,37.0
131,32.0
132,28.0
133,24.0
134,19.0
135,19.0
136,17.0
137,17.0
138,17.0
139,19.0
140,18.0
141,19.0
142,16.0
143,15.0
144,15.0
145,14.0
146,15.0
147,12.0
148,14.0
149,13.0
150,12.0
151,14.0
152,13.0
153,12.0
154,12.0
155,9.0
156,9.0
157,8.0
158,8.0
159,5.0
160,3.0
161,3.0
162,3.0
163,3.0
164,2.0
165,1.0
166,1.0
167,1.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,1.0
209,2.0
210,2.0
211,2.0
212,5.0
213,6.0
214,6.0
215,7.0
216,7.0
217,7.0
218,7.0
219,6.0
220,6.0
221,6.0
222,6.0
223,5.0
224,4.0
225,4.0
226,2.0
227,1.0
228,1.0
229,0.0
230,1.0
231,2.0
232,3.0
233,4.0
234,5.0
235,6.0
236,6.0
237,6.0
238,6.0
