,trans_prev,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.000127659574468085,0.0,0.0
57,0.000131578947368421,0.0,0.0
58,0.00017777777777777703,0.0,0.0
59,0.000129870129870129,0.0,0.0
60,0.00013215859030837,0.0,0.0
61,0.000217590944018591,0.0,0.0
62,0.000377685716642897,0.0,0.004233870967741837
63,0.0009107161062557338,0.0,0.008386660103371845
64,0.001688108355266128,0.0,0.012037200211473977
65,0.0022937993709271714,0.0,0.012348428397236122
66,0.0027341252746510987,0.0,0.013277533039647555
67,0.0036488483388246516,0.0,0.01760591873302116
68,0.005187329362752212,0.0,0.025486854917234625
69,0.006661772387385512,0.0,0.027337662337662244
70,0.008495108558498714,0.0,0.032326751117734684
71,0.010979367631593639,0.0,0.042849578879968354
72,0.013297769766983568,0.0,0.04347587719298239
73,0.01695502940737238,0.0,0.054058149977548216
74,0.020735067022359197,0.0,0.0555537244561634
75,0.02457822615714057,0.0,0.05874007936507927
76,0.028156960266001996,0.0,0.06605237211460378
77,0.030553386016987063,0.0,0.07245033411594722
78,0.03438641358021069,0.003888964608604715,0.08334080717488782
79,0.03899465713463486,0.0039657780298732875,0.08795248868778274
80,0.045317858433303264,0.005923694779116448,0.10337806923898109
81,0.050516906823294544,0.01000354165980292,0.11358624934060123
82,0.0562303219867435,0.017106413675512595,0.10806616146895943
83,0.06138458085797588,0.017627728174603154,0.12576619016677482
84,0.06370540740605056,0.016747838920514423,0.13046400398948216
85,0.06713810564734177,0.023674819566960638,0.13339124495129467
86,0.07236836082759668,0.0262172284644194,0.13454427230577853
87,0.07733567276038844,0.030188876631034294,0.14334778174400806
88,0.08181674751598937,0.03212932607059477,0.14323119568474674
89,0.08228437207145536,0.038532803932690436,0.14512538793564714
90,0.08789003780389837,0.04654997856019816,0.15266483516483495
91,0.0840336763204488,0.040846810422282054,0.1396245097040394
92,0.08420638539893475,0.0425768872320596,0.1356936619718309
93,0.08637064845077262,0.044581067721206104,0.14002272727272716
94,0.08881809558967431,0.04342623570041002,0.14381254369319874
95,0.09016643797247514,0.04387154172884852,0.14388204180409042
96,0.09220744261546138,0.04687318840579706,0.1503065608731104
97,0.0936697316179364,0.045392023190265536,0.15138617970533302
98,0.0930924782743933,0.047223907766990196,0.14698307579102277
99,0.0903093922618363,0.04578913793966072,0.14758386581469643
100,0.09018055903007761,0.04608195111305102,0.14474999999999996
101,0.09208148652899353,0.0388020833333333,0.14664582825754718
102,0.09395566852186779,0.04438906695783875,0.1545802648411298
103,0.0941718553597167,0.04766187050359707,0.1468612205404658
104,0.09079866568338824,0.04377400768245833,0.14284775044505577
105,0.08531366098658909,0.04123709344346927,0.13387969988916354
106,0.0817332041641288,0.038428504534700286,0.12544642857142854
107,0.08091397915575513,0.037529411764705874,0.13383181102026906
108,0.0810702410001086,0.03691608996539788,0.132353448275862
109,0.07894832980310104,0.036647286821705365,0.13226877186686997
110,0.07777798954087228,0.03575037664515757,0.126326130876121
111,0.07464887316158367,0.03641729378781166,0.11826456656965124
112,0.0708415679352459,0.030498154981549775,0.11820925553319912
113,0.06913660370314856,0.031074949327436877,0.11963776260050131
114,0.06731259798466312,0.02596421293236389,0.11744816701341555
115,0.06556374886015927,0.025642795057320023,0.11726628151260494
116,0.06344632617558299,0.024564154888771304,0.10330708661417318
117,0.061738131293561205,0.022249545379401523,0.10043084812976122
118,0.05902739251309791,0.018510515701526915,0.10076086956521736
119,0.05553954750458705,0.014512175838077122,0.1043165467625899
120,0.05369369260911322,0.014703377803008765,0.10538371954132814
121,0.04998436802832776,0.01640865306783223,0.0959197324414715
122,0.04873569073134079,0.01652855267476199,0.08793011409680852
123,0.045668994134940084,0.015084984826682215,0.08924090902803705
124,0.043195403264143034,0.013088111628967603,0.08831209518445499
125,0.04020187160794773,0.012956228263714849,0.08726262019230764
126,0.038686739970591535,0.012341434499110767,0.08959321012454798
127,0.03554727469822936,0.009482591153616209,0.07841234896579966
128,0.03404477203258718,0.00816173530587764,0.07804861670695674
129,0.031845745482777826,0.005774171480693173,0.07799150797735455
130,0.029846105581660475,0.0038610038610038,0.07474640184648847
131,0.02706572345142588,0.0,0.06568648366756737
132,0.02559385751248397,0.0017399267399267103,0.06265262686232773
