,total_screened,positive_detected,positivity_rate
0,11458.0,269.0,2.3477046604992147
1,11448.0,238.0,2.0789657582110412
2,11444.0,213.0,1.8612373296050333
3,11462.0,245.0,2.1374978188797766
4,11446.0,230.0,2.009435610693692
5,11447.0,237.0,2.070411461518302
6,11427.0,204.0,1.7852454712522972
7,11427.0,191.0,1.6714798284764154
8,11435.0,200.0,1.7490161783996503
9,11415.0,168.0,1.471747700394218
10,11428.0,221.0,1.9338466923346167
11,11409.0,176.0,1.54264177403804
12,11420.0,215.0,1.882661996497373
13,11428.0,199.0,1.7413370668533428
14,11460.0,249.0,2.1727748691099475
15,11443.0,224.0,1.9575286201171023
16,11481.0,282.0,2.4562320355369742
17,11474.0,256.0,2.231131253268259
18,11465.0,245.0,2.136938508504143
19,11452.0,244.0,2.130632203981837
20,11452.0,247.0,2.156828501571778
21,11393.0,139.0,1.2200473975247959
22,11461.0,264.0,2.3034639211238113
23,11480.0,275.0,2.3954703832752613
24,11424.0,204.0,1.7857142857142858
25,11479.0,286.0,2.491506228765572
26,11448.0,229.0,2.0003494060097835
27,11491.0,297.0,2.5846314507005483
28,11451.0,236.0,2.0609553750764125
29,11444.0,230.0,2.0097867878364206
30,11444.0,228.0,1.9923103809856693
31,11455.0,242.0,2.1126145787865562
32,11438.0,217.0,1.8971848225214198
33,11463.0,253.0,2.207101107912414
34,11492.0,304.0,2.645318482422555
35,11485.0,291.0,2.5337396604266433
36,11437.0,233.0,2.037247529946664
37,11458.0,250.0,2.181881654739047
38,11439.0,221.0,1.931987061806102
39,11484.0,277.0,2.4120515499825843
40,11450.0,234.0,2.0436681222707422
41,11427.0,215.0,1.881508707447274
42,11464.0,230.0,2.006280530355897
43,11432.0,223.0,1.9506648005598322
44,11465.0,252.0,2.1979938944614044
45,11441.0,211.0,1.8442443842321476
46,11463.0,257.0,2.241995987088895
47,11430.0,212.0,1.8547681539807523
48,11461.0,259.0,2.259837710496466
49,11428.0,195.0,1.7063353167658384
50,11458.0,234.0,2.042241228835748
51,11450.0,242.0,2.11353711790393
52,11426.0,198.0,1.7328899002275513
53,11434.0,210.0,1.8366276018891026
54,11435.0,197.0,1.7227809357236554
55,11445.0,230.0,2.0096111839231106
56,11467.0,257.0,2.241213918200052
57,11445.0,223.0,1.9484491044124073
58,11458.0,265.0,2.3127945540233896
59,11451.0,240.0,2.095886822111606
60,11441.0,209.0,1.826763394808146
61,11439.0,239.0,2.089343474079902
62,11462.0,240.0,2.0938754144128424
63,11396.0,163.0,1.4303264303264303
64,11416.0,187.0,1.638051857042747
65,11468.0,271.0,2.363097314265783
66,11435.0,228.0,1.9938784433756012
67,11429.0,209.0,1.8286814244465832
68,11458.0,264.0,2.3040670274044337
69,11448.0,252.0,2.20125786163522
70,11455.0,248.0,2.1649934526407684
71,11425.0,202.0,1.7680525164113785
72,11456.0,265.0,2.313198324022346
73,11455.0,237.0,2.0689655172413794
74,11420.0,200.0,1.7513134851138354
75,11448.0,234.0,2.0440251572327046
76,11443.0,223.0,1.948789653063008
77,11438.0,239.0,2.08952614093373
78,11448.0,226.0,1.9741439552760307
79,11454.0,239.0,2.0866072987602586
80,11437.0,213.0,1.8623764973332169
81,11436.0,212.0,1.8537950332284014
82,11444.0,230.0,2.0097867878364206
83,11486.0,288.0,2.5074003134250393
84,11465.0,258.0,2.250327082424771
85,11471.0,279.0,2.432220381832447
86,11475.0,283.0,2.466230936819172
87,11448.0,236.0,2.0614954577218727
88,11454.0,236.0,2.060415575344858
89,11411.0,190.0,1.6650600297958111
90,11421.0,207.0,1.8124507486209613
91,11458.0,242.0,2.1120614417873975
92,11454.0,237.0,2.069146149816658
93,11432.0,207.0,1.810706787963611
94,11430.0,218.0,1.9072615923009624
95,11448.0,225.0,1.9654088050314464
96,11448.0,229.0,2.0003494060097835
97,11437.0,209.0,1.8274022908105272
98,11480.0,285.0,2.4825783972125435
99,11445.0,216.0,1.8872870249017037
