Recovered_percentage
46.55172413793103
37.701149425287355
40.0
42.06896551724138
42.87356321839081
38.275862068965516
36.4367816091954
35.172413793103445
35.05747126436781
30.919540229885058
36.7816091954023
33.793103448275865
36.55172413793103
36.0919540229885
42.87356321839081
35.747126436781606
47.241379310344826
43.793103448275865
39.310344827586206
40.804597701149426
35.632183908045974
24.022988505747126
44.02298850574713
44.252873563218394
37.12643678160919
46.89655172413793
39.310344827586206
45.86206896551724
38.62068965517241
37.241379310344826
39.42528735632184
39.08045977011494
36.206896551724135
42.298850574712645
44.02298850574713
48.275862068965516
38.04597701149425
40.11494252873563
38.735632183908045
45.05747126436781
40.3448275862069
40.804597701149426
39.310344827586206
37.81609195402299
41.724137931034484
37.35632183908046
42.18390804597701
36.7816091954023
39.42528735632184
37.47126436781609
38.50574712643678
40.45977011494253
35.172413793103445
34.94252873563219
36.0919540229885
41.724137931034484
40.91954022988506
38.62068965517241
42.758620689655174
37.35632183908046
35.28735632183908
33.44827586206897
40.0
29.42528735632184
36.666666666666664
42.87356321839081
38.50574712643678
35.97701149425287
46.4367816091954
41.264367816091955
35.28735632183908
35.747126436781606
42.298850574712645
44.59770114942529
36.206896551724135
40.57471264367816
39.08045977011494
37.241379310344826
43.793103448275865
40.57471264367816
36.32183908045977
37.47126436781609
38.275862068965516
48.275862068965516
41.03448275862069
44.252873563218394
44.367816091954026
38.62068965517241
39.88505747126437
34.13793103448276
36.0919540229885
43.9080459770115
39.88505747126437
34.367816091954026
36.4367816091954
41.03448275862069
37.12643678160919
37.701149425287355
45.172413793103445
36.666666666666664
