,patient_symptomatic,patient_asymptomatic,hcw_symptomatic,hcw_asymptomatic,patient_symptomatic_sum,patient_asymptomatic_sum,patient_to_hcw_sum,patient_nrow,hcw_symptomatic_sum,hcw_asymptomatic_sum,hcw_to_pat_sum,hcw_to_hcw_sum,hcw_nrow,total_counts
0,0.6432432432432432,0.45588235294117646,0.9219858156028369,0.4306569343065693,238.0,31.0,269,438,260.0,59.0,278,41,419,588.0
1,0.5185185185185185,0.38636363636363635,0.8879310344827587,0.3865546218487395,168.0,17.0,185,368,206.0,46.0,209,43,351,437.0
2,0.5446685878962536,0.4339622641509434,0.9848484848484849,0.26262626262626265,189.0,23.0,212,400,260.0,26.0,239,47,363,498.0
3,0.5127478753541076,0.5789473684210527,0.9230769230769231,0.4132231404958678,181.0,33.0,214,410,252.0,50.0,251,51,394,516.0
4,0.5576407506702413,0.4888888888888889,0.8597122302158273,0.4396551724137931,208.0,22.0,230,418,239.0,51.0,256,34,394,520.0
5,0.504424778761062,0.3673469387755102,0.8725099601593626,0.4166666666666667,171.0,18.0,189,388,219.0,45.0,228,36,359,453.0
6,0.5391566265060241,0.3695652173913043,0.9650655021834061,0.3925233644859813,179.0,17.0,196,378,221.0,42.0,219,44,336,459.0
7,0.5,0.52,0.9395161290322581,0.3473684210526316,166.0,26.0,192,382,233.0,33.0,223,43,343,458.0
8,0.5563139931740614,0.28205128205128205,0.7489177489177489,0.4431818181818182,163.0,11.0,174,332,173.0,39.0,173,39,319,386.0
9,0.4,0.4857142857142857,0.8375634517766497,0.2926829268292683,114.0,17.0,131,320,165.0,24.0,160,29,279,320.0
10,0.5077881619937694,0.34146341463414637,0.9255813953488372,0.3333333333333333,163.0,14.0,177,362,199.0,39.0,203,35,332,415.0
11,0.5,0.41025641025641024,0.8009259259259259,0.3838383838383838,149.0,16.0,165,337,173.0,38.0,176,35,315,376.0
12,0.5255255255255256,0.4523809523809524,0.9134199134199135,0.3949579831932773,175.0,19.0,194,375,211.0,47.0,215,43,350,452.0
13,0.47277936962750716,0.4,0.9475806451612904,0.37755102040816324,165.0,16.0,181,389,235.0,37.0,230,42,346,453.0
14,0.5660919540229885,0.5365853658536586,0.8129496402877698,0.3826086956521739,197.0,22.0,219,389,226.0,44.0,230,40,393,489.0
15,0.5424242424242425,0.4878048780487805,0.875,0.37272727272727274,179.0,20.0,199,371,203.0,41.0,210,34,342,443.0
16,0.636144578313253,0.421875,1.0061919504643964,0.37209302325581395,264.0,27.0,291,479,325.0,48.0,319,54,452,664.0
17,0.6045197740112994,0.39622641509433965,0.8958333333333334,0.3360655737704918,214.0,21.0,235,407,258.0,41.0,246,53,410,534.0
18,0.5637393767705382,0.35555555555555557,0.8625954198473282,0.4444444444444444,199.0,16.0,215,398,226.0,48.0,240,34,370,489.0
19,0.6,0.39215686274509803,0.9274193548387096,0.2857142857142857,204.0,20.0,224,391,230.0,36.0,227,39,374,490.0
20,0.5773809523809523,0.4878048780487805,0.891213389121339,0.3359375,194.0,20.0,214,377,213.0,43.0,218,38,367,470.0
