,total_screened,positive_detected,positivity_rate
0,11455.0,246.0,2.1475338280226977
1,11425.0,184.0,1.6105032822757113
2,11423.0,177.0,1.5495053838746389
3,11438.0,225.0,1.9671271201258962
4,11417.0,177.0,1.5503196986949286
5,11443.0,225.0,1.9662675871711963
6,11412.0,181.0,1.586049772169646
7,11452.0,236.0,2.060775410408662
8,11402.0,145.0,1.2717067181196282
9,11438.0,231.0,2.0195838433292534
10,11407.0,165.0,1.446480231436837
11,11412.0,181.0,1.586049772169646
12,11435.0,211.0,1.8452120682116309
13,11404.0,150.0,1.3153279551034724
14,11440.0,210.0,1.8356643356643356
15,11424.0,197.0,1.7244397759103642
16,11442.0,209.0,1.8266037406047895
17,11435.0,203.0,1.775251421075645
18,11438.0,189.0,1.6523867809057529
19,11400.0,153.0,1.3421052631578947
20,11409.0,170.0,1.4900517135594706
21,11431.0,197.0,1.7233837809465489
22,11414.0,196.0,1.7171894165060453
23,11442.0,219.0,1.914001048767698
24,11432.0,212.0,1.85444366689993
25,11429.0,199.0,1.741184705573541
26,11444.0,211.0,1.8437609227542817
27,11416.0,176.0,1.5416958654519972
28,11452.0,229.0,1.9996507160321342
29,11410.0,174.0,1.5249780893952674
30,11434.0,215.0,1.8803568305055098
31,11400.0,167.0,1.4649122807017543
32,11409.0,177.0,1.5514067841178016
33,11419.0,173.0,1.515018828268675
34,11440.0,210.0,1.8356643356643356
35,11416.0,174.0,1.5241765942536791
36,11444.0,222.0,1.939881160433415
37,11420.0,188.0,1.6462346760070052
38,11439.0,216.0,1.8882769472856018
39,11433.0,194.0,1.6968424735415026
40,11445.0,219.0,1.9134993446920052
41,11469.0,239.0,2.0838782805824394
42,11470.0,258.0,2.249346120313862
43,11409.0,175.0,1.5338767639582787
44,11411.0,176.0,1.542371396021383
45,11415.0,167.0,1.4629872974156812
46,11445.0,225.0,1.9659239842726082
47,11441.0,215.0,1.8792063630801503
48,11413.0,170.0,1.4895294839218436
49,11430.0,214.0,1.8722659667541557
50,11434.0,206.0,1.801644218995977
51,11439.0,211.0,1.844566832765102
52,11422.0,194.0,1.6984766240588338
53,11440.0,234.0,2.0454545454545454
54,11412.0,179.0,1.5685243603224677
55,11450.0,222.0,1.9388646288209608
56,11445.0,236.0,2.0620358235037135
57,11461.0,265.0,2.3121891632492804
58,11437.0,201.0,1.7574538777651483
59,11414.0,185.0,1.6208165410898896
60,11431.0,200.0,1.7496282040066486
61,11421.0,187.0,1.6373347342614482
62,11430.0,197.0,1.7235345581802275
63,11419.0,194.0,1.6989228478851037
64,11437.0,216.0,1.888607152225234
65,11459.0,246.0,2.1467841871018414
66,11433.0,201.0,1.7580687483600106
67,11433.0,193.0,1.6880958628531444
68,11414.0,181.0,1.5857718591203784
69,11438.0,216.0,1.8884420353208602
70,11403.0,172.0,1.5083749890379725
71,11454.0,226.0,1.9731098306268553
72,11428.0,196.0,1.7150857542877145
73,11427.0,195.0,1.7064846416382253
74,11441.0,218.0,1.9054278472161523
75,11431.0,187.0,1.6359023707462164
76,11412.0,181.0,1.586049772169646
77,11412.0,185.0,1.6211005958640028
78,11436.0,206.0,1.80132913606156
79,11429.0,177.0,1.548691924052848
80,11457.0,238.0,2.077332635070263
81,11430.0,198.0,1.7322834645669292
82,11400.0,146.0,1.280701754385965
83,11439.0,200.0,1.7484045808200017
84,11435.0,198.0,1.7315260166156536
85,11439.0,214.0,1.8707929014774018
86,11425.0,181.0,1.5842450765864333
87,11428.0,196.0,1.7150857542877145
88,11460.0,237.0,2.068062827225131
89,11442.0,205.0,1.791644817339626
90,11449.0,234.0,2.043846624159315
91,11432.0,208.0,1.8194541637508748
92,11431.0,194.0,1.697139357886449
93,11431.0,201.0,1.7583763450266818
94,11450.0,223.0,1.9475982532751093
95,11448.0,235.0,2.0527603074772887
96,11444.0,230.0,2.0097867878364206
97,11409.0,187.0,1.6390568849154177
98,11420.0,188.0,1.6462346760070052
99,11449.0,237.0,2.0700497860075115
