,mean,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.008045977011494253,0.0,0.11494252873563218
63,0.008045977011494253,0.0,0.11494252873563218
64,0.01609195402298851,0.0,0.11494252873563218
65,0.025287356321839084,0.0,0.11494252873563218
66,0.03793103448275864,0.0,0.22988505747126436
67,0.05862068965517244,0.0,0.22988505747126436
68,0.08275862068965521,0.0,0.3448275862068966
69,0.3540229885057473,0.0,0.9252873563218371
70,0.38390804597701167,0.0,0.9798850574712634
71,0.4195402298850577,0.0,1.1005747126436751
72,0.4712643678160922,0.11494252873563218,1.1551724137931014
73,0.5724137931034486,0.11494252873563218,1.3793103448275863
74,0.67816091954023,0.11494252873563218,1.7844827586206886
75,0.790804597701149,0.11494252873563218,1.7844827586206886
76,1.4839080459770109,0.3994252873563219,2.93965517241379
77,1.5586206896551706,0.3994252873563219,3.1149425287356283
78,1.673563218390803,0.514367816091954,3.278735632183907
79,1.8471264367816078,0.514367816091954,3.5086206896551713
80,1.985057471264366,0.6896551724137931,3.9798850574712596
81,2.2321839080459758,0.8045977011494253,4.26436781609195
82,2.481609195402298,0.9195402298850575,5.0689655172413755
83,3.8103448275862086,1.6637931034482758,7.132183908045975
84,3.9321839080459773,1.7241379310344827,7.1867816091954015
85,4.067816091954024,2.0689655172413794,7.077586206896548
86,4.225287356321839,2.2385057471264367,7.301724137931034
87,4.459770114942526,2.468390804597701,7.301724137931034
88,4.657471264367816,2.353448275862069,7.367816091954019
89,4.922988505747126,2.468390804597701,7.537356321839077
90,5.95977011494253,3.557471264367816,9.031609195402295
91,6.057471264367817,3.5459770114942533,9.212643678160912
92,6.170114942528735,3.7270114942528734,9.097701149425282
93,6.3413793103448315,3.7270114942528734,9.097701149425282
94,6.483908045977014,3.9511494252873565,9.612068965517237
95,6.5632183908045985,4.252873563218391,9.830459770114942
96,6.548275862068965,3.9080459770114944,9.775862068965516
97,6.558620689655178,3.8477011494252875,9.781609195402295
98,6.519540229885058,3.612068965517241,9.770114942528735
99,6.474712643678161,3.5632183908045976,9.370689655172413
100,6.3965517241379315,3.5517241379310347,9.71551724137931
101,6.266666666666667,3.442528735632184,9.310344827586206
102,6.179310344827587,3.8477011494252875,9.491379310344824
103,6.1505747126436745,3.7327586206896552,9.327586206896544
104,5.382758620689653,2.92816091954023,8.620689655172415
105,5.295402298850576,2.7528735632183907,8.681034482758621
106,5.205747126436782,2.4626436781609193,8.795977011494251
107,5.035632183908047,2.4080459770114944,8.505747126436782
108,4.929885057471265,2.4080459770114944,8.336206896551724
109,4.74712643678161,2.468390804597701,7.646551724137931
110,4.519540229885057,2.353448275862069,7.1867816091954015
111,3.7816091954022966,2.0689655172413794,5.922413793103447
112,3.6873563218390792,1.9540229885057472,5.807471264367814
113,3.5643678160919534,1.8936781609195403,5.517241379310345
114,3.444827586206896,1.543103448275862,5.347701149425287
115,3.2839080459770105,1.6580459770114944,5.287356321839081
116,3.1448275862068975,1.6637931034482758,5.413793103448271
117,3.0252873563218388,1.603448275862069,5.29310344827586
118,2.3321839080459754,0.8045977011494253,4.252873563218391
119,2.3264367816091935,0.8045977011494253,4.379310344827582
120,2.2919540229885045,0.7442528735632185,4.137931034482759
121,2.237931034482757,0.6896551724137931,4.1436781609195386
122,2.147126436781609,0.514367816091954,3.9683908045977003
123,2.0735632183908037,0.6839080459770115,3.9195402298850537
124,1.988505747126436,0.6896551724137931,3.8045977011494214
125,1.575862068965516,0.3994252873563219,3.103448275862069
126,1.525287356321838,0.3448275862068966,3.0488505747126426
127,1.4770114942528725,0.3448275862068966,3.0488505747126426
128,1.4275862068965506,0.3448275862068966,3.103448275862069
129,1.367816091954022,0.3448275862068966,2.7586206896551726
130,1.3103448275862057,0.3448275862068966,2.818965517241378
131,1.2413793103448267,0.22988505747126436,2.8735632183908044
132,0.9931034482758611,0.0545977011494253,2.7040229885057463
133,0.9816091954022977,0.0545977011494253,2.7040229885057463
134,0.9563218390804588,0.0545977011494253,2.764367816091952
135,0.9379310344827574,0.0,2.5344827586206877
136,0.9160919540229877,0.0,2.6436781609195403
