,Total_transmission,P-N_count,P-HC_count,N-P_count,N-HC_count,N-N_count,HC-P_count,HC-N_count,HC-HC_count,HCW_community_trans_count,Total_trans_non_covid_wards,Total_trans_covid_wards,Asympt_patient_admission_count,Exposed_patient_admission_count,Total_patients_admitted,Num_susceptible_patients,num_replacement_hcw,trans_counts_from_pre_symptomatic,trans_counts_from_symptomatic,trans_counts_from_assymptomatic,Trans_count_patients,P-N,P-HC,N-P,N-HC,N-N,HC-P,HC-N,HC-HC
0,480.0,152.0,60.0,168.0,8.0,25.0,56.0,10.0,1.0,135.0,463.0,17.0,0.0,2.0,9883.0,9723.0,315.0,403.0,11.0,66.0,224.0,31.666666666666668,12.5,35.0,1.6666666666666667,5.208333333333333,11.666666666666666,2.0833333333333335,0.20833333333333334
1,482.0,150.0,54.0,177.0,11.0,20.0,55.0,13.0,2.0,122.0,470.0,12.0,0.0,1.0,9838.0,9679.0,303.0,401.0,8.0,73.0,232.0,31.12033195020747,11.203319502074688,36.72199170124481,2.2821576763485476,4.149377593360996,11.410788381742739,2.6970954356846475,0.4149377593360996
2,393.0,124.0,51.0,125.0,18.0,9.0,59.0,5.0,2.0,104.0,385.0,8.0,1.0,4.0,10093.0,9930.0,267.0,335.0,5.0,53.0,184.0,31.552162849872772,12.977099236641221,31.806615776081426,4.580152671755725,2.2900763358778624,15.012722646310433,1.272264631043257,0.5089058524173028
3,584.0,193.0,73.0,200.0,11.0,24.0,69.0,12.0,2.0,122.0,562.0,22.0,1.0,3.0,9895.0,9733.0,347.0,489.0,16.0,79.0,269.0,33.04794520547945,12.5,34.24657534246575,1.8835616438356164,4.109589041095891,11.815068493150685,2.0547945205479454,0.3424657534246575
4,417.0,132.0,56.0,143.0,6.0,16.0,49.0,10.0,5.0,98.0,402.0,15.0,0.0,3.0,10053.0,9892.0,275.0,341.0,13.0,63.0,192.0,31.654676258992804,13.42925659472422,34.29256594724221,1.4388489208633093,3.8369304556354917,11.750599520383693,2.3980815347721824,1.1990407673860912
5,611.0,202.0,66.0,231.0,13.0,21.0,62.0,13.0,3.0,134.0,596.0,15.0,0.0,0.0,9880.0,9722.0,363.0,530.0,11.0,70.0,293.0,33.06055646481178,10.801963993453356,37.806873977086745,2.127659574468085,3.436988543371522,10.147299509001636,2.127659574468085,0.4909983633387889
6,493.0,151.0,59.0,180.0,10.0,23.0,59.0,9.0,2.0,116.0,484.0,9.0,0.0,3.0,9871.0,9710.0,300.0,424.0,1.0,68.0,239.0,30.628803245436107,11.967545638945234,36.511156186612574,2.028397565922921,4.665314401622718,11.967545638945234,1.8255578093306288,0.4056795131845842
7,650.0,203.0,77.0,233.0,14.0,34.0,77.0,10.0,2.0,105.0,640.0,10.0,0.0,4.0,10076.0,9914.0,365.0,563.0,7.0,80.0,310.0,31.23076923076923,11.846153846153847,35.84615384615385,2.1538461538461537,5.230769230769231,11.846153846153847,1.5384615384615385,0.3076923076923077
8,357.0,117.0,34.0,133.0,8.0,12.0,46.0,6.0,1.0,114.0,352.0,5.0,0.0,1.0,9886.0,9727.0,242.0,295.0,3.0,59.0,179.0,32.773109243697476,9.523809523809524,37.254901960784316,2.2408963585434174,3.361344537815126,12.88515406162465,1.680672268907563,0.2801120448179272
9,486.0,159.0,64.0,183.0,2.0,17.0,46.0,12.0,3.0,114.0,472.0,14.0,1.0,1.0,9995.0,9835.0,288.0,412.0,11.0,63.0,229.0,32.71604938271605,13.168724279835391,37.65432098765432,0.411522633744856,3.4979423868312756,9.465020576131687,2.4691358024691357,0.6172839506172839
