,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,1
71,1
72,1
73,1
74,1
75,1
76,1
77,1
78,2
79,3
80,5
81,6
82,9
83,12
84,14
85,16
86,24
87,31
88,37
89,43
90,50
91,52
92,57
93,59
94,63
95,66
96,70
97,75
98,83
99,87
100,95
101,101
102,105
103,107
104,111
105,112
106,114
107,117
108,120
109,122
110,126
111,130
112,130
113,130
114,133
115,135
116,138
117,138
118,140
119,142
120,143
121,143
122,145
123,151
124,152
125,152
126,154
127,155
128,155
129,155
130,155
131,156
132,158
133,160
134,160
135,162
136,163
137,165
138,167
139,167
140,168
141,168
142,169
143,169
144,169
145,169
146,169
147,169
148,169
149,169
150,170
151,170
152,171
153,171
154,171
155,171
156,175
157,175
158,176
159,177
160,177
161,177
162,177
163,178
164,178
165,178
166,178
167,178
168,178
169,178
170,179
171,179
172,179
173,179
174,179
175,180
176,180
177,180
178,180
179,180
180,180
181,180
182,180
183,180
184,180
185,180
186,180
187,180
188,180
189,180
190,180
191,180
192,180
193,181
194,181
195,181
196,181
197,181
198,181
199,181
200,181
201,181
202,181
203,181
204,181
205,181
206,181
207,181
208,181
209,181
210,181
211,183
212,183
213,183
214,183
215,183
216,183
217,183
218,183
219,183
220,183
221,184
222,184
223,184
224,184
225,184
226,184
227,184
228,184
229,184
230,184
231,184
232,184
233,184
234,184
235,184
236,184
237,185
238,185
