,Daily_absent_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,1.0
76,1.0
77,2.0
78,3.0
79,5.0
80,5.0
81,7.0
82,11.0
83,12.0
84,12.0
85,13.0
86,14.0
87,19.0
88,19.0
89,15.0
90,19.0
91,21.0
92,24.0
93,23.0
94,21.0
95,27.0
96,30.0
97,30.0
98,37.0
99,38.0
100,44.0
101,46.0
102,43.0
103,42.0
104,42.0
105,41.0
106,40.0
107,36.0
108,33.0
109,29.0
110,28.0
111,27.0
112,23.0
113,21.0
114,20.0
115,25.0
116,27.0
117,28.0
118,25.0
119,24.0
120,26.0
121,24.0
122,17.0
123,17.0
124,15.0
125,20.0
126,21.0
127,16.0
128,17.0
129,20.0
130,19.0
131,21.0
132,16.0
133,12.0
134,13.0
135,15.0
136,12.0
137,10.0
138,8.0
139,9.0
140,9.0
141,8.0
142,6.0
143,6.0
144,8.0
145,7.0
146,5.0
147,4.0
148,5.0
149,5.0
150,5.0
151,3.0
152,3.0
153,3.0
154,3.0
155,2.0
156,0.0
157,0.0
158,0.0
159,0.0
160,0.0
161,1.0
162,1.0
163,1.0
164,1.0
165,1.0
166,1.0
167,2.0
168,1.0
169,2.0
170,2.0
171,3.0
172,3.0
173,3.0
174,3.0
175,3.0
176,2.0
177,4.0
178,3.0
179,3.0
180,3.0
181,2.0
182,2.0
183,2.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,1.0
203,1.0
204,1.0
205,2.0
206,3.0
207,3.0
208,3.0
209,2.0
210,2.0
211,2.0
212,1.0
213,0.0
214,0.0
215,0.0
216,1.0
217,1.0
218,2.0
219,2.0
220,2.0
221,2.0
222,2.0
223,1.0
224,1.0
225,0.0
226,1.0
227,2.0
228,2.0
229,2.0
230,2.0
231,2.0
232,2.0
233,1.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
