,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,1.0
69,1.0
70,1.0
71,1.0
72,1.0
73,1.0
74,1.0
75,6.0
76,6.0
77,7.0
78,8.0
79,12.0
80,13.0
81,14.0
82,15.0
83,18.0
84,25.0
85,26.0
86,29.0
87,34.0
88,41.0
89,48.0
90,56.0
91,64.0
92,76.0
93,74.0
94,75.0
95,82.0
96,86.0
97,89.0
98,95.0
99,99.0
100,100.0
101,98.0
102,95.0
103,100.0
104,104.0
105,103.0
106,99.0
107,103.0
108,103.0
109,105.0
110,94.0
111,92.0
112,87.0
113,90.0
114,86.0
115,80.0
116,74.0
117,69.0
118,67.0
119,61.0
120,58.0
121,57.0
122,51.0
123,49.0
124,45.0
125,37.0
126,36.0
127,32.0
128,30.0
129,27.0
130,23.0
131,21.0
132,16.0
133,15.0
134,17.0
135,15.0
136,12.0
137,9.0
138,9.0
139,9.0
140,8.0
141,7.0
142,6.0
143,6.0
144,6.0
145,7.0
146,6.0
147,6.0
148,6.0
149,4.0
150,4.0
151,3.0
152,4.0
153,3.0
154,3.0
155,4.0
156,5.0
157,5.0
158,9.0
159,9.0
160,8.0
161,9.0
162,8.0
163,9.0
164,9.0
165,10.0
166,11.0
167,14.0
168,14.0
169,14.0
170,11.0
171,12.0
172,9.0
173,9.0
174,9.0
175,10.0
176,12.0
177,8.0
178,9.0
179,9.0
180,10.0
181,10.0
182,8.0
183,8.0
184,8.0
185,8.0
186,8.0
187,8.0
188,7.0
189,5.0
190,4.0
191,4.0
192,4.0
193,5.0
194,4.0
195,4.0
196,4.0
197,3.0
198,3.0
199,3.0
200,3.0
201,3.0
202,3.0
203,3.0
204,3.0
205,3.0
206,2.0
207,1.0
208,1.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,1.0
222,1.0
223,1.0
224,2.0
225,2.0
226,3.0
227,4.0
228,4.0
229,4.0
230,6.0
231,6.0
232,6.0
233,6.0
234,6.0
235,6.0
236,5.0
237,5.0
238,4.0
