,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,1.0
72,3.0
73,7.0
74,11.0
75,11.0
76,13.0
77,14.0
78,17.0
79,18.0
80,18.0
81,21.0
82,25.0
83,24.0
84,27.0
85,31.0
86,36.0
87,39.0
88,47.0
89,57.0
90,63.0
91,72.0
92,84.0
93,94.0
94,100.0
95,106.0
96,108.0
97,111.0
98,116.0
99,124.0
100,124.0
101,125.0
102,125.0
103,121.0
104,116.0
105,111.0
106,104.0
107,95.0
108,91.0
109,81.0
110,76.0
111,70.0
112,66.0
113,64.0
114,63.0
115,59.0
116,58.0
117,53.0
118,54.0
119,47.0
120,43.0
121,43.0
122,39.0
123,33.0
124,31.0
125,23.0
126,23.0
127,16.0
128,15.0
129,12.0
130,9.0
131,8.0
132,7.0
133,6.0
134,8.0
135,8.0
136,7.0
137,9.0
138,9.0
139,11.0
140,11.0
141,12.0
142,12.0
143,11.0
144,11.0
145,11.0
146,10.0
147,11.0
148,9.0
149,8.0
150,6.0
151,6.0
152,6.0
153,6.0
154,6.0
155,4.0
156,3.0
157,2.0
158,4.0
159,4.0
160,4.0
161,4.0
162,3.0
163,3.0
164,3.0
165,3.0
166,3.0
167,3.0
168,3.0
169,2.0
170,2.0
171,2.0
172,1.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,1.0
181,1.0
182,1.0
183,2.0
184,2.0
185,2.0
186,2.0
187,3.0
188,3.0
189,4.0
190,4.0
191,4.0
192,3.0
193,3.0
194,6.0
195,6.0
196,6.0
197,7.0
198,6.0
199,7.0
200,10.0
201,9.0
202,9.0
203,12.0
204,12.0
205,12.0
206,12.0
207,13.0
208,12.0
209,10.0
210,9.0
211,8.0
212,8.0
213,8.0
214,5.0
215,5.0
216,4.0
217,3.0
218,3.0
219,3.0
220,1.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
