,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,,0,0,0
1,0,,0,0
2,1,,1,0
3,1,,1,0
4,1,,1,0
5,,1,1,0
6,0,,0,0
7,1,,1,0
8,0,,0,0
9,0,,0,0
10,,0,0,0
11,0,,0,0
12,1,,1,0
13,1,,1,0
14,,0,0,0
15,,0,0,0
16,0,,0,0
17,,2,2,0
18,,0,0,0
19,,0,0,0
20,0,,0,0
21,1,,1,0
22,,0,0,0
23,2,,1,1
24,,0,0,0
25,,0,0,0
26,1,,1,0
27,,0,0,0
28,3,,3,0
29,2,,2,0
30,0,,0,0
31,0,,0,0
32,2,,2,0
33,2,,1,1
34,0,,0,0
35,1,,1,0
36,0,,0,0
37,2,,2,0
38,0,,0,0
39,,1,1,0
40,0,,0,0
41,,0,0,0
42,,1,1,0
43,0,,0,0
44,,0,0,0
45,,0,0,0
46,,0,0,0
47,1,,1,0
48,1,,1,0
49,,1,1,0
50,1,,1,0
51,,1,1,0
52,1,,1,0
53,1,,1,0
54,,0,0,0
55,,0,0,0
56,,0,0,0
57,2,,2,0
58,,1,1,0
59,,0,0,0
60,,0,0,0
61,,2,2,0
62,0,,0,0
63,0,,0,0
64,0,,0,0
65,,0,0,0
66,0,,0,0
67,3,,3,0
68,,0,0,0
69,0,,0,0
70,2,,2,0
71,2,,2,0
72,1,,1,0
73,1,,1,0
74,0,,0,0
75,0,,0,0
76,0,,0,0
77,1,,1,0
78,2,,2,0
79,0,,0,0
80,1,,1,0
81,4,,3,1
82,,1,1,0
83,4,,4,0
84,,0,0,0
85,1,,1,0
86,,2,2,0
87,,0,0,0
88,0,,0,0
89,0,,0,0
90,,0,0,0
91,1,,1,0
92,,0,0,0
93,0,,0,0
94,3,,3,0
95,1,,0,1
96,1,,0,1
97,,1,1,0
98,1,,1,0
99,,0,0,0
100,0,,0,0
101,3,,2,1
102,1,,1,0
103,3,,3,0
104,1,,0,1
105,,1,1,0
106,0,,0,0
107,,0,0,0
108,,0,0,0
109,2,,2,0
110,0,,0,0
111,1,,1,0
112,,1,1,0
113,0,,0,0
114,0,,0,0
115,0,,0,0
116,0,,0,0
117,0,,0,0
118,3,,2,1
119,,1,0,1
120,,0,0,0
121,,0,0,0
122,,1,1,0
123,,1,0,1
124,0,,0,0
125,0,,0,0
126,,0,0,0
127,,0,0,0
128,1,,1,0
129,0,,0,0
130,2,,2,0
131,1,,1,0
132,1,,1,0
133,2,,1,1
134,1,,1,0
135,1,,1,0
136,2,,2,0
137,0,,0,0
138,2,,1,1
139,0,,0,0
140,1,,1,0
141,0,,0,0
142,,0,0,0
143,1,,0,1
144,,0,0,0
145,,1,1,0
146,,0,0,0
147,1,,1,0
148,1,,0,1
149,,0,0,0
150,3,,3,0
151,0,,0,0
152,2,,2,0
153,1,,1,0
154,3,,3,0
155,,0,0,0
156,,0,0,0
157,,1,1,0
158,0,,0,0
159,1,,1,0
160,,1,0,1
161,1,,0,1
162,1,,1,0
163,0,,0,0
164,0,,0,0
165,,1,1,0
166,,0,0,0
167,1,,1,0
168,2,,2,0
169,0,,0,0
170,3,,3,0
171,2,,2,0
172,0,,0,0
173,1,,1,0
174,1,,1,0
175,0,,0,0
176,0,,0,0
177,1,,0,1
178,0,,0,0
179,3,,3,0
180,0,,0,0
181,0,,0,0
182,,0,0,0
183,0,,0,0
184,,2,1,1
185,0,,0,0
186,0,,0,0
187,0,,0,0
188,3,,3,0
189,,1,1,0
190,1,,1,0
191,2,,2,0
192,2,,2,0
193,,1,1,0
194,4,,4,0
195,3,,3,0
196,0,,0,0
197,0,,0,0
198,,1,1,0
199,2,,2,0
200,4,,4,0
201,1,,1,0
202,0,,0,0
203,0,,0,0
