,occupied_bed
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,1.0
60,1.0
61,1.0
62,1.0
63,1.0
64,1.0
65,1.0
66,1.0
67,1.0
68,1.0
69,1.0
70,1.0
71,1.0
72,1.0
73,1.0
74,1.0
75,1.0
76,2.0
77,8.0
78,10.0
79,13.0
80,16.0
81,21.0
82,22.0
83,29.0
84,33.0
85,39.0
86,43.0
87,50.0
88,59.0
89,65.0
90,65.0
91,73.0
92,81.0
93,86.0
94,94.0
95,95.0
96,91.0
97,87.0
98,80.0
99,79.0
100,83.0
101,83.0
102,77.0
103,70.0
104,73.0
105,71.0
106,71.0
107,71.0
108,70.0
109,68.0
110,65.0
111,64.0
112,64.0
113,59.0
114,55.0
115,54.0
116,53.0
117,49.0
118,49.0
119,46.0
120,47.0
121,45.0
122,44.0
123,43.0
124,41.0
125,41.0
126,41.0
127,34.0
128,31.0
129,30.0
130,29.0
131,30.0
132,30.0
133,30.0
134,28.0
135,27.0
136,25.0
137,25.0
138,23.0
139,21.0
140,21.0
141,21.0
142,17.0
143,16.0
144,17.0
145,17.0
146,16.0
147,16.0
148,17.0
149,17.0
150,16.0
151,15.0
152,15.0
153,14.0
154,13.0
155,13.0
156,14.0
157,14.0
158,14.0
159,13.0
160,11.0
161,11.0
162,11.0
163,12.0
164,11.0
165,10.0
166,10.0
167,10.0
168,9.0
169,9.0
170,9.0
171,9.0
172,10.0
173,10.0
174,10.0
175,10.0
176,10.0
177,10.0
178,10.0
179,10.0
180,10.0
181,10.0
182,9.0
183,10.0
184,10.0
185,10.0
186,9.0
187,9.0
188,9.0
189,9.0
190,9.0
191,9.0
192,9.0
193,9.0
194,9.0
195,9.0
196,9.0
197,8.0
198,8.0
199,8.0
200,8.0
201,8.0
202,8.0
203,8.0
204,9.0
205,9.0
206,8.0
207,7.0
208,7.0
209,7.0
210,7.0
211,7.0
212,7.0
213,7.0
214,6.0
215,6.0
216,7.0
217,7.0
218,8.0
219,7.0
220,7.0
221,7.0
222,7.0
223,6.0
224,6.0
225,6.0
226,6.0
227,5.0
228,5.0
229,5.0
230,5.0
231,5.0
232,4.0
233,4.0
234,4.0
235,4.0
236,4.0
237,5.0
238,5.0
