,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,1
70,1
71,5
72,9
73,11
74,14
75,14
76,18
77,20
78,20
79,22
80,28
81,33
82,40
83,48
84,54
85,60
86,64
87,70
88,78
89,85
90,89
91,94
92,102
93,108
94,114
95,120
96,123
97,132
98,138
99,143
100,148
101,152
102,158
103,164
104,167
105,175
106,180
107,183
108,188
109,198
110,200
111,202
112,204
113,207
114,210
115,214
116,216
117,218
118,219
119,221
120,222
121,223
122,225
123,226
124,228
125,229
126,230
127,230
128,230
129,231
130,231
131,231
132,231
133,231
134,231
135,231
136,231
137,231
138,231
139,231
140,231
141,231
142,231
143,231
144,231
145,231
146,231
147,231
148,231
149,231
150,231
151,231
152,231
153,231
154,231
155,231
156,231
157,231
158,231
159,231
160,231
161,231
162,231
163,231
164,231
165,231
166,231
167,231
168,231
169,231
170,231
171,231
172,231
173,231
174,231
175,231
176,231
177,231
178,231
179,231
180,231
181,231
182,231
183,231
184,231
185,231
186,231
187,231
188,231
189,231
190,231
191,231
192,231
193,231
194,231
195,231
196,231
197,231
198,231
199,231
200,231
201,231
202,231
203,231
204,231
205,231
206,231
207,231
208,232
209,232
210,232
211,233
212,233
213,233
214,233
215,234
216,234
217,234
218,234
219,234
220,234
221,235
222,235
223,237
224,239
225,239
226,240
227,240
228,240
229,240
230,241
231,241
232,241
233,241
234,241
235,241
236,241
237,241
238,241
