,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,2.0
68,6.0
69,6.0
70,7.0
71,7.0
72,8.0
73,9.0
74,13.0
75,17.0
76,18.0
77,18.0
78,21.0
79,25.0
80,30.0
81,34.0
82,33.0
83,40.0
84,40.0
85,45.0
86,49.0
87,56.0
88,63.0
89,62.0
90,64.0
91,72.0
92,78.0
93,82.0
94,89.0
95,98.0
96,104.0
97,105.0
98,111.0
99,108.0
100,114.0
101,113.0
102,109.0
103,106.0
104,98.0
105,89.0
106,78.0
107,79.0
108,74.0
109,72.0
110,66.0
111,55.0
112,46.0
113,46.0
114,41.0
115,42.0
116,45.0
117,41.0
118,41.0
119,41.0
120,41.0
121,42.0
122,41.0
123,39.0
124,36.0
125,30.0
126,30.0
127,26.0
128,25.0
129,24.0
130,18.0
131,20.0
132,16.0
133,15.0
134,16.0
135,17.0
136,15.0
137,13.0
138,13.0
139,12.0
140,12.0
141,13.0
142,11.0
143,11.0
144,11.0
145,13.0
146,14.0
147,13.0
148,13.0
149,13.0
150,10.0
151,10.0
152,10.0
153,10.0
154,10.0
155,9.0
156,7.0
157,7.0
158,7.0
159,7.0
160,7.0
161,5.0
162,2.0
163,2.0
164,2.0
165,2.0
166,2.0
167,2.0
168,1.0
169,1.0
170,1.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,1.0
178,1.0
179,1.0
180,1.0
181,2.0
182,2.0
183,2.0
184,2.0
185,3.0
186,3.0
187,3.0
188,3.0
189,3.0
190,3.0
191,3.0
192,3.0
193,3.0
194,2.0
195,1.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,2.0
205,2.0
206,2.0
207,2.0
208,2.0
209,2.0
210,2.0
211,2.0
212,2.0
213,2.0
214,2.0
215,2.0
216,2.0
217,2.0
218,1.0
219,2.0
220,2.0
221,2.0
222,2.0
223,2.0
224,2.0
225,2.0
226,2.0
227,2.0
228,2.0
229,2.0
230,2.0
231,2.0
232,2.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
