,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,1
73,4
74,5
75,8
76,8
77,10
78,12
79,13
80,15
81,17
82,17
83,21
84,24
85,25
86,29
87,33
88,38
89,41
90,43
91,47
92,52
93,58
94,63
95,64
96,69
97,76
98,79
99,82
100,85
101,87
102,90
103,92
104,92
105,96
106,98
107,98
108,100
109,102
110,104
111,106
112,108
113,111
114,113
115,114
116,115
117,117
118,117
119,118
120,119
121,119
122,119
123,120
124,121
125,121
126,123
127,123
128,123
129,123
130,123
131,124
132,124
133,124
134,124
135,124
136,124
137,124
138,124
139,124
140,124
141,124
142,124
143,124
144,124
145,124
146,125
147,125
148,125
149,125
150,127
151,128
152,129
153,131
154,131
155,131
156,131
157,132
158,133
159,133
160,133
161,134
162,134
163,135
164,135
165,136
166,136
167,136
168,137
169,137
170,137
171,137
172,137
173,137
174,137
175,138
176,138
177,138
178,138
179,138
180,138
181,138
182,138
183,138
184,138
185,138
186,138
187,138
188,138
189,138
190,138
191,138
192,138
193,138
194,138
195,138
196,138
197,138
198,138
199,139
200,140
201,140
202,141
203,142
204,143
205,143
206,143
207,144
208,144
209,144
210,144
211,144
212,144
213,144
214,144
215,144
216,144
217,144
218,144
219,144
220,144
221,145
222,147
223,147
224,148
225,148
226,148
227,148
228,148
229,148
230,148
231,149
232,149
233,149
234,149
235,149
236,150
237,150
238,150
