,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,3.0
72,6.0
73,7.0
74,8.0
75,12.0
76,15.0
77,20.0
78,25.0
79,27.0
80,36.0
81,38.0
82,41.0
83,43.0
84,47.0
85,50.0
86,60.0
87,59.0
88,67.0
89,74.0
90,68.0
91,75.0
92,83.0
93,76.0
94,87.0
95,92.0
96,78.0
97,83.0
98,82.0
99,70.0
100,75.0
101,73.0
102,58.0
103,61.0
104,62.0
105,42.0
106,43.0
107,45.0
108,35.0
109,37.0
110,43.0
111,34.0
112,36.0
113,38.0
114,29.0
115,30.0
116,33.0
117,26.0
118,28.0
119,25.0
120,21.0
121,20.0
122,19.0
123,11.0
124,10.0
125,11.0
126,6.0
127,6.0
128,5.0
129,3.0
130,3.0
131,3.0
132,1.0
133,1.0
134,1.0
135,1.0
136,1.0
137,1.0
138,0.0
139,0.0
140,1.0
141,1.0
142,1.0
143,1.0
144,1.0
145,2.0
146,2.0
147,3.0
148,4.0
149,5.0
150,7.0
151,8.0
152,8.0
153,8.0
154,10.0
155,12.0
156,10.0
157,11.0
158,13.0
159,11.0
160,11.0
161,11.0
162,8.0
163,7.0
164,7.0
165,5.0
166,5.0
167,6.0
168,5.0
169,6.0
170,6.0
171,4.0
172,4.0
173,4.0
174,3.0
175,3.0
176,3.0
177,2.0
178,2.0
179,2.0
180,1.0
181,1.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,1.0
198,1.0
199,1.0
200,3.0
201,4.0
202,4.0
203,4.0
204,4.0
205,6.0
206,6.0
207,6.0
208,6.0
209,6.0
210,5.0
211,6.0
212,6.0
213,8.0
214,7.0
215,8.0
216,5.0
217,5.0
218,6.0
219,8.0
220,8.0
221,7.0
222,7.0
223,7.0
224,7.0
225,4.0
226,5.0
227,5.0
228,2.0
229,2.0
230,1.0
231,2.0
232,2.0
233,3.0
234,3.0
235,4.0
236,4.0
237,3.0
238,4.0
