,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,,0,0,0
1,,1,1,0
2,2,,0,2
3,,0,0,0
4,0,,0,0
5,1,,1,0
6,0,,0,0
7,2,,1,1
8,2,,2,0
9,1,,1,0
10,0,,0,0
11,,1,1,0
12,0,,0,0
13,,0,0,0
14,,1,1,0
15,2,,2,0
16,0,,0,0
17,0,,0,0
18,,1,0,1
19,1,,1,0
20,0,,0,0
21,,0,0,0
22,,2,1,1
23,,0,0,0
24,,0,0,0
25,0,,0,0
26,0,,0,0
27,,1,1,0
28,1,,0,1
29,,0,0,0
30,0,,0,0
31,0,,0,0
32,2,,1,1
33,,0,0,0
34,,0,0,0
35,0,,0,0
36,,0,0,0
37,0,,0,0
38,1,,1,0
39,,0,0,0
40,1,,1,0
41,0,,0,0
42,1,,1,0
43,0,,0,0
44,3,,2,1
45,0,,0,0
46,0,,0,0
47,,0,0,0
48,,0,0,0
49,,0,0,0
50,0,,0,0
51,0,,0,0
52,,0,0,0
53,,0,0,0
54,1,,1,0
55,1,,0,1
56,1,,1,0
57,0,,0,0
58,0,,0,0
59,2,,1,1
60,2,,2,0
61,1,,1,0
62,2,,2,0
63,0,,0,0
64,,0,0,0
65,,0,0,0
66,,0,0,0
67,1,,0,1
68,,0,0,0
69,,1,1,0
70,1,,1,0
71,0,,0,0
72,1,,1,0
73,1,,1,0
74,0,,0,0
75,0,,0,0
76,2,,1,1
77,2,,2,0
78,0,,0,0
79,3,,3,0
80,0,,0,0
81,0,,0,0
82,0,,0,0
83,1,,0,1
84,1,,1,0
85,2,,0,2
86,1,,1,0
87,,0,0,0
88,0,,0,0
89,2,,2,0
90,0,,0,0
91,,1,0,1
92,1,,0,1
93,,0,0,0
94,0,,0,0
95,2,,1,1
96,,0,0,0
97,0,,0,0
98,1,,1,0
99,3,,1,2
100,2,,1,1
101,,1,1,0
102,,0,0,0
103,1,,1,0
104,,1,1,0
105,2,,1,1
106,0,,0,0
107,0,,0,0
108,1,,0,1
109,,0,0,0
110,,0,0,0
111,0,,0,0
112,,0,0,0
113,3,,3,0
114,,0,0,0
115,2,,0,2
116,0,,0,0
117,4,,2,2
118,,1,1,0
119,0,,0,0
120,1,,1,0
121,,3,3,0
122,1,,1,0
123,3,,2,1
124,1,,1,0
125,1,,1,0
126,0,,0,0
127,,0,0,0
128,,0,0,0
129,1,,1,0
130,3,,2,1
131,,1,0,1
132,,0,0,0
133,3,,2,1
134,2,,2,0
135,2,,1,1
136,,0,0,0
137,0,,0,0
138,0,,0,0
139,0,,0,0
140,,0,0,0
141,1,,0,1
142,1,,1,0
143,0,,0,0
144,,0,0,0
145,3,,3,0
146,,0,0,0
147,0,,0,0
148,0,,0,0
149,1,,1,0
150,1,,1,0
151,2,,2,0
152,0,,0,0
153,0,,0,0
154,2,,2,0
155,0,,0,0
156,0,,0,0
157,1,,1,0
158,1,,1,0
159,,0,0,0
160,1,,1,0
161,2,,2,0
162,2,,2,0
163,1,,1,0
164,,0,0,0
165,1,,1,0
166,0,,0,0
167,1,,0,1
