,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,,2,2,0
1,,0,0,0
2,2,,2,0
3,0,,0,0
4,2,,1,1
5,,0,0,0
6,2,,1,1
7,0,,0,0
8,0,,0,0
9,,0,0,0
10,0,,0,0
11,,1,1,0
12,1,,1,0
13,1,,0,1
14,1,,1,0
15,0,,0,0
16,0,,0,0
17,,0,0,0
18,,0,0,0
19,,0,0,0
20,,1,0,1
21,0,,0,0
22,0,,0,0
23,,1,0,1
24,1,,0,1
25,1,,1,0
26,2,,2,0
27,,0,0,0
28,2,,2,0
29,0,,0,0
30,,0,0,0
31,0,,0,0
32,1,,1,0
33,1,,0,1
34,,0,0,0
35,,0,0,0
36,,0,0,0
37,,0,0,0
38,1,,1,0
39,1,,1,0
40,1,,1,0
41,,0,0,0
42,1,,1,0
43,1,,1,0
44,1,,0,1
45,1,,1,0
46,0,,0,0
47,0,,0,0
48,,0,0,0
49,,2,2,0
50,2,,2,0
51,0,,0,0
52,1,,1,0
53,1,,0,1
54,0,,0,0
55,,1,1,0
56,1,,0,1
57,0,,0,0
58,,0,0,0
59,1,,0,1
60,0,,0,0
61,1,,0,1
62,1,,0,1
63,1,,1,0
64,1,,1,0
65,,0,0,0
66,0,,0,0
67,1,,1,0
68,0,,0,0
69,3,,3,0
70,,4,4,0
71,,0,0,0
72,1,,1,0
73,0,,0,0
74,,4,4,0
75,,0,0,0
76,,0,0,0
77,0,,0,0
78,0,,0,0
79,0,,0,0
80,0,,0,0
81,0,,0,0
82,1,,1,0
83,,0,0,0
84,1,,1,0
85,,0,0,0
86,1,,1,0
87,0,,0,0
88,1,,1,0
89,1,,1,0
90,1,,0,1
91,0,,0,0
92,1,,1,0
93,0,,0,0
94,,0,0,0
95,,1,0,1
96,0,,0,0
97,2,,2,0
98,,2,2,0
99,,0,0,0
100,0,,0,0
101,0,,0,0
102,,0,0,0
103,2,,2,0
104,0,,0,0
105,,0,0,0
106,0,,0,0
107,0,,0,0
108,0,,0,0
109,0,,0,0
110,0,,0,0
111,0,,0,0
112,,0,0,0
113,0,,0,0
114,0,,0,0
115,0,,0,0
116,,0,0,0
117,0,,0,0
118,,0,0,0
119,1,,1,0
120,0,,0,0
121,0,,0,0
122,0,,0,0
123,,0,0,0
124,0,,0,0
125,1,,1,0
126,4,,3,1
127,1,,0,1
128,1,,1,0
129,4,,3,1
130,0,,0,0
131,3,,3,0
132,,2,2,0
133,,0,0,0
134,2,,1,1
135,0,,0,0
136,0,,0,0
137,,0,0,0
138,2,,2,0
139,1,,1,0
140,0,,0,0
141,1,,1,0
142,1,,1,0
143,2,,2,0
144,,0,0,0
145,,0,0,0
146,0,,0,0
147,6,,5,1
148,0,,0,0
149,0,,0,0
150,0,,0,0
151,1,,1,0
152,,0,0,0
153,0,,0,0
154,3,,3,0
155,,0,0,0
156,2,,2,0
157,1,,1,0
158,0,,0,0
159,0,,0,0
160,,0,0,0
161,1,,0,1
162,0,,0,0
163,0,,0,0
164,3,,2,1
165,0,,0,0
166,0,,0,0
167,0,,0,0
168,2,,2,0
169,,0,0,0
170,0,,0,0
171,0,,0,0
172,1,,1,0
173,,1,0,1
174,,1,1,0
175,0,,0,0
176,0,,0,0
177,0,,0,0
178,0,,0,0
179,0,,0,0
180,0,,0,0
181,2,,2,0
182,0,,0,0
183,0,,0,0
184,0,,0,0
185,0,,0,0
186,4,,3,1
187,0,,0,0
188,,2,2,0
189,1,,0,1
190,0,,0,0
191,1,,1,0
192,2,,2,0
193,,1,1,0
194,1,,1,0
195,,1,1,0
196,0,,0,0
197,,0,0,0
198,,2,1,1
199,0,,0,0
200,,0,0,0
201,,0,0,0
202,2,,2,0
203,,2,1,1
204,0,,0,0
205,,3,3,0
206,1,,0,1
207,0,,0,0
208,,1,1,0
209,0,,0,0
210,,0,0,0
211,,3,3,0
212,1,,1,0
213,0,,0,0
214,,0,0,0
215,,0,0,0
216,,0,0,0
217,0,,0,0
218,0,,0,0
219,0,,0,0
220,2,,2,0
221,1,,1,0
222,0,,0,0
223,1,,1,0
224,0,,0,0
225,0,,0,0
226,0,,0,0
227,0,,0,0
228,0,,0,0
229,0,,0,0
230,0,,0,0
231,1,,0,1
232,,0,0,0
233,2,,2,0
234,0,,0,0
235,0,,0,0
236,0,,0,0
237,0,,0,0
238,0,,0,0
239,0,,0,0
240,,2,2,0
241,,0,0,0
