,transmission_time,incubation_time,infection_time,disease_state
0,9408,463,9216,State.EXPOSED
1,9444,427,9216,State.EXPOSED
2,10038,382,9792,State.EXPOSED
3,10073,347,9792,State.EXPOSED
4,10074,346,9792,State.EXPOSED
5,10194,226,9792,State.EXPOSED
6,10206,441,10074,State.EXPOSED
7,10659,148,10224,State.EXPOSED
8,10803,681,10656,State.EXPOSED
9,10827,,10656,State.ASYMPTOMATIC
10,11016,996,10800,State.EXPOSED
11,11025,987,10800,State.EXPOSED
12,11040,291,10656,State.EXPOSED
13,11080,251,10656,State.EXPOSED
14,11105,379,10656,State.EXPOSED
15,11137,319,10656,State.EXPOSED
16,11161,295,10656,State.EXPOSED
17,11161,851,10800,State.EXPOSED
18,11177,405,10800,State.EXPOSED
19,11201,199,10659,State.EXPOSED
20,11258,,10656,State.ASYMPTOMATIC
21,11288,724,10800,State.EXPOSED
22,11289,723,10800,State.EXPOSED
23,11320,262,10800,State.EXPOSED
24,11344,772,11161,State.EXPOSED
25,11352,0,10746,State.MILD
26,11361,627,11025,State.EXPOSED
27,11377,628,11161,State.EXPOSED
28,11384,728,11016,State.EXPOSED
29,11400,712,11016,State.EXPOSED
30,11425,563,11025,State.EXPOSED
31,11433,555,11025,State.EXPOSED
32,11501,139,11177,State.EXPOSED
33,11592,,11258,State.ASYMPTOMATIC
34,11656,,11520,State.ASYMPTOMATIC
35,11800,,11361,State.ASYMPTOMATIC
36,11888,,11592,State.ASYMPTOMATIC
37,11889,,11592,State.ASYMPTOMATIC
38,11892,194,11520,State.EXPOSED
39,11897,,11592,State.ASYMPTOMATIC
40,11976,0,11664,State.SEVERE
41,12000,,11592,State.ASYMPTOMATIC
42,12096,466,11808,State.EXPOSED
43,12281,606,12000,State.EXPOSED
44,12313,574,12000,State.EXPOSED
45,12353,534,12000,State.EXPOSED
46,12353,,11897,State.ASYMPTOMATIC
47,12384,602,11888,State.EXPOSED
48,12393,284,12281,State.EXPOSED
49,12409,,11897,State.ASYMPTOMATIC
50,12458,,12096,State.ASYMPTOMATIC
51,12537,884,12384,State.EXPOSED
52,12545,132,12281,State.EXPOSED
53,12546,803,12409,State.EXPOSED
54,12552,608,12096,State.EXPOSED
55,12576,,12096,State.ASYMPTOMATIC
56,12577,861,12285,State.EXPOSED
57,12609,688,12393,State.EXPOSED
58,12641,656,12393,State.EXPOSED
59,12648,735,12353,State.EXPOSED
60,12672,749,12384,State.EXPOSED
61,12672,5,12281,State.EXPOSED
62,12673,1253,12552,State.EXPOSED
63,12689,660,12409,State.EXPOSED
64,12696,,12313,State.ASYMPTOMATIC
65,12698,1228,12552,State.EXPOSED
66,12737,,12096,State.ASYMPTOMATIC
67,12738,195,12609,State.EXPOSED
68,12825,167,12458,State.EXPOSED
69,12832,517,12409,State.EXPOSED
70,12852,,12672,State.ASYMPTOMATIC
71,12857,564,12384,State.EXPOSED
72,12872,,12696,State.ASYMPTOMATIC
73,12873,,12577,State.ASYMPTOMATIC
74,12880,341,12738,State.EXPOSED
75,12888,828,12673,State.EXPOSED
76,12906,,12528,State.ASYMPTOMATIC
77,12936,,12696,State.ASYMPTOMATIC
78,12992,,12825,State.ASYMPTOMATIC
79,13016,700,12673,State.EXPOSED
80,13024,484,12576,State.EXPOSED
81,13040,716,12816,State.EXPOSED
82,13041,715,12816,State.EXPOSED
83,13058,102,12737,State.EXPOSED
84,13061,99,12737,State.EXPOSED
85,13096,584,12672,State.EXPOSED
86,13128,338,12960,State.EXPOSED
87,13128,,12672,State.ASYMPTOMATIC
88,13136,,12825,State.ASYMPTOMATIC
89,13145,303,12873,State.EXPOSED
90,13154,531,13024,State.EXPOSED
91,13177,275,12857,State.EXPOSED
92,13194,324,12872,State.EXPOSED
93,13217,355,13058,State.EXPOSED
94,13224,795,12960,State.EXPOSED
95,13233,396,13041,State.EXPOSED
96,13264,,13104,State.ASYMPTOMATIC
97,13265,,12825,State.ASYMPTOMATIC
98,13281,167,12873,State.EXPOSED
99,13296,,13194,State.ASYMPTOMATIC
100,13312,191,13040,State.EXPOSED
101,13313,135,12873,State.EXPOSED
102,13337,419,12816,State.EXPOSED
103,13350,990,13096,State.EXPOSED
104,13385,365,13233,State.EXPOSED
105,13408,669,13217,State.EXPOSED
106,13410,,13104,State.ASYMPTOMATIC
107,13410,96,13006,State.EXPOSED
108,13424,,13104,State.ASYMPTOMATIC
109,13428,,13248,State.ASYMPTOMATIC
110,13440,344,13154,State.EXPOSED
111,13445,184,13041,State.EXPOSED
112,13466,318,13154,State.EXPOSED
113,13494,452,13281,State.EXPOSED
114,13496,254,13233,State.EXPOSED
115,13545,,13104,State.ASYMPTOMATIC
116,13563,827,13410,State.EXPOSED
117,13566,,13104,State.ASYMPTOMATIC
118,13617,268,13313,State.EXPOSED
119,13625,260,13313,State.EXPOSED
120,13680,,13410,State.ASYMPTOMATIC
121,13681,,13104,State.ASYMPTOMATIC
122,13689,138,13248,State.EXPOSED
123,13696,1118,13566,State.EXPOSED
124,13705,122,13248,State.EXPOSED
125,13722,,13248,State.ASYMPTOMATIC
126,13732,,13445,State.ASYMPTOMATIC
