,Num_contacts,num_contacts_traced,num_positive_contacts,num_sympt_patients_traced,contact_tracing_time,tracing_round,hcw_id,hcw_time_of_infection,hcw_current_ward,num_sympt_hcws_traced,hcws_put_on_ppe,patients_put_in_isolation
0,17,4,0,0,99.22916666666667,1,89,95.375,9,0,4,1
1,34,11,0,0,124.49305555555556,1,255,120.0,27,0,6,13
2,40,15,0,0,129.16666666666666,1,24,120.0,16,0,6,10
3,26,12,1,2,131.25694444444446,1,90,127.18055555555556,22,1,5,2
4,32,9,1,7,114.375,1,8,107.51388888888889,3,1,4,4
5,21,6,0,10,89.13194444444444,1,200,83.16666666666667,1,1,1,0
6,40,12,0,1,81.63888888888889,1,63,75.20833333333333,15,1,4,13
7,10,5,0,5,86.55555555555556,1,148,80.0,6,0,3,0
8,13,5,0,4,94.63194444444444,1,171,90.0,5,1,4,0
9,28,7,2,1,93.82638888888889,1,121,90.03472222222223,14,1,8,6
10,6,6,0,0,76.28472222222223,1,78,72.0,5,0,4,0
11,30,10,2,1,79.38194444444444,1,168,76.02777777777777,27,1,4,10
12,38,17,2,1,78.84027777777777,1,123,74.83333333333333,20,1,6,13
13,35,15,2,1,110.71527777777777,1,9,108.34722222222223,21,0,7,11
14,15,8,0,6,88.90972222222223,1,97,83.0,6,0,6,0
15,29,9,0,1,99.59027777777777,1,37,96.0,22,0,7,11
16,10,5,0,5,87.55555555555556,1,187,78.0,3,0,4,0
17,28,8,0,1,112.13194444444444,1,59,107.1875,21,2,4,4
18,23,9,1,0,108.6875,1,235,105.0,20,0,6,6
19,30,11,1,0,75.18055555555556,1,149,72.0,12,1,6,7
20,24,10,0,1,119.59027777777777,1,220,114.5,26,1,6,5
21,27,9,0,3,89.76388888888889,1,27,85.52083333333333,19,0,6,11
22,27,8,2,3,116.16666666666667,1,119,108.1875,26,0,9,11
23,30,15,1,4,93.17361111111111,1,82,91.0,7,0,6,11
24,28,14,0,0,83.25694444444444,1,12,77.0,23,1,6,11
25,40,18,1,0,108.5625,1,146,102.0,24,0,5,9
26,25,6,3,2,99.29861111111111,1,132,96.5,20,1,7,0
27,9,9,0,0,209.26388888888889,1,20,198.0,1,0,7,0
28,33,15,2,1,79.16666666666667,1,1046,73.16666666666667,25,1,4,5
29,33,12,1,0,84.27777777777777,1,1420,79.83333333333333,21,1,7,9
30,11,9,0,3,84.54861111111111,1,1322,79.5,4,1,4,0
31,14,4,1,6,88.59722222222223,1,1217,81.0,7,0,4,0
32,6,5,0,1,82.47916666666667,1,1607,79.0,2,0,4,0
33,29,13,0,0,70.0,1,1159,67.0,10,0,5,14
34,12,8,0,5,87.77083333333333,1,1653,79.0,2,0,5,0
35,26,8,1,1,97.61805555555556,1,1248,88.0,24,0,6,6
36,33,14,1,5,210.29861111111111,1,1077,202.38888888888889,19,1,4,5
37,32,7,2,4,89.88194444444444,1,1437,84.38888888888889,17,3,5,6
38,4,4,0,0,75.93055555555556,1,1547,72.0,8,0,3,0
39,27,12,0,0,106.27083333333333,1,1678,100.61805555555556,26,0,6,7
