,susceptible_mean,exposed_mean,mild_mean,severe_mean,recovered_mean,asymptomatic_mean,symptomatic_mean,susceptible_ci_lower,exposed_ci_lower,mild_ci_lower,severe_ci_lower,recovered_ci_lower,asymptomatic_ci_lower,symptomatic_ci_lower,susceptible_ci_upper,exposed_ci_upper,mild_ci_upper,severe_ci_upper,recovered_ci_upper,asymptomatic_ci_upper,symptomatic_ci_upper
0,216.24,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,229.04999999999998,0.0,0.0,0.0,0.0,0.0,0.0
1,216.59,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,232.04999999999998,0.0,0.0,0.0,0.0,0.0,0.0
2,218.32,0.0,0.0,0.0,0.0,0.0,0.0,194.95,0.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0
3,219.43,0.0,0.0,0.0,0.0,0.0,0.0,196.475,0.0,0.0,0.0,0.0,0.0,0.0,244.52499999999998,0.0,0.0,0.0,0.0,0.0,0.0
4,221.24,0.0,0.0,0.0,0.0,0.0,0.0,194.475,0.0,0.0,0.0,0.0,0.0,0.0,248.09999999999997,0.0,0.0,0.0,0.0,0.0,0.0
5,223.95,0.0,0.0,0.0,0.0,0.0,0.0,195.475,0.0,0.0,0.0,0.0,0.0,0.0,251.575,0.0,0.0,0.0,0.0,0.0,0.0
6,225.29,0.0,0.0,0.0,0.0,0.0,0.0,194.475,0.0,0.0,0.0,0.0,0.0,0.0,247.52499999999998,0.0,0.0,0.0,0.0,0.0,0.0
7,225.29,0.0,0.0,0.0,0.0,0.0,0.0,197.475,0.0,0.0,0.0,0.0,0.0,0.0,251.52499999999998,0.0,0.0,0.0,0.0,0.0,0.0
8,225.22,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,254.52499999999998,0.0,0.0,0.0,0.0,0.0,0.0
9,226.53,0.0,0.0,0.0,0.0,0.0,0.0,196.425,0.0,0.0,0.0,0.0,0.0,0.0,258.04999999999995,0.0,0.0,0.0,0.0,0.0,0.0
10,229.32,0.0,0.0,0.0,0.0,0.0,0.0,199.325,0.0,0.0,0.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0
11,229.91,0.0,0.0,0.0,0.0,0.0,0.0,203.425,0.0,0.0,0.0,0.0,0.0,0.0,261.67499999999995,0.0,0.0,0.0,0.0,0.0,0.0
12,229.98,0.0,0.0,0.0,0.0,0.0,0.0,201.475,0.0,0.0,0.0,0.0,0.0,0.0,260.525,0.0,0.0,0.0,0.0,0.0,0.0
13,229.58,0.0,0.0,0.0,0.0,0.0,0.0,200.95,0.0,0.0,0.0,0.0,0.0,0.0,261.525,0.0,0.0,0.0,0.0,0.0,0.0
14,229.69,0.0,0.0,0.0,0.0,0.0,0.0,202.475,0.0,0.0,0.0,0.0,0.0,0.0,264.04999999999995,0.0,0.0,0.0,0.0,0.0,0.0
15,228.87,0.0,0.0,0.0,0.0,0.0,0.0,205.95,0.0,0.0,0.0,0.0,0.0,0.0,253.575,0.0,0.0,0.0,0.0,0.0,0.0
16,230.22,0.0,0.0,0.0,0.0,0.0,0.0,208.475,0.0,0.0,0.0,0.0,0.0,0.0,255.14999999999995,0.0,0.0,0.0,0.0,0.0,0.0
17,229.54,0.0,0.0,0.0,0.0,0.0,0.0,201.95,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0
18,228.9,0.0,0.0,0.0,0.0,0.0,0.0,201.95,0.0,0.0,0.0,0.0,0.0,0.0,255.04999999999998,0.0,0.0,0.0,0.0,0.0,0.0
19,229.13,0.0,0.0,0.0,0.0,0.0,0.0,207.95,0.0,0.0,0.0,0.0,0.0,0.0,256.575,0.0,0.0,0.0,0.0,0.0,0.0
20,231.23,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,255.52499999999998,0.0,0.0,0.0,0.0,0.0,0.0
21,229.98,0.0,0.0,0.0,0.0,0.0,0.0,204.95,0.0,0.0,0.0,0.0,0.0,0.0,255.575,0.0,0.0,0.0,0.0,0.0,0.0
22,230.09,0.0,0.0,0.0,0.0,0.0,0.0,203.425,0.0,0.0,0.0,0.0,0.0,0.0,260.525,0.0,0.0,0.0,0.0,0.0,0.0
23,229.88,0.0,0.0,0.0,0.0,0.0,0.0,201.425,0.0,0.0,0.0,0.0,0.0,0.0,265.575,0.0,0.0,0.0,0.0,0.0,0.0
24,230.08,0.0,0.0,0.0,0.0,0.0,0.0,203.375,0.0,0.0,0.0,0.0,0.0,0.0,259.09999999999997,0.0,0.0,0.0,0.0,0.0,0.0
25,231.79,0.0,0.0,0.0,0.0,0.0,0.0,205.425,0.0,0.0,0.0,0.0,0.0,0.0,265.2499999999999,0.0,0.0,0.0,0.0,0.0,0.0
26,233.35,0.0,0.0,0.0,0.0,0.0,0.0,204.425,0.0,0.0,0.0,0.0,0.0,0.0,263.09999999999997,0.0,0.0,0.0,0.0,0.0,0.0
27,233.07,0.0,0.0,0.0,0.0,0.0,0.0,205.425,0.0,0.0,0.0,0.0,0.0,0.0,266.525,0.0,0.0,0.0,0.0,0.0,0.0
28,233.45,0.0,0.0,0.0,0.0,0.0,0.0,203.8,0.0,0.0,0.0,0.0,0.0,0.0,264.525,0.0,0.0,0.0,0.0,0.0,0.0
29,232.97,0.0,0.0,0.0,0.0,0.0,0.0,203.9,0.0,0.0,0.0,0.0,0.0,0.0,267.15,0.0,0.0,0.0,0.0,0.0,0.0
30,233.96,0.0,0.0,0.0,0.0,0.0,0.0,207.375,0.0,0.0,0.0,0.0,0.0,0.0,269.525,0.0,0.0,0.0,0.0,0.0,0.0
31,234.5,0.0,0.0,0.0,0.0,0.0,0.0,200.475,0.0,0.0,0.0,0.0,0.0,0.0,266.525,0.0,0.0,0.0,0.0,0.0,0.0
32,234.3,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,273.575,0.0,0.0,0.0,0.0,0.0,0.0
33,234.22,0.0,0.0,0.0,0.0,0.0,0.0,201.375,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0
34,235.27,0.0,0.0,0.0,0.0,0.0,0.0,207.425,0.0,0.0,0.0,0.0,0.0,0.0,263.04999999999995,0.0,0.0,0.0,0.0,0.0,0.0
35,236.06,0.0,0.0,0.0,0.0,0.0,0.0,209.475,0.0,0.0,0.0,0.0,0.0,0.0,263.7249999999999,0.0,0.0,0.0,0.0,0.0,0.0
36,236.11,0.0,0.0,0.0,0.0,0.0,0.0,212.475,0.0,0.0,0.0,0.0,0.0,0.0,263.62499999999994,0.0,0.0,0.0,0.0,0.0,0.0
37,234.66,0.0,0.0,0.0,0.0,0.0,0.0,208.85,0.0,0.0,0.0,0.0,0.0,0.0,258.525,0.0,0.0,0.0,0.0,0.0,0.0
38,234.79,0.0,0.0,0.0,0.0,0.0,0.0,208.475,0.0,0.0,0.0,0.0,0.0,0.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0
39,235.08,0.0,0.0,0.0,0.0,0.0,0.0,204.275,0.0,0.0,0.0,0.0,0.0,0.0,267.7249999999999,0.0,0.0,0.0,0.0,0.0,0.0
40,235.26,0.0,0.0,0.0,0.0,0.0,0.0,200.9,0.0,0.0,0.0,0.0,0.0,0.0,264.19999999999993,0.0,0.0,0.0,0.0,0.0,0.0
41,233.24,0.0,0.0,0.0,0.0,0.0,0.0,204.95,0.0,0.0,0.0,0.0,0.0,0.0,260.67499999999995,0.0,0.0,0.0,0.0,0.0,0.0
42,233.87,0.0,0.0,0.0,0.0,0.0,0.0,208.475,0.0,0.0,0.0,0.0,0.0,0.0,266.09999999999997,0.0,0.0,0.0,0.0,0.0,0.0
43,233.37,0.0,0.0,0.0,0.0,0.0,0.0,207.9,0.0,0.0,0.0,0.0,0.0,0.0,262.09999999999997,0.0,0.0,0.0,0.0,0.0,0.0
44,234.07,0.0,0.0,0.0,0.0,0.0,0.0,204.9,0.0,0.0,0.0,0.0,0.0,0.0,262.525,0.0,0.0,0.0,0.0,0.0,0.0
45,233.25,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,257.525,0.0,0.0,0.0,0.0,0.0,0.0
46,232.78,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,261.04999999999995,0.0,0.0,0.0,0.0,0.0,0.0
47,232.42,0.0,0.0,0.0,0.0,0.0,0.0,208.95,0.0,0.0,0.0,0.0,0.0,0.0,259.04999999999995,0.0,0.0,0.0,0.0,0.0,0.0
48,231.51,0.0,0.0,0.0,0.0,0.0,0.0,203.95,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0
49,230.4,0.0,0.0,0.0,0.0,0.0,0.0,201.425,0.0,0.0,0.0,0.0,0.0,0.0,258.04999999999995,0.0,0.0,0.0,0.0,0.0,0.0
50,230.22,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,260.525,0.0,0.0,0.0,0.0,0.0,0.0
51,230.66,0.0,0.0,0.0,0.0,0.0,0.0,204.95,0.0,0.0,0.0,0.0,0.0,0.0,257.525,0.0,0.0,0.0,0.0,0.0,0.0
52,230.76,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0
53,231.17,0.01,0.0,0.0,0.0,0.0,0.0,205.9,0.0,0.0,0.0,0.0,0.0,0.0,261.09999999999997,0.0,0.0,0.0,0.0,0.0,0.0
54,231.52,0.01,0.0,0.0,0.0,0.0,0.0,204.475,0.0,0.0,0.0,0.0,0.0,0.0,258.575,0.0,0.0,0.0,0.0,0.0,0.0
55,231.97,0.01,0.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,256.09999999999997,0.0,0.0,0.0,0.0,0.0,0.0
56,231.06,0.04,0.0,0.0,0.0,0.0,0.0,204.475,0.0,0.0,0.0,0.0,0.0,0.0,260.525,0.0,0.0,0.0,0.0,0.0,0.0
57,230.82,0.04,0.0,0.0,0.0,0.0,0.0,193.375,0.0,0.0,0.0,0.0,0.0,0.0,259.525,0.5249999999999915,0.0,0.0,0.0,0.0,0.0
58,232.02,0.05,0.0,0.0,0.0,0.0,0.0,200.95,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0
59,231.79,0.05,0.0,1.0,0.0,0.01,1.0,199.475,0.0,0.0,1.0,0.0,0.0,1.0,260.62499999999994,0.0,0.0,1.0,0.0,0.0,1.0
60,232.33,0.04,0.0,1.01,0.0,0.0,1.01,201.95,0.0,0.0,1.0,0.0,0.0,1.0,259.67499999999995,0.0,0.0,1.0,0.0,0.0,1.0
61,230.86,0.05,0.0,1.01,0.0,0.03,1.01,200.9,0.0,0.0,1.0,0.0,0.0,1.0,260.62499999999994,0.5249999999999915,0.0,1.0,0.0,0.0,1.0
62,230.44,0.09,0.0,1.01,0.0,0.04,1.01,198.95,0.0,0.0,1.0,0.0,0.0,1.0,259.04999999999995,1.0,0.0,1.0,0.0,0.5249999999999915,1.0
63,230.47,0.18,0.01,1.01,0.0,0.04,1.02,202.475,0.0,0.0,1.0,0.0,0.0,1.0,257.575,2.0,0.0,1.0,0.0,1.0,1.0
64,231.44,0.32,0.01,1.01,0.0,0.06,1.02,203.475,0.0,0.0,1.0,0.0,0.0,1.0,259.04999999999995,2.5249999999999915,0.0,1.0,0.0,1.0,1.0
65,229.85,0.51,0.02,1.01,0.0,0.14,1.03,204.475,0.0,0.0,1.0,0.0,0.0,1.0,258.525,3.0,0.0,1.0,0.0,1.0,1.5249999999999915
66,229.88,0.66,0.04,1.01,0.0,0.21,1.05,204.0,0.0,0.0,1.0,0.0,0.0,1.0,263.04999999999995,3.5249999999999915,0.5249999999999915,1.0,0.0,2.5249999999999915,2.0
67,227.13,0.89,0.06,1.03,0.0,0.3,1.09,196.95,0.0,0.0,1.0,0.0,0.0,1.0,255.0,4.5249999999999915,1.0,1.5249999999999915,0.0,2.0,2.0
68,227.38,1.21,0.09,1.03,0.0,0.35,1.12,199.95,0.0,0.0,1.0,0.0,0.0,1.0,255.0,4.5249999999999915,1.0,1.5249999999999915,0.0,2.5249999999999915,2.0
69,227.08,1.49,0.1,1.05,0.0,0.48,1.15,192.95,0.0,0.0,1.0,0.0,0.0,1.0,255.52499999999998,5.5249999999999915,1.0,2.0,0.0,3.0,2.0
70,226.44,2.0,0.19,1.07,0.0,0.63,1.26,201.0,0.0,0.0,1.0,0.0,0.0,1.0,256.525,8.574999999999974,1.0,2.0,0.0,3.0,2.5249999999999915
71,224.34,2.69,0.25,1.1,0.0,0.83,1.35,199.475,0.0,0.0,1.0,0.0,0.0,1.0,253.04999999999998,9.0,1.5249999999999915,2.0,0.0,4.0,3.0
72,222.48,3.53,0.41,1.14,0.01,1.05,1.55,200.0,0.0,0.0,1.0,0.0,0.0,1.0,251.04999999999998,11.524999999999991,1.5249999999999915,2.0,0.0,4.0,3.0
73,221.85,4.11,0.61,1.17,0.01,1.36,1.78,193.425,0.0,0.0,1.0,0.0,0.0,1.0,250.0,11.0,3.0,2.0,0.0,5.049999999999983,4.0
74,222.23,5.0,0.71,1.24,0.01,1.57,1.95,193.0,0.0,0.0,1.0,0.0,0.0,1.0,254.09999999999997,13.524999999999991,4.0,3.0,0.0,6.049999999999983,5.5249999999999915
75,221.29,5.74,0.91,1.31,0.01,1.75,2.22,196.0,0.0,0.0,1.0,0.0,0.0,1.0,247.14999999999995,14.524999999999991,4.5249999999999915,3.0,0.0,7.5249999999999915,6.0
76,220.7,7.15,1.03,1.41,0.01,2.17,2.44,195.9,0.0,0.0,1.0,0.0,0.0,1.0,250.67499999999995,17.0,4.0,3.0,0.0,8.524999999999991,6.0
77,219.42,8.48,4.29,3.49,0.03,2.42,7.78,191.0,0.4750000000000001,3.0,3.0,0.0,0.0,6.0,244.52499999999998,18.0,8.0,5.0,0.5249999999999915,8.0,12.524999999999991
78,217.61,9.76,4.44,4.58,0.05,2.67,9.02,183.375,1.0,3.0,4.0,0.0,0.0,7.0,245.09999999999997,22.0,8.0,6.0,1.0,9.0,13.524999999999991
79,216.07,10.7,5.88,7.71,0.08,3.12,13.59,181.475,1.475,4.0,7.0,0.0,0.0,11.0,242.04999999999998,25.52499999999999,10.0,9.524999999999991,1.0,10.049999999999983,18.52499999999999
80,213.65,11.92,8.19,8.89,0.12,3.6,17.08,184.475,3.0,6.0,8.0,0.0,0.0,14.0,245.0,29.099999999999966,12.0,11.0,1.0,10.524999999999991,22.0
81,211.82,13.48,6.52,11.04,0.17,3.97,17.56,183.475,4.0,4.0,10.0,0.0,0.0,14.0,243.19999999999993,29.0,11.0,13.0,1.0,10.524999999999991,23.52499999999999
82,208.27,14.7,8.92,13.29,0.29,4.4,22.21,179.9,4.0,6.0,12.0,0.0,0.0,18.0,240.52499999999998,31.52499999999999,13.524999999999991,16.0,1.5249999999999915,11.0,27.0
83,205.68,15.99,13.24,15.6,0.43,4.97,28.84,176.425,5.0,10.0,14.0,0.0,1.0,24.0,234.575,32.52499999999999,18.0,18.0,2.0,12.574999999999974,35.0
84,203.36,17.31,14.38,17.86,0.64,5.44,32.24,165.85,7.475,10.0,16.0,0.0,0.4750000000000001,26.475,236.04999999999998,35.52499999999999,19.0,20.0,2.0,12.524999999999991,38.04999999999998
85,202.24,18.26,16.71,20.11,0.61,5.94,36.82,169.425,9.0,13.0,18.0,0.0,1.0,31.0,241.0,33.04999999999998,22.0,24.0,2.0,12.524999999999991,45.04999999999998
86,198.08,19.99,21.02,22.39,0.93,6.61,43.41,158.275,9.475,16.0,20.0,0.0,2.0,36.475,228.52499999999998,35.04999999999998,26.0,27.0,3.5249999999999915,13.049999999999983,53.0
87,195.48,21.68,22.96,27.67,1.44,7.21,50.63,157.375,9.0,19.0,24.0,0.0,2.0,44.475,226.04999999999998,40.0,29.52499999999999,32.52499999999999,4.0,13.0,60.52499999999999
88,192.31,23.07,22.92,30.91,2.2,7.66,53.83,155.85,9.95,19.0,28.0,0.0,1.9500000000000002,47.475,224.575,38.52499999999999,30.52499999999999,36.0,5.0,13.0,65.0
89,190.38,24.01,26.68,38.32,3.28,7.96,65.0,160.475,12.0,21.0,35.0,0.4750000000000001,2.475,58.0,223.19999999999993,38.04999999999998,34.52499999999999,44.52499999999999,6.5249999999999915,14.0,74.52499999999999
90,189.21,24.29,25.42,39.45,4.47,8.68,64.87,162.0,9.0,19.0,36.0,2.0,2.0,57.0,224.09999999999997,40.099999999999966,34.0,45.0,7.5249999999999915,17.049999999999983,76.52499999999999
