,Total_transmission,P-N_count,P-HC_count,N-P_count,N-HC_count,N-N_count,HC-P_count,HC-N_count,HC-HC_count,HCW_community_trans_count,Total_trans_non_covid_wards,Total_trans_covid_wards,Asympt_patient_admission_count,Exposed_patient_admission_count,Total_patients_admitted,Num_susceptible_patients,num_replacement_hcw,trans_counts_from_pre_symptomatic,trans_counts_from_symptomatic,trans_counts_from_assymptomatic,Trans_count_patients,P-N,P-HC,N-P,N-HC,N-N,HC-P,HC-N,HC-HC
0,844.0,266.0,91.0,298.0,18.0,34.0,113.0,21.0,3.0,110.0,819.0,25.0,0.0,1.0,9975.0,9816.0,350.0,581.0,13.0,250.0,411.0,31.51658767772512,10.781990521327014,35.308056872037916,2.132701421800948,4.028436018957346,13.388625592417062,2.4881516587677726,0.35545023696682465
1,780.0,244.0,90.0,292.0,11.0,31.0,103.0,8.0,1.0,118.0,767.0,13.0,1.0,2.0,9990.0,9829.0,331.0,535.0,12.0,233.0,395.0,31.28205128205128,11.538461538461538,37.43589743589744,1.4102564102564104,3.9743589743589745,13.205128205128204,1.0256410256410255,0.1282051282051282
2,681.0,232.0,65.0,245.0,22.0,27.0,77.0,11.0,2.0,102.0,671.0,10.0,0.0,1.0,9746.0,9587.0,308.0,486.0,4.0,191.0,322.0,34.06754772393539,9.544787077826726,35.97650513950074,3.2305433186490453,3.9647577092511015,11.30690161527166,1.6152716593245227,0.2936857562408223
3,871.0,285.0,88.0,330.0,18.0,33.0,100.0,15.0,2.0,111.0,854.0,17.0,0.0,2.0,9982.0,9822.0,386.0,637.0,10.0,224.0,430.0,32.721010332950634,10.103329506314582,37.88748564867968,2.0665901262916186,3.788748564867968,11.481056257175661,1.722158438576349,0.2296211251435132
4,833.0,266.0,92.0,317.0,14.0,27.0,106.0,9.0,2.0,105.0,817.0,16.0,0.0,3.0,10015.0,9854.0,348.0,593.0,12.0,228.0,423.0,31.932773109243698,11.044417767106843,38.055222088835535,1.680672268907563,3.241296518607443,12.725090036014405,1.0804321728691477,0.24009603841536614
5,799.0,240.0,75.0,324.0,21.0,22.0,92.0,19.0,6.0,116.0,788.0,11.0,0.0,3.0,9800.0,9639.0,333.0,568.0,8.0,223.0,416.0,30.037546933667084,9.386733416770964,40.550688360450565,2.6282853566958697,2.753441802252816,11.514392991239049,2.3779724655819776,0.7509386733416771
6,727.0,223.0,78.0,281.0,14.0,22.0,90.0,17.0,2.0,112.0,706.0,21.0,1.0,6.0,9818.0,9653.0,320.0,507.0,16.0,204.0,371.0,30.674002751031637,10.729023383768913,38.65199449793673,1.9257221458046767,3.0261348005502064,12.379642365887207,2.33837689133425,0.2751031636863824
7,763.0,234.0,96.0,283.0,13.0,26.0,97.0,9.0,5.0,110.0,750.0,13.0,0.0,4.0,9865.0,9703.0,344.0,548.0,10.0,205.0,380.0,30.668414154652687,12.581913499344692,37.09043250327654,1.7038007863695936,3.4076015727391873,12.7129750982962,1.1795543905635648,0.6553079947575361
8,811.0,252.0,90.0,330.0,15.0,26.0,84.0,12.0,2.0,103.0,795.0,16.0,1.0,3.0,9783.0,9621.0,340.0,571.0,9.0,231.0,414.0,31.072749691738593,11.097410604192355,40.6905055487053,1.8495684340320593,3.2059186189889024,10.35758323057953,1.4796547472256474,0.2466091245376079
9,758.0,247.0,87.0,286.0,9.0,20.0,90.0,16.0,3.0,108.0,739.0,19.0,0.0,3.0,9902.0,9741.0,325.0,552.0,15.0,191.0,376.0,32.58575197889182,11.477572559366754,37.73087071240106,1.187335092348285,2.638522427440633,11.87335092348285,2.1108179419525066,0.39577836411609496
10,613.0,180.0,69.0,227.0,8.0,25.0,83.0,17.0,4.0,133.0,611.0,2.0,1.0,1.0,9839.0,9679.0,289.0,435.0,0.0,178.0,310.0,29.363784665579118,11.256117455138662,37.03099510603589,1.3050570962479608,4.078303425774878,13.539967373572594,2.7732463295269167,0.6525285481239804
11,816.0,247.0,98.0,320.0,9.0,32.0,95.0,12.0,3.0,101.0,801.0,15.0,2.0,5.0,9938.0,9773.0,345.0,584.0,7.0,225.0,415.0,30.269607843137255,12.009803921568627,39.21568627450981,1.1029411764705883,3.9215686274509802,11.642156862745098,1.4705882352941178,0.36764705882352944
12,793.0,252.0,72.0,298.0,16.0,39.0,100.0,10.0,6.0,105.0,778.0,15.0,0.0,3.0,9867.0,9706.0,322.0,580.0,5.0,208.0,398.0,31.778058007566205,9.079445145018916,37.57881462799496,2.01765447667087,4.918032786885246,12.610340479192939,1.2610340479192939,0.7566204287515763
13,726.0,233.0,76.0,272.0,21.0,31.0,80.0,12.0,1.0,106.0,714.0,12.0,1.0,1.0,9711.0,9551.0,325.0,501.0,6.0,219.0,352.0,32.09366391184573,10.46831955922865,37.46556473829201,2.8925619834710745,4.2699724517906334,11.019283746556473,1.6528925619834711,0.13774104683195593
14,788.0,250.0,86.0,305.0,13.0,22.0,91.0,14.0,7.0,111.0,779.0,9.0,0.0,4.0,10148.0,9986.0,329.0,557.0,6.0,225.0,396.0,31.725888324873097,10.913705583756345,38.70558375634518,1.649746192893401,2.7918781725888326,11.548223350253807,1.7766497461928934,0.8883248730964467
15,861.0,282.0,101.0,300.0,14.0,32.0,114.0,15.0,3.0,113.0,846.0,15.0,0.0,1.0,9826.0,9667.0,373.0,613.0,10.0,238.0,414.0,32.75261324041812,11.73054587688734,34.84320557491289,1.6260162601626016,3.7166085946573753,13.240418118466899,1.7421602787456445,0.34843205574912894
16,680.0,209.0,82.0,246.0,11.0,24.0,92.0,14.0,2.0,115.0,669.0,11.0,1.0,2.0,9880.0,9719.0,306.0,498.0,5.0,177.0,338.0,30.735294117647058,12.058823529411764,36.1764705882353,1.6176470588235294,3.5294117647058822,13.529411764705882,2.0588235294117645,0.29411764705882354
17,723.0,231.0,87.0,253.0,11.0,37.0,91.0,11.0,2.0,101.0,705.0,18.0,0.0,1.0,9901.0,9742.0,327.0,504.0,10.0,209.0,344.0,31.95020746887967,12.033195020746888,34.99308437067773,1.5214384508990317,5.117565698478561,12.586445366528354,1.5214384508990317,0.2766251728907331
18,719.0,231.0,82.0,243.0,14.0,27.0,101.0,19.0,2.0,105.0,701.0,18.0,1.0,3.0,9738.0,9576.0,322.0,516.0,7.0,196.0,344.0,32.127955493741304,11.404728789986091,33.796940194714885,1.9471488178025034,3.755215577190542,14.047287899860917,2.642559109874826,0.27816411682892905
