,mean,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,1.0,1.0,1.0
60,1.01,1.0,1.0
61,1.01,1.0,1.0
62,1.01,1.0,1.0
63,1.02,1.0,1.0
64,1.03,1.0,1.5249999999999915
65,1.03,1.0,1.5249999999999915
66,1.05,1.0,2.0
67,1.1,1.0,2.0
68,1.12,1.0,2.0
69,1.19,1.0,2.5249999999999915
70,1.28,1.0,3.0
71,1.4,1.0,3.0
72,1.59,1.0,3.0
73,1.86,1.0,4.5249999999999915
74,2.12,1.0,6.0
75,2.36,1.0,7.0
76,2.72,1.0,7.0
77,8.04,6.0,14.0
78,9.31,7.0,15.524999999999991
79,13.91,11.0,19.52499999999999
80,17.53,14.0,22.52499999999999
81,21.19,18.0,27.0
82,23.02,19.0,29.0
83,29.8,24.475,37.04999999999998
84,34.64,29.0,42.04999999999998
85,40.29,34.0,48.0
86,46.21,39.475,55.52499999999999
87,54.06,47.475,63.52499999999999
88,61.1,54.0,73.0
89,70.68,63.0,83.0
90,71.61,64.0,84.0
91,79.09,70.0,92.52499999999999
92,87.11,78.0,100.52499999999999
93,92.1,83.0,106.0
94,99.66,90.0,114.52499999999999
95,101.72,91.475,115.0
96,97.55,86.0,111.52499999999999
97,94.48,81.475,108.0
98,93.12,81.425,107.0
99,93.42,80.95,106.52499999999999
100,95.98,84.475,108.52499999999999
101,95.33,82.95,108.52499999999999
102,91.58,79.475,104.52499999999999
103,83.72,71.475,96.0
104,85.06,73.0,98.52499999999999
105,83.94,71.475,97.52499999999999
106,84.04,74.0,96.0
107,84.29,73.0,96.0
108,82.02,69.475,95.0
109,78.56,66.475,90.52499999999999
110,75.05,64.0,85.0
111,73.92,64.0,84.0
112,73.45,63.475,83.0
113,66.2,56.475,77.0
114,60.95,50.475,72.0
115,58.33,49.0,68.52499999999999
116,57.71,48.0,68.04999999999998
117,53.24,43.95,64.52499999999999
118,53.48,44.475,65.52499999999999
119,52.03,42.0,63.0
120,51.75,41.475,63.52499999999999
121,49.08,40.0,60.0
122,47.41,38.475,58.52499999999999
123,44.93,36.0,54.52499999999999
124,42.41,34.475,52.0
125,39.77,32.475,50.0
126,39.4,31.475,48.52499999999999
127,35.99,28.475,44.52499999999999
128,32.46,25.475,39.52499999999999
129,30.86,23.475,37.0
130,29.39,22.0,36.0
131,27.86,22.0,34.52499999999999
132,27.48,21.475,35.0
133,27.06,20.475,34.52499999999999
134,25.7,20.0,33.0
135,25.18,19.475,32.52499999999999
136,24.68,19.0,33.0
137,24.38,19.0,31.0
138,24.1,18.475,30.52499999999999
139,22.95,17.475,29.0
140,22.65,17.0,28.52499999999999
141,22.35,17.0,28.049999999999983
142,18.98,14.0,25.049999999999983
143,17.82,12.0,24.52499999999999
144,18.57,13.0,25.0
145,18.33,13.475,24.52499999999999
146,16.98,11.475,23.52499999999999
147,16.71,11.475,23.0
148,17.44,12.475,23.52499999999999
149,17.18,12.475,22.52499999999999
150,15.96,11.475,21.0
151,14.8,10.0,20.0
152,14.72,10.0,20.0
153,13.48,9.0,18.0
154,13.39,9.0,18.0
155,13.22,9.0,18.0
156,13.06,8.475,18.0
157,13.0,8.475,18.0
158,12.75,8.475,17.0
159,11.52,7.475,16.0
160,10.42,6.475,15.0
161,10.23,6.475,14.524999999999991
162,10.02,6.0,14.0
163,9.83,6.0,14.0
164,9.71,6.0,14.0
165,8.59,5.0,12.0
166,8.32,5.0,12.0
167,8.23,5.0,12.0
168,7.14,4.0,11.524999999999991
169,6.98,4.0,11.0
170,6.87,4.0,10.524999999999991
171,6.84,4.0,11.524999999999991
172,6.76,4.0,11.0
173,6.61,4.0,10.524999999999991
174,6.55,4.0,10.524999999999991
175,6.41,4.0,10.524999999999991
176,6.37,4.0,10.0
177,6.34,4.0,10.524999999999991
178,6.26,4.0,10.524999999999991
179,6.1,4.0,10.0
180,6.0,4.0,10.0
181,5.91,4.0,10.0
182,5.88,4.0,9.524999999999991
183,5.82,4.0,9.524999999999991
184,5.73,4.0,9.0
185,5.62,4.0,9.0
186,5.57,4.0,9.0
187,5.58,4.0,9.0
188,5.51,4.0,8.0
189,5.48,4.0,8.0
190,5.46,4.0,8.0
