,mean,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.03,0.0,0.49074999999999447
61,0.08,0.0,1.0
62,0.09,0.0,1.0
63,0.13,0.0,1.4749999999999943
64,0.25,0.0,2.0
65,0.46,0.0,3.4749999999999943
66,0.78,0.0,6.0
67,1.11,0.0,7.474999999999994
68,1.7,0.0,7.949999999999989
69,2.58,0.0,11.0
70,3.25,0.0,12.474999999999994
71,4.28,0.0,14.949999999999989
72,5.32,0.0,16.474999999999994
73,6.89,0.0,20.94999999999999
74,8.84,0.0,25.94999999999999
75,10.7,1.0,28.94999999999999
76,12.9,1.0,32.474999999999994
77,15.31,2.5,38.0
78,17.87,3.0,46.0
79,20.67,3.0,52.474999999999994
80,23.82,4.0,55.42499999999998
81,27.42,6.0,56.89999999999998
82,31.21,11.0,60.89999999999998
83,35.35,12.0,63.474999999999994
84,39.29,15.0,72.27499999999995
85,43.54,18.0,79.12499999999991
86,47.68,19.5,84.84999999999997
87,51.96,21.5,87.94999999999999
88,56.55,22.5,92.84999999999997
89,60.88,23.5,98.27499999999995
90,64.54,27.5,98.94999999999999
91,68.13,29.0,103.94999999999999
92,71.17,32.0,108.94999999999999
93,74.01,33.5,119.89999999999998
94,75.89,37.0,124.94999999999999
95,77.18,38.0,128.95
96,77.47,37.0,126.89999999999998
97,77.32,36.0,125.89999999999998
98,76.74,33.5,124.84999999999997
99,76.02,35.5,122.94999999999999
100,74.93,34.5,123.27499999999995
101,73.15,35.0,122.475
102,70.7,35.0,113.94999999999999
103,68.38,35.5,109.89999999999998
104,66.18,35.0,105.94999999999999
105,63.24,33.0,97.475
106,60.96,30.0,95.0
107,58.24,27.5,89.94999999999999
108,56.02,25.0,93.42499999999998
109,52.82,22.5,86.84999999999997
110,50.44,21.0,84.84999999999997
111,48.49,19.5,79.475
112,46.44,18.0,79.32499999999996
113,43.82,16.5,76.0
114,41.03,14.0,74.84999999999997
115,38.52,13.5,73.475
116,36.45,14.0,70.22499999999994
117,34.18,11.0,64.79999999999995
118,32.22,11.0,59.474999999999994
119,30.08,10.0,55.474999999999994
120,27.87,9.0,54.474999999999994
121,25.91,8.0,55.94999999999999
122,24.02,7.5,55.474999999999994
123,22.01,7.0,51.0
124,20.49,5.0,44.94999999999999
125,19.12,4.5,42.89999999999998
126,17.35,2.5,39.42499999999998
127,16.29,2.0,34.94999999999999
128,15.49,3.0,33.474999999999994
129,14.72,3.0,33.474999999999994
130,13.77,2.0,32.474999999999994
131,13.07,2.0,33.94999999999999
132,12.36,1.0,34.474999999999994
133,11.42,1.0,34.0
134,10.84,1.0,34.94999999999999
135,10.11,1.0,32.89999999999998
136,9.54,1.0,31.849999999999966
137,8.78,0.0,26.424999999999983
138,8.25,0.0,26.474999999999994
139,7.78,0.0,28.32499999999996
140,7.21,0.0,28.799999999999955
141,6.83,0.0,27.849999999999966
142,6.45,0.0,28.799999999999955
143,5.97,0.0,26.799999999999955
144,5.6,0.0,25.799999999999955
145,5.38,0.0,26.474999999999994
146,5.27,0.0,24.37499999999997
147,5.18,0.0,23.37499999999997
148,5.2,0.0,23.94999999999999
149,5.09,0.0,25.0
150,5.06,0.0,22.899999999999977
151,4.79,0.0,24.474999999999994
152,4.85,0.0,23.474999999999994
153,4.77,0.0,21.0
154,4.66,0.0,22.474999999999994
155,4.47,0.0,21.94999999999999
156,4.42,0.0,22.0
157,4.35,0.0,21.94999999999999
158,4.24,0.0,21.899999999999977
159,4.03,0.0,21.424999999999983
160,3.83,0.0,19.0
161,3.77,0.0,19.424999999999983
162,3.5,0.0,19.424999999999983
163,3.29,0.0,18.474999999999994
164,3.09,0.0,19.94999999999999
165,2.78,0.0,17.899999999999977
166,2.54,0.0,14.949999999999989
167,2.39,0.0,13.949999999999989
168,2.11,0.0,12.899999999999977
169,1.95,0.0,14.474999999999994
170,1.75,0.0,12.949999999999989
171,1.58,0.0,11.424999999999983
172,1.46,0.0,11.0
173,1.31,0.0,10.899999999999977
174,1.24,0.0,10.424999999999983
175,1.07,0.0,8.474999999999994
176,1.03,0.0,9.474999999999994
177,1.0,0.0,8.949999999999989
178,0.9,0.0,7.474999999999994
