,mean,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,1.0,1.0,1.0
60,1.01,1.0,1.0
61,1.01,1.0,1.0
62,1.02,1.0,1.0
63,1.03,1.0,1.5249999999999915
64,1.04,1.0,2.0
65,1.04,1.0,2.0
66,1.04,1.0,2.0
67,1.06,1.0,2.0
68,1.1,1.0,2.0
69,1.11,1.0,2.0
70,1.25,1.0,3.0
71,1.39,1.0,3.0
72,1.52,1.0,4.0
73,1.63,1.0,4.0
74,1.83,1.0,4.5249999999999915
75,2.1,1.0,5.0
76,2.41,1.0,5.5249999999999915
77,7.63,6.0,11.524999999999991
78,8.88,7.0,12.0
79,13.15,11.0,16.52499999999999
80,16.47,14.0,20.0
81,19.69,17.0,23.52499999999999
82,20.99,18.0,25.0
83,27.52,24.0,33.0
84,32.09,28.0,38.0
85,37.55,33.0,44.0
86,43.06,38.0,48.52499999999999
87,50.97,46.0,57.52499999999999
88,57.75,52.475,64.52499999999999
89,66.6,61.0,72.52499999999999
90,67.43,61.475,74.52499999999999
91,73.91,67.475,80.52499999999999
92,81.76,75.0,89.0
93,86.2,80.0,93.0
94,93.65,87.0,102.0
95,95.36,88.0,103.52499999999999
96,90.49,83.0,100.04999999999998
97,87.1,80.0,97.04999999999998
98,85.08,78.0,93.52499999999999
99,84.31,76.475,95.0
100,86.9,79.0,96.52499999999999
101,86.3,78.0,97.0
102,82.03,74.475,94.0
103,74.03,66.475,86.0
104,74.98,67.0,86.52499999999999
105,73.98,67.0,85.0
106,73.84,66.475,84.52499999999999
107,73.87,66.0,86.52499999999999
108,71.66,64.0,85.0
109,68.66,61.0,80.52499999999999
110,65.67,58.475,78.52499999999999
111,64.34,57.0,76.0
112,64.38,57.0,76.52499999999999
113,57.16,50.0,69.04999999999998
114,51.98,45.0,63.0
115,49.54,42.475,60.0
116,49.43,41.475,59.52499999999999
117,45.08,37.475,55.0
118,45.87,38.0,55.52499999999999
119,44.47,37.475,52.0
120,44.11,38.0,52.0
121,41.84,36.0,49.52499999999999
122,40.6,35.0,49.0
123,38.3,32.475,46.04999999999998
124,36.19,30.0,45.0
125,33.74,28.0,40.52499999999999
126,33.36,27.475,40.0
127,30.05,25.0,36.0
128,26.74,22.0,33.0
129,25.44,20.475,32.0
130,24.16,19.0,30.0
131,22.92,17.475,29.0
132,22.74,18.0,27.52499999999999
133,22.66,18.0,27.0
134,21.53,17.0,26.0
135,21.46,17.0,26.52499999999999
136,21.22,17.0,26.52499999999999
137,21.03,16.475,26.0
138,20.85,16.0,26.0
139,19.71,15.0,25.0
140,19.51,15.0,25.0
141,19.34,15.0,24.52499999999999
142,16.17,12.0,21.52499999999999
143,14.97,11.0,21.049999999999983
144,15.84,12.0,21.52499999999999
145,15.63,12.0,20.52499999999999
146,14.47,11.0,19.0
147,14.3,11.0,19.52499999999999
148,15.18,12.0,21.0
149,14.97,12.0,21.52499999999999
150,13.88,10.0,20.0
151,12.74,9.0,19.0
152,12.66,9.0,18.52499999999999
153,11.59,8.0,17.0
154,11.47,8.0,17.0
155,11.32,8.0,16.52499999999999
156,11.19,8.0,17.049999999999983
157,11.1,8.0,16.0
158,10.91,8.0,14.524999999999991
159,9.78,7.0,13.0
160,8.64,6.0,12.0
161,8.57,6.0,11.524999999999991
162,8.43,6.0,11.524999999999991
163,8.33,6.0,11.524999999999991
164,8.24,6.0,11.524999999999991
165,7.19,5.0,10.524999999999991
166,7.14,5.0,10.524999999999991
167,7.08,5.0,10.0
168,6.03,4.0,8.524999999999991
169,5.99,4.0,8.0
170,5.92,4.0,8.524999999999991
171,5.89,4.0,8.524999999999991
172,5.85,4.0,9.0
173,5.79,4.0,9.0
174,5.75,4.0,9.0
175,5.69,4.0,8.524999999999991
176,5.62,4.0,8.524999999999991
177,5.52,4.0,8.0
178,5.43,4.0,8.0
179,5.4,4.0,8.0
180,5.29,4.0,8.0
181,5.26,4.0,8.0
182,5.22,4.0,8.0
183,5.19,4.0,8.0
184,5.11,4.0,8.0
185,5.06,4.0,7.5249999999999915
186,5.07,4.0,7.0
187,4.99,4.0,7.0
188,4.96,4.0,7.0
189,4.94,4.0,7.0
190,4.88,4.0,7.0
