,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,1.0
69,1.0
70,2.0
71,2.0
72,4.0
73,5.0
74,7.0
75,8.0
76,10.0
77,13.0
78,15.0
79,17.0
80,18.0
81,19.0
82,23.0
83,29.0
84,35.0
85,43.0
86,47.0
87,53.0
88,58.0
89,61.0
90,62.0
91,63.0
92,60.0
93,58.0
94,50.0
95,49.0
96,43.0
97,42.0
98,37.0
99,33.0
100,27.0
101,20.0
102,18.0
103,17.0
104,17.0
105,16.0
106,14.0
107,13.0
108,10.0
109,10.0
110,10.0
111,8.0
112,9.0
113,7.0
114,7.0
115,6.0
116,6.0
117,5.0
118,7.0
119,7.0
120,10.0
121,10.0
122,12.0
123,15.0
124,14.0
125,14.0
126,15.0
127,17.0
128,17.0
129,18.0
130,17.0
131,15.0
132,19.0
133,18.0
134,16.0
135,14.0
136,14.0
137,14.0
138,11.0
139,9.0
140,9.0
141,9.0
142,7.0
143,5.0
144,5.0
145,4.0
146,4.0
147,5.0
148,6.0
149,6.0
150,6.0
151,6.0
152,6.0
153,8.0
154,10.0
155,10.0
156,12.0
157,12.0
158,11.0
159,10.0
160,10.0
161,11.0
162,9.0
163,8.0
164,8.0
165,8.0
166,8.0
167,6.0
168,3.0
169,2.0
170,1.0
171,1.0
172,1.0
173,1.0
174,1.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,1.0
197,4.0
198,4.0
199,4.0
200,7.0
201,9.0
202,10.0
203,10.0
204,10.0
205,11.0
206,12.0
207,12.0
208,11.0
209,11.0
210,12.0
211,10.0
212,8.0
213,7.0
214,7.0
215,7.0
216,6.0
217,6.0
218,4.0
219,6.0
220,7.0
221,7.0
222,7.0
223,7.0
224,7.0
225,10.0
226,10.0
227,10.0
228,10.0
229,10.0
230,10.0
231,10.0
232,9.0
233,9.0
234,8.0
235,8.0
236,8.0
237,8.0
238,8.0
