,mean,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.04,0.0,1.0
63,0.07,0.0,1.0
64,0.06,0.0,1.0
65,0.11,0.0,1.0
66,0.2,0.0,1.4749999999999943
67,0.15,0.0,1.4749999999999943
68,0.24,0.0,2.0
69,0.43,0.0,3.0
70,0.38,0.0,2.0
71,0.31,0.0,2.0
72,0.53,0.0,3.0
73,0.58,0.0,2.0
74,0.82,0.0,4.0
75,0.8,0.0,3.0
76,0.65,0.0,3.0
77,0.76,0.0,3.0
78,1.16,0.0,4.474999999999994
79,1.44,0.0,5.0
80,1.42,0.0,4.474999999999994
81,1.55,0.0,5.0
82,1.92,0.0,5.0
83,1.75,0.0,5.474999999999994
84,2.0,0.0,6.0
85,2.15,0.0,6.0
86,2.04,0.0,5.0
87,2.12,0.0,6.0
88,2.49,0.0,6.0
89,2.46,0.0,6.0
90,2.08,0.0,5.0
91,2.51,0.0,7.0
92,2.56,0.0,6.474999999999994
93,2.4,0.0,6.474999999999994
94,2.41,0.0,6.0
95,2.23,0.0,7.0
96,2.16,0.0,7.0
97,1.97,0.0,5.474999999999994
98,2.0,0.0,5.474999999999994
99,1.7,0.0,5.0
100,1.54,0.0,5.0
101,1.55,0.0,5.0
102,1.75,0.0,5.474999999999994
103,1.3,0.0,4.0
104,1.38,0.0,4.0
105,1.32,0.0,4.0
106,1.2,0.0,4.0
107,1.19,0.0,4.0
108,1.13,0.0,3.0
109,1.15,0.0,4.0
110,0.84,0.0,3.0
111,1.04,0.0,4.0
112,0.99,0.0,4.0
113,1.05,0.0,4.474999999999994
114,0.82,0.0,3.0
115,0.79,0.0,3.0
116,0.77,0.0,3.0
117,0.57,0.0,2.4749999999999943
118,0.55,0.0,3.0
119,0.66,0.0,3.0
120,0.6,0.0,2.0
121,0.59,0.0,3.0
122,0.52,0.0,4.0
123,0.54,0.0,2.0
124,0.48,0.0,2.0
125,0.34,0.0,2.0
126,0.37,0.0,2.0
127,0.37,0.0,2.0
128,0.29,0.0,1.4749999999999943
129,0.22,0.0,2.0
130,0.25,0.0,2.0
131,0.23,0.0,2.0
132,0.17,0.0,1.4749999999999943
133,0.39,0.0,2.0
134,0.32,0.0,2.0
135,0.23,0.0,1.4749999999999943
136,0.31,0.0,2.0
137,0.3,0.0,2.0
138,0.35,0.0,2.0
139,0.24,0.0,1.4749999999999943
140,0.28,0.0,2.0
141,0.23,0.0,1.0
142,0.22,0.0,2.0
143,0.23,0.0,1.4749999999999943
144,0.17,0.0,1.0
145,0.2,0.0,1.0
146,0.16,0.0,1.0
147,0.13,0.0,1.0
148,0.13,0.0,1.0
149,0.29,0.0,2.0
150,0.17,0.0,1.4749999999999943
151,0.08,0.0,1.0
152,0.17,0.0,1.4749999999999943
153,0.11,0.0,1.0
154,0.11,0.0,1.0
155,0.08,0.0,1.0
156,0.07,0.0,1.0
157,0.1,0.0,1.0
158,0.1,0.0,1.0
159,0.08,0.0,1.0
160,0.04,0.0,1.0
161,0.06,0.0,1.0
162,0.04,0.0,1.0
163,0.04,0.0,1.0
164,0.06,0.0,1.0
165,0.03,0.0,0.49074999999999447
166,0.03,0.0,0.49074999999999447
167,0.06,0.0,1.0
168,0.04,0.0,0.4959999999999945
169,0.03,0.0,0.49074999999999447
170,0.03,0.0,0.49074999999999447
171,0.01,0.0,0.0
172,0.05,0.0,1.0
173,0.01,0.0,0.0
174,0.09,0.0,1.0
175,0.09,0.0,1.0
176,0.05,0.0,1.0
177,0.07,0.0,1.0
178,0.05,0.0,1.0
179,0.07,0.0,1.0
180,0.02,0.0,0.009499999999999887
181,0.03,0.0,0.49074999999999447
182,0.05,0.0,0.5012499999999946
183,0.06,0.0,1.0
184,0.09,0.0,1.0
185,0.03,0.0,0.014249999999999829
186,0.05,0.0,1.0
187,0.04,0.0,0.4959999999999945
188,0.07,0.0,1.0
189,0.06,0.0,1.0
190,0.05,0.0,1.0
191,0.04,0.0,1.0
192,0.04,0.0,0.4959999999999945
193,0.05,0.0,1.0
194,0.02,0.0,0.009499999999999887
195,0.07,0.0,1.0
196,0.07,0.0,1.0
