,Total_transmission,P-N_count,P-HC_count,N-P_count,N-HC_count,N-N_count,HC-P_count,HC-N_count,HC-HC_count,HCW_community_trans_count,Total_trans_non_covid_wards,Total_trans_covid_wards,Asympt_patient_admission_count,Exposed_patient_admission_count,Total_patients_admitted,Num_susceptible_patients,num_replacement_hcw,trans_counts_from_pre_symptomatic,trans_counts_from_symptomatic,trans_counts_from_assymptomatic,Trans_count_patients,P-N,P-HC,N-P,N-HC,N-N,HC-P,HC-N,HC-HC
0,245.0,79.0,26.0,106.0,2.0,6.0,19.0,5.0,2.0,121.0,239.0,6.0,1.0,4.0,9886.0,9723.0,165.0,213.0,4.0,28.0,125.0,32.244897959183675,10.612244897959183,43.265306122448976,0.8163265306122449,2.4489795918367347,7.755102040816326,2.0408163265306123,0.8163265306122449
1,193.0,56.0,26.0,71.0,1.0,19.0,15.0,5.0,0.0,111.0,185.0,8.0,0.0,1.0,9994.0,9835.0,151.0,170.0,3.0,20.0,86.0,29.015544041450777,13.471502590673575,36.78756476683938,0.5181347150259067,9.844559585492227,7.772020725388601,2.5906735751295336,0.0
2,142.0,37.0,19.0,38.0,8.0,7.0,32.0,0.0,1.0,150.0,135.0,7.0,1.0,3.0,9980.0,9818.0,152.0,120.0,4.0,18.0,70.0,26.056338028169016,13.380281690140846,26.760563380281692,5.633802816901408,4.929577464788732,22.535211267605632,0.0,0.704225352112676
3,174.0,48.0,14.0,74.0,8.0,3.0,19.0,7.0,1.0,143.0,170.0,4.0,1.0,5.0,9973.0,9809.0,154.0,139.0,1.0,34.0,93.0,27.586206896551722,8.045977011494253,42.52873563218391,4.597701149425287,1.7241379310344827,10.919540229885058,4.022988505747127,0.5747126436781609
4,207.0,55.0,23.0,70.0,7.0,9.0,36.0,6.0,1.0,116.0,199.0,8.0,0.0,4.0,9911.0,9749.0,149.0,167.0,5.0,35.0,106.0,26.570048309178745,11.11111111111111,33.81642512077295,3.3816425120772946,4.3478260869565215,17.391304347826086,2.898550724637681,0.4830917874396135
5,176.0,55.0,19.0,70.0,3.0,10.0,17.0,2.0,0.0,131.0,175.0,1.0,0.0,2.0,9905.0,9745.0,153.0,146.0,2.0,28.0,87.0,31.25,10.795454545454545,39.77272727272727,1.7045454545454546,5.681818181818182,9.659090909090908,1.1363636363636365,0.0
6,173.0,46.0,20.0,68.0,5.0,6.0,25.0,3.0,0.0,130.0,166.0,7.0,0.0,0.0,9736.0,9578.0,146.0,146.0,4.0,23.0,93.0,26.589595375722542,11.560693641618498,39.30635838150289,2.8901734104046244,3.468208092485549,14.45086705202312,1.7341040462427746,0.0
7,265.0,82.0,21.0,113.0,7.0,14.0,20.0,7.0,1.0,123.0,263.0,2.0,0.0,3.0,10113.0,9952.0,175.0,219.0,2.0,44.0,133.0,30.943396226415093,7.9245283018867925,42.64150943396226,2.641509433962264,5.283018867924528,7.547169811320755,2.641509433962264,0.37735849056603776
8,137.0,31.0,13.0,58.0,7.0,8.0,18.0,1.0,1.0,132.0,130.0,7.0,1.0,2.0,9967.0,9806.0,138.0,112.0,2.0,23.0,76.0,22.62773722627737,9.489051094890511,42.33576642335766,5.109489051094891,5.839416058394161,13.138686131386862,0.7299270072992701,0.7299270072992701
9,178.0,56.0,20.0,76.0,0.0,9.0,12.0,5.0,0.0,125.0,170.0,8.0,0.0,3.0,9802.0,9641.0,151.0,145.0,6.0,27.0,88.0,31.46067415730337,11.235955056179776,42.69662921348315,0.0,5.056179775280899,6.741573033707865,2.808988764044944,0.0
