,mean,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.03,0.0,0.014249999999999829
62,0.03,0.0,0.014249999999999829
63,0.06,0.0,1.0
64,0.13,0.0,1.4749999999999943
65,0.17,0.0,1.4749999999999943
66,0.39,0.0,3.0
67,0.56,0.0,3.0
68,0.76,0.0,4.0
69,1.11,0.0,5.949999999999989
70,1.49,0.0,8.949999999999989
71,1.84,0.0,10.474999999999994
72,2.23,0.0,11.474999999999994
73,2.75,0.0,13.0
74,3.36,0.0,14.474999999999994
75,4.0,0.0,15.474999999999994
76,4.75,0.0,16.474999999999994
77,5.69,0.0,16.0
78,6.51,0.0,17.0
79,7.69,0.5,19.474999999999994
80,8.81,1.0,20.424999999999983
81,10.3,1.5,22.474999999999994
82,11.66,1.5,26.424999999999983
83,13.08,3.0,30.94999999999999
84,14.6,3.0,33.0
85,16.17,4.0,35.474999999999994
86,18.01,4.0,39.0
87,19.9,6.0,41.474999999999994
88,21.1,6.5,42.94999999999999
89,22.72,7.0,46.474999999999994
90,24.15,7.0,47.42499999999998
91,25.66,7.5,48.94999999999999
92,27.06,7.0,53.94999999999999
93,28.29,10.5,57.474999999999994
94,28.97,10.0,58.474999999999994
95,29.84,11.0,59.42499999999998
96,30.28,11.0,58.474999999999994
97,30.29,10.5,61.0
98,29.91,12.0,61.474999999999994
99,29.58,11.5,60.94999999999999
100,28.67,11.5,57.474999999999994
101,27.93,11.5,56.474999999999994
102,27.15,11.0,53.474999999999994
103,26.25,10.0,49.94999999999999
104,25.1,9.5,44.474999999999994
105,24.02,9.0,41.474999999999994
106,22.48,8.0,42.474999999999994
107,20.97,7.0,40.474999999999994
108,19.94,6.5,39.37499999999997
109,18.91,6.5,36.42499999999998
110,17.97,6.5,35.37499999999997
111,16.52,5.0,32.89999999999998
112,15.65,4.0,32.0
113,14.77,4.0,31.474999999999994
114,14.13,4.0,30.424999999999983
115,13.32,3.0,31.849999999999966
116,12.57,3.5,31.37499999999997
117,12.09,3.0,31.899999999999977
118,11.55,3.0,30.94999999999999
119,10.99,2.5,31.424999999999983
120,10.53,2.5,30.474999999999994
121,9.86,1.5,28.474999999999994
122,9.22,1.0,24.94999999999999
123,8.8,1.0,21.0
124,8.34,1.0,19.94999999999999
125,7.88,1.0,18.474999999999994
126,7.4,1.0,17.94999999999999
127,7.0,0.0,18.474999999999994
128,6.27,0.0,17.0
129,5.8,0.0,16.474999999999994
130,5.38,0.0,17.0
131,4.98,0.0,15.949999999999989
132,4.67,0.0,14.474999999999994
133,4.34,0.0,14.474999999999994
134,3.99,0.0,14.474999999999994
135,3.66,0.0,11.949999999999989
136,3.58,0.0,11.0
137,3.32,0.0,9.949999999999989
138,3.33,0.0,11.0
139,3.26,0.0,10.474999999999994
140,3.17,0.0,9.474999999999994
141,3.19,0.0,10.474999999999994
142,3.13,0.0,9.474999999999994
143,3.22,0.0,12.0
144,3.25,0.0,11.474999999999994
145,3.3,0.0,11.474999999999994
146,3.24,0.0,11.474999999999994
147,3.13,0.0,10.0
148,2.99,0.0,10.0
149,2.86,0.0,9.474999999999994
150,2.64,0.0,9.0
151,2.54,0.0,9.474999999999994
152,2.44,0.0,9.0
153,2.24,0.0,8.0
154,2.09,0.0,8.949999999999989
155,1.96,0.0,8.474999999999994
156,1.89,0.0,8.949999999999989
157,1.68,0.0,8.474999999999994
158,1.46,0.0,7.0
159,1.41,0.0,7.474999999999994
160,1.28,0.0,7.949999999999989
161,1.14,0.0,8.424999999999983
162,1.11,0.0,9.0
163,1.09,0.0,9.474999999999994
164,0.98,0.0,7.949999999999989
165,0.93,0.0,7.949999999999989
166,0.85,0.0,7.0
167,0.83,0.0,7.0
168,0.76,0.0,7.0
169,0.69,0.0,6.0
170,0.61,0.0,6.0
171,0.55,0.0,4.949999999999989
172,0.58,0.0,4.474999999999994
173,0.55,0.0,4.0
174,0.51,0.0,3.4749999999999943
175,0.5,0.0,3.4749999999999943
176,0.5,0.0,3.4749999999999943
177,0.54,0.0,3.9499999999999886
178,0.47,0.0,3.9499999999999886
179,0.48,0.0,4.474999999999994
180,0.5,0.0,4.0
