,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,1
69,1
70,1
71,1
72,3
73,4
74,6
75,7
76,7
77,9
78,9
79,11
80,16
81,17
82,18
83,19
84,20
85,22
86,22
87,28
88,29
89,32
90,38
91,40
92,43
93,44
94,46
95,48
96,50
97,52
98,54
99,57
100,60
101,67
102,71
103,75
104,79
105,81
106,84
107,84
108,87
109,88
110,91
111,92
112,92
113,95
114,100
115,100
116,104
117,105
118,105
119,105
120,105
121,105
122,108
123,108
124,109
125,109
126,109
127,112
128,114
129,114
130,114
131,115
132,116
133,116
134,119
135,119
136,119
137,121
138,123
139,123
140,123
141,124
142,124
143,125
144,125
145,126
146,126
147,127
148,127
149,127
150,127
151,127
152,127
153,128
154,128
155,128
156,129
157,129
158,129
159,130
160,130
161,131
162,131
163,132
164,134
165,135
166,137
167,137
168,138
169,138
170,138
171,138
172,139
173,140
174,143
175,143
176,145
177,145
178,146
179,146
180,147
181,147
182,147
183,147
184,148
185,148
186,148
187,149
188,150
189,150
190,150
191,150
192,150
193,150
194,151
195,151
196,152
197,152
198,152
199,152
200,152
201,152
202,153
203,154
204,154
205,154
206,155
207,155
208,157
209,157
210,158
211,158
212,158
213,158
214,158
215,158
216,158
217,158
218,158
219,158
220,158
221,159
222,159
223,160
224,160
225,160
226,161
227,162
228,162
229,162
230,162
231,162
232,162
233,162
234,162
235,162
236,162
237,162
238,162
