exposed mean,exposed stdv,symptomatic mean,symptomatic stdv,asymptomatic mean,saymptomatic stdv
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.09999999999999999,0.0,0.0,0.0,0.0
0.21,0.4983812179284432,0.0,0.0,0.11,0.3144660377352202
0.44,0.7429126408395484,0.0,0.0,0.2,0.4714045207910317
0.69,0.8726483550177309,0.01,0.09999999999999999,0.31,0.5630903187506485
1.04,1.1184404726712507,0.02,0.14070529413628968,0.47,0.6583573068132104
1.43,1.4991917014097156,0.07,0.2564323999762428,0.63,0.7608474807008886
1.88,1.881757184391786,0.16,0.3684529491774706,0.89,1.1537816609792866
2.39,2.112468994452996,0.3,0.5412294272573257,1.15,1.3660752600649848
3.11,2.5619397638382044,0.51,0.717670192393766,1.52,1.7949423895541
3.59,2.4785748593361743,0.91,1.0926291154085104,1.94,2.0928932175823065
4.31,2.7622820312564067,1.27,1.5689860329898324,2.39,2.369396632908978
5.18,3.1410607485788344,1.78,1.7671525918347526,3.05,2.5795426734288394
6.1,3.5290998079603035,2.3,2.017599333541491,3.78,2.6839590838230682
7.11,3.5530467790533544,3.09,2.374506860020166,4.54,2.996361429831491
8.34,3.8878728831528884,3.81,2.6350205565295566,5.42,3.2417104850197322
9.52,4.105871627094765,4.54,2.9316110646440525,6.34,3.4236845885122307
10.62,4.324653311263951,5.57,3.35825531904273,7.62,3.7946799548309684
12.04,4.550324663741539,6.61,3.7521576284435163,8.87,4.407649457179386
13.43,4.77843429832768,7.86,4.099815221261179,10.27,4.507804679697539
14.78,4.879518108348094,9.21,4.502064621769201,11.51,4.8999999999999995
16.58,5.312801387766965,10.24,4.512877198203006,12.86,5.067264717495201
18.18,5.636067115041528,11.84,4.88808074128623,14.54,5.362458353773911
19.77,5.665516817385755,13.69,5.106333955456347,15.9,5.388914922357194
21.36,6.016005587790227,15.24,5.146578740024554,17.27,5.5973568798499915
22.84,5.776511127668743,17.25,5.527479561520812,18.85,5.998947719173233
24.32,5.964338465692012,18.84,5.852945386467372,20.48,6.243347975196796
25.38,5.741537470508446,20.51,5.917778384672833,22.0,6.0835927715537474
26.69,6.967014635358026,22.62,6.03320776698399,23.36,6.286943340420412
27.03,7.1115995728702615,24.88,6.299398720705354,24.96,6.306834516313363
27.25,7.707237841893498,26.45,6.641429504149378,26.14,6.734533346412312
26.94,8.098908767996047,28.28,7.336197787668894,27.18,6.770971910003808
26.6,7.87913752137936,30.01,7.232774730560209,28.02,6.984803128755653
26.23,7.735338036922145,31.38,7.507275932000363,28.68,7.234708708787804
25.42,7.123981408672478,32.45,8.05081713651829,29.18,7.593697546271014
24.52,7.021582888681602,33.28,8.87748258064734,29.57,7.704458895255843
23.44,6.828815949542591,33.25,8.9796346464563,29.33,7.963369420368021
22.54,6.421900659525035,33.52,9.308929133695326,29.32,8.066491357974842
21.57,6.289730286006473,33.24,9.54851514185014,29.13,8.009659572331802
20.98,6.5055997634982345,32.19,8.938278821049849,28.73,8.12261464596645
20.03,6.902576008676439,31.43,8.749320319922347,27.93,7.953469479898491
19.28,7.0640361027252725,30.58,8.166425475721006,27.32,7.720993289320836
18.43,6.601583831998886,29.53,8.06846336114263,26.43,7.743690817352374
17.46,6.683947300446908,28.49,7.55250309700718,25.4,7.530409730358016
16.65,6.123930539492202,27.36,7.504234494839253,24.29,7.281212852681935
16.41,5.712108351404218,25.77,7.477717741815522,23.44,7.091494407337069
15.56,5.5292062009045395,24.91,7.764325307117642,22.42,7.20574966834321
14.51,5.426264224523482,24.17,7.798024872952889,21.66,7.232390666126571
13.57,5.360263448975641,23.23,7.69868806874249,20.57,7.0054163749101015
12.92,5.3478590070789975,22.1,7.148497051899098,19.69,6.897071549548834
12.32,5.239477188815809,20.95,7.176525987727297,18.82,6.84220414601593
11.6,5.003029385312765,20.02,6.8886966411754145,18.12,6.845008503584303
10.84,4.827781555484335,19.46,6.6186452274211405,17.37,6.817468649570659
10.37,4.96788677305542,18.43,6.371107446983617,16.42,6.824169761171899
10.28,4.739858924721561,17.34,6.007100176062701,15.76,6.697082132608879
10.23,4.6206716027657775,16.18,5.98209449486169,15.15,6.4750882369870215
9.91,4.737759347662526,15.38,6.1967407529761935,14.36,6.27729595004445
9.38,4.541125210982206,14.75,5.841984926271881,13.49,5.849104222188232
8.69,4.270393731995052,14.06,5.890962089797756,12.88,5.8297044989823075
7.79,4.367684359779982,13.51,5.776117671371953,12.21,5.787996984355563
7.17,4.5239095454880145,13.01,5.6308942182365405,11.51,5.392653064189006
6.82,4.031141402890874,12.34,5.276630390962425,10.86,5.077221860248163
6.21,3.7343478058897426,12.19,5.275625292059911,10.16,4.829873369735149
5.88,3.803985151167527,11.58,5.0556099453173715,9.36,4.648275448643791
5.46,3.610926180190877,10.9,4.891757652346744,8.74,4.462232081763021
5.15,3.3945142911361073,10.06,4.668441221044068,8.05,4.1763523788012895
4.77,3.196762882869627,9.33,4.813816394798236,7.75,3.990835460999072
4.52,3.013370876676823,8.67,4.861838617999855,7.29,3.9524829173724725
4.54,3.043190776308659,8.08,4.631207273279918,6.95,3.854356055952876
4.4,2.8954858631736373,7.29,4.2765392408801635,6.37,3.7244889826415357
4.34,2.771499976765672,6.81,4.138254646001321,5.9,3.713203305486893
3.99,2.7135834893246518,6.44,3.9551015515190353,5.55,3.540173482024332
3.84,2.7069681874149847,6.25,4.013550281058636,5.35,3.6414421607518372
3.68,2.7629584495499375,5.82,3.729164338919199,5.24,3.4731873406181677
3.82,2.886331424301286,5.44,3.6496021645647843,4.86,3.387499301129303
3.69,2.973604417592097,5.38,3.4605423758933416,4.86,3.411270683596902
3.66,3.082108683903593,5.34,3.1597851864078392,4.72,3.411448343149842
3.56,2.9621177245581265,5.15,3.1281549730397846,4.52,3.367941552793086
3.59,2.9918913986664255,4.89,3.2220672202356626,4.3,3.0666007898062646
3.57,2.8078353573419137,4.72,3.4084861416437913,4.22,3.0370772765667957
3.34,2.8752514163235716,4.82,3.723743093483038,4.11,2.9159782737409574
3.3,2.706147136286629,4.66,3.551127292917708,3.97,2.8865938824892297
3.07,2.551509753107368,4.48,3.6361818136361364,3.75,2.622262882752724
2.97,2.471882282836709,4.41,3.545077680048176,3.66,2.67883586958246
2.94,2.4815277145298618,4.38,3.3568263029657683,3.7,2.6188901959772695
2.65,2.1290439833005523,4.48,3.4684144778124475,3.57,2.6294947089207885
2.51,2.1153360169595907,4.33,3.3636650285428873,3.66,2.712559639524963
2.54,2.1808162682719505,4.08,3.2711780845142107,3.49,2.634253770860531
2.41,2.0845511592075487,4.06,3.044518173552411,3.43,2.6638432022288034
2.39,2.21060346438878,3.85,2.8757958933488346,3.28,2.6669696797540223
2.44,2.3064249304054876,3.59,2.685896573593333,3.12,2.6563436555087554
2.36,2.3805610067945553,3.51,2.63808547046811,2.95,2.591263488078058
2.2,2.5105836578433913,3.35,2.5361029517387856,2.79,2.5397645639712434
2.03,2.587674748893417,3.32,2.57760361654782,2.65,2.4178419294816598
1.85,2.475638882952819,3.34,2.775142183999613,2.46,2.3286533152503104
1.76,2.353248345963039,3.18,2.8440261687412174,2.34,2.297209550121999
1.62,2.0487986132306313,3.12,2.875462193853856,2.24,2.420952312832721
1.45,1.9403998338361905,3.02,2.9266452680932358,2.08,2.294833899493083
1.26,1.7559135295430481,2.9,3.0500869336840717,1.92,2.120987001041227
0.99,1.507523221256065,2.71,3.0460937064848923,1.71,2.001489344453174
0.79,1.3580660640570599,2.46,3.0064576961580345,1.6,1.984790653795493
0.8,1.483920551114581,2.09,2.825193298115577,1.43,1.9449753964843086
0.62,1.2454361128179603,1.98,2.6168837972062895,1.27,1.716556336554573
0.52,1.0490977364412053,1.76,2.3446478919815945,1.21,1.7132578688722038
0.43,0.9239244361073927,1.58,2.2210198767524107,1.14,1.711635758476952
0.33,0.7393007889659368,1.35,2.0069324297987157,1.03,1.6296185337853044
0.28,0.5519478821831502,1.16,1.8297209590204695,0.97,1.5338273249053371
0.26,0.5617433182117573,0.96,1.6509562579476678,0.93,1.4512620770080147
0.27,0.6005889365506749,0.85,1.5787413475374117,0.91,1.4077347661108508
0.31,0.6620293258480535,0.65,1.3660752600649853,0.87,1.3231047050804636
0.26,0.5617433182117573,0.59,1.164239900301714,0.8,1.247219128924647
0.31,0.6771150924952481,0.49,0.9586922911398156,0.77,1.1879444941629727
0.33,0.7393007889659368,0.46,0.8459051693633015,0.74,1.2028585481546392
0.4,0.8761716542303613,0.36,0.6744994402884966,0.71,1.1831732712916523
0.4,0.8528028654224418,0.38,0.749140922131558,0.71,1.2736252243580966
0.44,0.9880089150213254,0.36,0.7319546268434786,0.69,1.2767936482462703
0.48,1.0681807436057351,0.38,0.7355338884171829,0.65,1.2257753678897503
0.53,1.1322187032191227,0.4,0.7913675671030663,0.71,1.3947593109040481
0.57,1.1124184228404108,0.49,1.0395706184319902,0.7,1.4459976109624426
0.61,1.1272116307978999,0.48,0.9997979593877754,0.72,1.4639092536869571
0.65,1.140396882889922,0.52,1.1053588475324119,0.74,1.4949071793082922
0.69,1.0796089827134432,0.53,1.1499231419200295,0.76,1.5642470031515758
0.68,1.033577683719433,0.63,1.3901166290726266,0.82,1.6415070680766057
0.68,1.013843571700678,0.67,1.3784415149367093,0.83,1.6084059490594085
0.73,1.15343141989632,0.66,1.357508115197947,0.87,1.63085774048412
0.72,1.172754678248412,0.7,1.2987950904082934,0.88,1.6285334544065138
0.73,1.2937690612463972,0.75,1.2339883600452934,0.86,1.5177069359511879
0.68,1.1623730516108464,0.86,1.3410383433682416,0.84,1.5486716367209152
0.67,1.1638928063384812,0.92,1.4332276211898143,0.83,1.5573546594637764
0.64,1.0873004286866725,0.9,1.337115846843043,0.76,1.4641852286641823
0.6,1.0917505172516253,0.92,1.3902982748062707,0.76,1.5117051714049683
0.64,1.2594691843243433,0.92,1.4749079752152454,0.76,1.4982818442631163
0.78,1.580052422094171,0.84,1.4335095029156575,0.74,1.467630537274076
0.73,1.6134222364685915,0.86,1.4426406764028668,0.79,1.5524174696260022
0.69,1.4612503294276877,0.82,1.402594997592936,0.76,1.477918273871199
0.71,1.3279816841867036,0.82,1.3286280612919952,0.75,1.3880805728658825
0.68,1.127077206895353,0.81,1.3461129974932275,0.66,1.1653239026038202
0.69,1.0607315943024962,0.85,1.5464197817585437,0.62,1.1701679064531418
0.71,1.1218221108914053,0.85,1.5851265762160014,0.67,1.1981045636565057
0.78,1.2599502956365967,0.89,1.7049837820254177,0.7,1.2909944487358058
0.8,1.340887690293187,0.88,1.6953888740768102,0.7,1.2018504251546631
0.79,1.3049633301090469,0.88,1.5588133274702876,0.71,1.1307903734498577
0.86,1.4840566843703247,0.83,1.4498693776065523,0.72,1.1108282468227904
0.86,1.46349519364369,0.86,1.3634477984103017,0.72,1.1198845539346518
0.88,1.4374500430493669,0.86,1.2634728474975772,0.74,1.1601114540674897
0.8,1.318094737632215,0.92,1.3460004352589088,0.75,1.1579762911688178
0.83,1.206505932706742,0.95,1.5200677815828016,0.75,1.122542208605543
0.79,1.2001262559843568,0.98,1.70548728188951,0.75,1.1579762911688178
0.83,1.39302011848539,0.95,1.6414763002993507,0.71,1.1307903734498577
0.8,1.2949006435891817,1.0,1.651445647689541,0.75,1.1666666666666667
0.74,1.252230333477355,1.03,1.6358051796771478,0.77,1.24604424585416
0.86,1.370836211657658,1.01,1.5666666666666669,0.77,1.254124508503156
0.97,1.388662607829504,1.02,1.543837537901687,0.84,1.3537825795626388
1.05,1.3880805728658825,1.03,1.4870144993281407,0.78,1.3148721948877344
1.2,1.5954480704349312,0.93,1.3352637540685708,0.86,1.407196510869047
1.18,1.539906857999253,1.01,1.4872861869930085,0.92,1.4402581137919115
1.23,1.5754108010037229,1.02,1.435340384787532,0.96,1.4489285487538506
1.35,1.7487369179155587,1.09,1.5380362660079105,1.01,1.445962683062077
1.49,2.0175743011364067,1.19,1.6495790708878162,1.08,1.5806915760469717
1.67,2.1227721536146116,1.18,1.5978520936342369,1.2,1.6636336037952493
1.77,2.2601287171711744,1.24,1.6088141061921444,1.26,1.6429832437958523
1.73,2.1874527411922515,1.45,1.855241006424554,1.37,1.637039703214003
1.71,2.1662936741883088,1.59,2.0105529668037176,1.39,1.6261437311453852
1.73,2.2104206830283677,1.73,2.1595687934718297,1.47,1.720083390038654
1.63,2.1303719976766615,1.83,2.2113344387495983,1.49,1.7666666666666668
1.58,1.9958542891289293,1.93,2.3709308575564014,1.53,1.7721470171814326
1.33,1.6084059490594085,2.21,2.7313925112486217,1.51,1.7203182698253687
1.35,1.5914861868166756,2.24,2.8537411206762227,1.55,1.8055749804704901
1.24,1.4221906562153552,2.21,2.800775505881082,1.64,1.84511366707974
1.11,1.3172898410192517,2.18,2.6944762051653046,1.58,1.7360119163581147
1.19,1.361037928356239,2.09,2.502907400313774,1.57,1.6952399192557916
1.33,1.5638272140986533,1.93,2.4256832839304057,1.59,1.6883139638124303
1.31,1.5615001851690022,1.81,2.1400226563513223,1.62,1.7394995216609248
1.38,1.7102188412154993,1.59,1.764378163271781,1.62,1.796629841642064
