,total_prev,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.004288199780781873,0.003801613462872925,0.004833702882483362
60,0.0043434555918611785,0.003794109174708265,0.004796765734265725
61,0.004346542881842164,0.0037661370407149576,0.0047393364928909
62,0.004491445533504871,0.0037735849056603,0.00849561830574484
63,0.005322936879707957,0.0038910505836575,0.012686387041407359
64,0.006300486449553231,0.00385320760320755,0.014740259740259665
65,0.007173288755498569,0.0039370078740157,0.017727370668547116
66,0.007815437997430933,0.003868112298344795,0.02429101186003193
67,0.009162787964602284,0.0038819758672699223,0.028340517241379246
68,0.01022878368102048,0.003868112298344795,0.031433009137477416
69,0.011967056091407144,0.0039362938851429125,0.04082002100491953
70,0.013522000571584107,0.003935701884920603,0.03681722689075624
71,0.015689048832535708,0.003951253808296175,0.05006025230653348
72,0.018118499915043246,0.003990963855421645,0.04825712252082402
73,0.02048784654854805,0.0040315106580166675,0.05
74,0.023419478777352395,0.00420936458407202,0.05515544946436881
75,0.02722648558300383,0.004394346330718358,0.06388878099935906
76,0.02956331641027507,0.004680914120126445,0.061185916997253544
77,0.05413631981902861,0.02807303982284268,0.09653515354421605
78,0.0609721174876473,0.0343706851206522,0.10287974683544296
79,0.08239245991681754,0.05007855048177624,0.12999497991967865
80,0.09710492731378052,0.06324696545284776,0.1405850340136054
81,0.10186383378936816,0.06932282003710571,0.14767156862745096
82,0.11920093659754823,0.08564858940144869,0.16319721115537839
83,0.14269492094527844,0.11048488954964669,0.18592517332058317
84,0.15511411032312034,0.11963534194165465,0.19637820512820506
85,0.17083581002679882,0.13472306426468034,0.2189180528654437
86,0.1907622676744653,0.15403468402738804,0.23736277269528497
87,0.21034486025926738,0.17683724297001518,0.2546550307463952
88,0.21930698375492363,0.18623374063854942,0.26044822336335244
89,0.2485687948176257,0.2139255302763598,0.2933254655127196
90,0.24621339109401855,0.2112380111055022,0.29090049780727745
91,0.25351032546918445,0.2142544676098287,0.2954121863799283
92,0.27241271760565083,0.23644510404640037,0.31374343741365013
93,0.27450674119211366,0.2412029711452212,0.31291474654377877
94,0.2895208624449353,0.2499690057029506,0.3339921199796644
95,0.28409770211068197,0.2450439199034178,0.3357664233576642
96,0.2703245250543835,0.22462965893021367,0.30731432360742705
97,0.25888993329334303,0.21688343994314138,0.298222703407044
98,0.24826941663907787,0.20893847220083164,0.2950283221065523
99,0.25808736914794383,0.22076137881633204,0.3041113089531114
100,0.2548472385441601,0.22008617700955863,0.29811092948956086
101,0.2416940850682977,0.20375944182417813,0.2907218582051093
102,0.23495854534086827,0.18952884615384616,0.28701702664153633
103,0.22940707712374284,0.18776707197915532,0.27684761281883574
104,0.23764668185122675,0.19797869041290087,0.2894147822979939
105,0.22907861415906253,0.18861538461538455,0.27984214609692043
106,0.23083656888954857,0.19930640665176746,0.28149117026884546
107,0.22270632861148784,0.18703630806279808,0.2715605650154798
108,0.21294875004037156,0.17852122880741922,0.2609657039711191
109,0.20408133267227918,0.17247472715384995,0.24438414941948505
110,0.18865124016967857,0.15643759426847656,0.23800470613401772
111,0.18982302657472175,0.15966241360978198,0.24055731263178065
112,0.17540984249727767,0.14541497543259985,0.21378676470588226
113,0.1653053020629919,0.13456962397179784,0.19797461509097847
114,0.15871501881430233,0.12775568181818178,0.1931153151797803
115,0.1479441499471794,0.11875881345688957,0.17954081818512976
116,0.13628707091175735,0.10780089287874747,0.17267568407960196
117,0.1298861109918314,0.10371702637889683,0.16505296798248198
118,0.12767927107120675,0.10246405681621337,0.16451715505212175
119,0.12404508788513946,0.09712097219397392,0.16610915492957737
120,0.1080141633650304,0.0808823529411764,0.1501831501831501
121,0.10664411155104127,0.08033926973831351,0.14130216518246888
122,0.09453158731783985,0.0722021660649819,0.13204081632653059
123,0.08503288677271978,0.05783952889216044,0.12030357041815194
124,0.07625419416793243,0.04864817415730335,0.11306299452221544
125,0.07124021163478417,0.04761792247070109,0.10542358803986704
126,0.07097452830763969,0.047222782023656304,0.10506634587343247
127,0.06398215695740704,0.04047370254266803,0.0977564102564102
128,0.06047231632795426,0.038904483726576074,0.09865384615384612
129,0.059595861056586846,0.040631662452278235,0.09073908375089476
