,n_contacts_traced,n_pos_contacts,positivity_rate
0,961.0,67.0,6.971904266389178
1,760.0,61.0,8.026315789473685
2,916.0,65.0,7.096069868995633
3,998.0,64.0,6.412825651302605
4,1003.0,62.0,6.181455633100698
5,898.0,83.0,9.242761692650333
6,849.0,77.0,9.069493521790342
7,1048.0,78.0,7.442748091603053
8,1121.0,97.0,8.652988403211419
9,931.0,59.0,6.337271750805585
10,946.0,65.0,6.871035940803383
11,993.0,60.0,6.042296072507553
12,810.0,59.0,7.283950617283951
13,804.0,74.0,9.203980099502488
14,916.0,71.0,7.751091703056769
15,655.0,52.0,7.938931297709924
16,942.0,72.0,7.643312101910828
17,968.0,48.0,4.958677685950414
18,906.0,79.0,8.719646799116997
19,786.0,74.0,9.414758269720101
20,1128.0,80.0,7.092198581560283
21,856.0,64.0,7.4766355140186915
22,896.0,70.0,7.8125
23,826.0,57.0,6.900726392251816
24,688.0,30.0,4.3604651162790695
25,712.0,53.0,7.443820224719101
26,992.0,62.0,6.25
27,807.0,54.0,6.691449814126394
28,1107.0,51.0,4.607046070460704
29,946.0,76.0,8.033826638477802
30,948.0,58.0,6.118143459915612
31,742.0,63.0,8.49056603773585
32,922.0,63.0,6.83297180043384
33,667.0,46.0,6.896551724137931
34,692.0,47.0,6.791907514450867
35,795.0,52.0,6.540880503144654
36,821.0,58.0,7.064555420219245
37,918.0,77.0,8.387799564270152
38,876.0,71.0,8.105022831050228
39,1003.0,64.0,6.380857427716849
40,843.0,52.0,6.168446026097271
41,839.0,73.0,8.700834326579262
42,985.0,65.0,6.598984771573604
43,888.0,52.0,5.8558558558558556
44,883.0,49.0,5.549263873159683
45,892.0,78.0,8.74439461883408
46,729.0,48.0,6.584362139917696
47,848.0,54.0,6.367924528301887
48,850.0,58.0,6.823529411764706
49,717.0,54.0,7.531380753138075
50,835.0,58.0,6.946107784431137
51,976.0,75.0,7.684426229508197
52,724.0,63.0,8.701657458563536
53,1035.0,98.0,9.468599033816425
54,755.0,51.0,6.754966887417218
55,991.0,56.0,5.650857719475278
56,754.0,55.0,7.294429708222812
57,733.0,52.0,7.094133697135061
58,670.0,38.0,5.6716417910447765
59,946.0,67.0,7.08245243128964
60,798.0,58.0,7.268170426065163
61,903.0,96.0,10.631229235880399
62,947.0,55.0,5.807814149947202
63,862.0,57.0,6.612529002320185
64,807.0,91.0,11.27633209417596
65,1110.0,95.0,8.558558558558559
66,804.0,71.0,8.83084577114428
67,654.0,39.0,5.963302752293578
68,916.0,46.0,5.021834061135372
69,908.0,68.0,7.488986784140969
70,1063.0,65.0,6.114769520225776
71,882.0,86.0,9.750566893424036
72,1027.0,69.0,6.718597857838364
73,1113.0,69.0,6.199460916442049
74,904.0,57.0,6.3053097345132745
75,753.0,59.0,7.835325365205843
76,911.0,56.0,6.147091108671789
77,899.0,60.0,6.674082313681868
78,851.0,53.0,6.227967097532315
79,779.0,34.0,4.364569961489089
80,958.0,82.0,8.559498956158665
81,923.0,70.0,7.583965330444204
82,836.0,58.0,6.937799043062201
83,800.0,45.0,5.625
84,812.0,70.0,8.620689655172415
85,782.0,62.0,7.928388746803069
86,817.0,44.0,5.385556915544676
87,939.0,78.0,8.30670926517572
88,944.0,65.0,6.885593220338983
89,911.0,62.0,6.805708013172338
90,867.0,72.0,8.304498269896193
91,866.0,54.0,6.235565819861431
92,707.0,50.0,7.072135785007072
93,806.0,64.0,7.94044665012407
94,789.0,57.0,7.224334600760456
95,1034.0,75.0,7.2533849129593815
96,1068.0,67.0,6.273408239700374
97,785.0,48.0,6.114649681528663
98,730.0,59.0,8.082191780821917
99,951.0,92.0,9.674027339642482
