,susceptible_mean,exposed_mean,mild_mean,severe_mean,recovered_mean,asymptomatic_mean,symptomatic_mean,susceptible_ci_lower,exposed_ci_lower,mild_ci_lower,severe_ci_lower,recovered_ci_lower,asymptomatic_ci_lower,symptomatic_ci_lower,susceptible_ci_upper,exposed_ci_upper,mild_ci_upper,severe_ci_upper,recovered_ci_upper,asymptomatic_ci_upper,symptomatic_ci_upper
0,215.9,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,231.04999999999998,0.0,0.0,0.0,0.0,0.0,0.0
1,215.77,0.0,0.0,0.0,0.0,0.0,0.0,196.375,0.0,0.0,0.0,0.0,0.0,0.0,237.52499999999998,0.0,0.0,0.0,0.0,0.0,0.0
2,217.2,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0
3,220.66,0.0,0.0,0.0,0.0,0.0,0.0,197.275,0.0,0.0,0.0,0.0,0.0,0.0,250.04999999999998,0.0,0.0,0.0,0.0,0.0,0.0
4,223.07,0.0,0.0,0.0,0.0,0.0,0.0,198.9,0.0,0.0,0.0,0.0,0.0,0.0,246.52499999999998,0.0,0.0,0.0,0.0,0.0,0.0
5,224.78,0.0,0.0,0.0,0.0,0.0,0.0,201.475,0.0,0.0,0.0,0.0,0.0,0.0,252.52499999999998,0.0,0.0,0.0,0.0,0.0,0.0
6,224.85,0.0,0.0,0.0,0.0,0.0,0.0,202.475,0.0,0.0,0.0,0.0,0.0,0.0,255.09999999999997,0.0,0.0,0.0,0.0,0.0,0.0
7,225.99,0.0,0.0,0.0,0.0,0.0,0.0,204.475,0.0,0.0,0.0,0.0,0.0,0.0,250.04999999999998,0.0,0.0,0.0,0.0,0.0,0.0
8,229.25,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,254.52499999999998,0.0,0.0,0.0,0.0,0.0,0.0
9,230.93,0.0,0.0,0.0,0.0,0.0,0.0,202.95,0.0,0.0,0.0,0.0,0.0,0.0,260.575,0.0,0.0,0.0,0.0,0.0,0.0
10,231.76,0.0,0.0,0.0,0.0,0.0,0.0,204.85,0.0,0.0,0.0,0.0,0.0,0.0,257.525,0.0,0.0,0.0,0.0,0.0,0.0
11,232.3,0.0,0.0,0.0,0.0,0.0,0.0,204.95,0.0,0.0,0.0,0.0,0.0,0.0,264.525,0.0,0.0,0.0,0.0,0.0,0.0
12,230.98,0.0,0.0,0.0,0.0,0.0,0.0,207.475,0.0,0.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0
13,232.59,0.0,0.0,0.0,0.0,0.0,0.0,207.475,0.0,0.0,0.0,0.0,0.0,0.0,256.04999999999995,0.0,0.0,0.0,0.0,0.0,0.0
14,232.37,0.0,0.0,0.0,0.0,0.0,0.0,205.95,0.0,0.0,0.0,0.0,0.0,0.0,262.04999999999995,0.0,0.0,0.0,0.0,0.0,0.0
15,232.42,0.0,0.0,0.0,0.0,0.0,0.0,203.475,0.0,0.0,0.0,0.0,0.0,0.0,257.525,0.0,0.0,0.0,0.0,0.0,0.0
16,234.17,0.0,0.0,0.0,0.0,0.0,0.0,209.475,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0
17,232.56,0.0,0.0,0.0,0.0,0.0,0.0,201.475,0.0,0.0,0.0,0.0,0.0,0.0,260.525,0.0,0.0,0.0,0.0,0.0,0.0
18,232.82,0.0,0.0,0.0,0.0,0.0,0.0,205.9,0.0,0.0,0.0,0.0,0.0,0.0,263.575,0.0,0.0,0.0,0.0,0.0,0.0
19,231.22,0.0,0.0,0.0,0.0,0.0,0.0,202.375,0.0,0.0,0.0,0.0,0.0,0.0,261.575,0.0,0.0,0.0,0.0,0.0,0.0
20,230.75,0.0,0.0,0.0,0.0,0.0,0.0,202.9,0.0,0.0,0.0,0.0,0.0,0.0,257.04999999999995,0.0,0.0,0.0,0.0,0.0,0.0
21,231.2,0.0,0.0,0.0,0.0,0.0,0.0,202.95,0.0,0.0,0.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0
22,230.67,0.0,0.0,0.0,0.0,0.0,0.0,204.95,0.0,0.0,0.0,0.0,0.0,0.0,259.04999999999995,0.0,0.0,0.0,0.0,0.0,0.0
23,231.79,0.0,0.0,0.0,0.0,0.0,0.0,207.475,0.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0
24,231.46,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,255.575,0.0,0.0,0.0,0.0,0.0,0.0
