,mean,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.01,0.0,0.0
61,0.01,0.0,0.0
62,0.05,0.0,1.0
63,0.07,0.0,1.0
64,0.07,0.0,1.0
65,0.15,0.0,1.0
66,0.31,0.0,2.0
67,0.5,0.0,3.4749999999999943
68,0.68,0.0,4.0
69,0.85,0.0,4.0
70,1.18,0.0,5.0
71,1.49,0.0,6.474999999999994
72,2.0,0.0,8.0
73,2.48,0.0,8.0
74,3.05,0.0,9.474999999999994
75,3.79,0.0,11.0
76,4.41,0.0,12.0
77,5.5,0.0,15.949999999999989
78,6.54,0.0,18.474999999999994
79,7.69,0.0,21.0
80,9.25,0.5,23.424999999999983
81,10.41,0.5,23.94999999999999
82,11.58,1.5,25.474999999999994
83,11.72,2.0,24.94999999999999
84,13.34,3.0,28.0
85,15.17,4.5,31.474999999999994
86,16.69,5.0,33.474999999999994
87,18.36,6.0,35.0
88,19.93,6.5,37.94999999999999
89,21.26,7.0,39.474999999999994
90,18.95,8.0,37.0
91,21.09,9.5,38.94999999999999
92,22.79,10.0,42.94999999999999
93,24.43,11.0,46.474999999999994
94,25.74,11.5,46.94999999999999
95,26.66,11.0,49.474999999999994
96,27.32,11.5,48.0
97,21.79,8.0,42.0
98,22.94,9.5,45.474999999999994
99,23.88,10.0,48.42499999999998
100,24.29,9.5,48.474999999999994
101,24.39,8.5,47.94999999999999
102,24.21,8.0,48.0
103,23.63,8.0,48.0
104,16.51,5.0,33.94999999999999
105,16.99,5.5,34.94999999999999
106,17.48,6.0,36.474999999999994
107,17.73,5.0,35.94999999999999
108,17.64,4.5,35.94999999999999
109,17.28,4.0,36.42499999999998
110,16.6,3.5,35.474999999999994
111,11.84,2.0,26.0
112,12.47,2.0,28.0
113,12.99,2.0,29.474999999999994
114,13.14,2.0,31.37499999999997
115,12.83,2.0,31.0
116,12.38,2.0,30.0
117,11.84,2.0,28.0
118,8.16,0.5,21.94999999999999
119,8.55,0.5,21.424999999999983
120,8.57,1.0,22.94999999999999
121,8.64,1.0,23.94999999999999
122,8.75,1.0,22.899999999999977
123,8.56,1.0,21.899999999999977
124,8.29,1.0,21.424999999999983
125,5.66,0.5,16.424999999999983
126,5.92,0.0,18.37499999999997
127,6.08,0.0,18.37499999999997
128,6.26,0.0,19.424999999999983
129,6.17,0.0,20.474999999999994
130,5.89,0.0,19.474999999999994
131,5.66,0.0,19.0
132,3.71,0.0,13.0
133,3.89,0.0,15.474999999999994
134,4.06,0.0,16.0
135,4.07,0.0,14.474999999999994
136,4.15,0.0,14.949999999999989
137,4.05,0.0,13.949999999999989
138,3.92,0.0,15.424999999999983
139,2.69,0.0,11.474999999999994
140,2.92,0.0,12.474999999999994
141,3.04,0.0,12.0
142,3.1,0.0,12.474999999999994
143,2.96,0.0,10.0
144,2.94,0.0,10.0
145,2.77,0.0,10.0
146,1.86,0.0,8.474999999999994
147,2.07,0.0,9.474999999999994
148,2.24,0.0,9.474999999999994
149,2.43,0.0,10.424999999999983
150,2.47,0.0,9.474999999999994
151,2.45,0.0,9.474999999999994
152,2.31,0.0,9.0
153,1.76,0.0,8.424999999999983
154,1.75,0.0,8.949999999999989
155,1.86,0.0,10.0
156,1.87,0.0,10.474999999999994
157,1.84,0.0,10.474999999999994
158,1.81,0.0,10.0
159,1.71,0.0,9.949999999999989
160,1.0,0.0,8.0
161,0.96,0.0,7.474999999999994
162,0.96,0.0,7.474999999999994
163,0.91,0.0,6.949999999999989
164,0.85,0.0,6.949999999999989
165,0.75,0.0,6.424999999999983
166,0.72,0.0,6.424999999999983
167,0.34,0.0,3.0
168,0.3,0.0,3.0
169,0.27,0.0,3.0
170,0.29,0.0,3.0
171,0.26,0.0,2.0
172,0.25,0.0,2.0
173,0.22,0.0,2.0
174,0.16,0.0,2.4749999999999943
175,0.19,0.0,2.4749999999999943
176,0.24,0.0,3.4749999999999943
177,0.29,0.0,3.4749999999999943
178,0.36,0.0,3.9499999999999886
179,0.36,0.0,3.9499999999999886
180,0.4,0.0,3.9499999999999886
181,0.42,0.0,3.9499999999999886
182,0.44,0.0,3.9499999999999886
183,0.46,0.0,4.474999999999994
