,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,0,,0,0
1,0,,0,0
2,,0,0,0
3,2,,1,1
4,,1,1,0
5,1,,1,0
6,1,,1,0
7,2,,2,0
8,0,,0,0
9,,0,0,0
10,2,,2,0
11,2,,2,0
12,1,,1,0
13,,0,0,0
14,0,,0,0
15,,1,1,0
16,0,,0,0
17,0,,0,0
18,3,,3,0
19,0,,0,0
20,1,,1,0
21,1,,1,0
22,0,,0,0
23,,1,1,0
24,1,,1,0
25,3,,3,0
26,0,,0,0
27,0,,0,0
28,0,,0,0
29,2,,1,1
30,,0,0,0
31,1,,0,1
32,0,,0,0
33,0,,0,0
34,1,,0,1
35,0,,0,0
36,,0,0,0
37,2,,1,1
38,1,,0,1
39,0,,0,0
40,0,,0,0
41,,0,0,0
42,0,,0,0
43,,1,1,0
44,,0,0,0
45,2,,2,0
46,0,,0,0
47,,1,1,0
48,1,,1,0
49,,1,1,0
50,0,,0,0
51,0,,0,0
52,0,,0,0
53,1,,1,0
54,0,,0,0
55,0,,0,0
56,0,,0,0
57,,0,0,0
58,,0,0,0
59,,0,0,0
60,,0,0,0
61,0,,0,0
62,1,,1,0
63,,0,0,0
64,0,,0,0
65,0,,0,0
66,3,,3,0
67,0,,0,0
68,0,,0,0
69,0,,0,0
70,,0,0,0
71,,1,1,0
72,1,,1,0
73,,1,0,1
74,4,,4,0
75,0,,0,0
76,0,,0,0
77,1,,1,0
78,2,,2,0
79,,0,0,0
80,,0,0,0
81,2,,2,0
82,0,,0,0
83,,0,0,0
84,1,,1,0
85,2,,1,1
86,2,,2,0
87,,1,0,1
88,3,,2,1
89,0,,0,0
90,0,,0,0
91,0,,0,0
92,0,,0,0
93,,0,0,0
94,,0,0,0
95,,1,1,0
96,0,,0,0
97,0,,0,0
98,2,,1,1
99,,0,0,0
100,1,,1,0
101,,1,1,0
102,0,,0,0
103,1,,1,0
104,,1,1,0
105,0,,0,0
106,0,,0,0
107,2,,2,0
108,0,,0,0
109,,1,1,0
110,4,,4,0
111,,0,0,0
112,2,,2,0
113,1,,1,0
114,,1,1,0
115,0,,0,0
116,,0,0,0
117,,1,1,0
118,0,,0,0
119,2,,2,0
120,2,,2,0
121,1,,1,0
122,,0,0,0
123,,0,0,0
124,,0,0,0
125,0,,0,0
126,,0,0,0
127,1,,0,1
128,0,,0,0
129,,0,0,0
130,1,,0,1
131,5,,4,1
132,1,,1,0
133,2,,2,0
134,,0,0,0
135,,1,1,0
136,0,,0,0
137,,0,0,0
138,1,,1,0
139,0,,0,0
140,,0,0,0
141,2,,2,0
142,0,,0,0
143,0,,0,0
144,0,,0,0
145,1,,0,1
146,1,,1,0
147,,0,0,0
148,4,,4,0
149,0,,0,0
150,0,,0,0
151,,0,0,0
152,,0,0,0
153,0,,0,0
154,,1,1,0
155,2,,2,0
156,0,,0,0
157,2,,1,1
158,1,,1,0
159,0,,0,0
160,0,,0,0
161,2,,2,0
162,,0,0,0
163,0,,0,0
164,,0,0,0
165,0,,0,0
166,,1,1,0
167,4,,4,0
168,0,,0,0
169,,1,1,0
170,2,,2,0
171,,0,0,0
172,1,,1,0
173,2,,2,0
174,,0,0,0
175,2,,1,1
176,0,,0,0
177,,0,0,0
178,0,,0,0
179,0,,0,0
180,1,,1,0
181,0,,0,0
182,0,,0,0
183,,0,0,0
184,0,,0,0
185,,0,0,0
186,,0,0,0
187,0,,0,0
188,0,,0,0
189,3,,2,1
190,0,,0,0
191,0,,0,0
192,,0,0,0
193,,0,0,0
194,,1,1,0
195,0,,0,0
196,0,,0,0
197,0,,0,0
198,,0,0,0
199,0,,0,0
200,0,,0,0
201,0,,0,0
202,0,,0,0
203,1,,1,0
204,0,,0,0
205,0,,0,0
206,3,,3,0
207,1,,0,1
208,0,,0,0
209,0,,0,0
210,1,,1,0
211,1,,1,0
212,,0,0,0
213,0,,0,0
214,0,,0,0
215,,0,0,0
216,1,,1,0
217,0,,0,0
218,0,,0,0
219,,1,1,0
220,0,,0,0
221,0,,0,0
222,,0,0,0
223,0,,0,0
224,1,,1,0
225,0,,0,0
226,,0,0,0
227,,2,2,0
228,,1,1,0
229,0,,0,0
230,0,,0,0
231,1,,0,1
232,0,,0,0
233,0,,0,0
234,1,,1,0
235,0,,0,0
236,1,,1,0
237,3,,2,1
238,0,,0,0
239,,0,0,0
240,0,,0,0
241,0,,0,0
242,1,,1,0
243,0,,0,0
244,0,,0,0
245,0,,0,0
246,2,,2,0
247,1,,1,0
248,,1,1,0
249,,1,1,0
250,0,,0,0
251,,0,0,0
252,1,,1,0
253,,2,2,0
254,0,,0,0
255,,0,0,0
256,,0,0,0
257,0,,0,0
258,,0,0,0
259,,2,1,1
260,,0,0,0
