,Num_contacts,num_contacts_traced,num_positive_contacts,num_sympt_patients_traced,contact_tracing_time,tracing_round,hcw_id,hcw_time_of_infection,hcw_current_ward,num_sympt_hcws_traced,hcws_put_on_ppe,patients_put_in_isolation
0,13,7,3,0,155.48611111111111,1,200,151.68055555555554,18,0,4,8
1,20,8,0,0,79.99305555555556,1,96,72.6875,10,1,4,15
2,1,1,0,0,146.28472222222223,1,132,140.875,7,0,1,0
3,12,8,0,2,163.96527777777777,1,181,155.04166666666666,11,0,6,3
4,13,0,0,13,98.61111111111111,1,98,92.86111111111111,4,0,0,0
5,15,7,0,0,102.35416666666667,1,66,98.35416666666667,28,0,5,2
6,18,6,0,0,115.38888888888889,1,124,110.08333333333333,13,1,1,8
7,14,5,0,0,114.90972222222223,1,149,109.0,21,0,2,6
8,5,1,0,3,97.65277777777777,1,119,91.0,6,0,1,0
9,18,11,0,0,86.00694444444444,1,8,80.0,14,0,2,14
10,13,2,1,0,112.24305555555556,1,116,108.0,18,0,1,9
11,17,6,0,1,103.39583333333333,1,207,100.33333333333333,27,0,4,12
12,14,6,0,0,161.96527777777777,1,228,158.29166666666666,18,1,4,4
13,11,7,0,0,90.0625,1,123,84.0,9,0,6,2
14,17,8,3,2,91.79861111111111,1,23,87.0,20,1,6,7
15,11,6,1,0,214.72916666666666,1,60,211.16666666666666,5,1,3,4
16,15,8,1,1,151.96527777777777,1,2,150.33333333333334,18,0,1,12
17,15,7,0,3,126.00694444444444,1,68,121.0,26,0,4,10
18,17,8,1,1,113.8125,1,143,110.5,13,1,3,6
19,7,0,0,1,109.77777777777777,1,215,105.0,9,0,1,4
20,13,7,2,0,141.16666666666666,1,49,139.35416666666666,10,1,3,2
21,13,4,0,0,91.78472222222223,1,138,84.0,12,0,3,7
22,15,6,0,1,215.48611111111111,1,175,209.0,15,0,3,6
23,14,5,0,0,212.85416666666666,1,151,207.00694444444446,12,0,3,9
24,21,10,0,0,115.14583333333333,1,173,111.0,13,1,5,8
25,11,5,0,1,83.82638888888889,1,129,80.375,26,1,1,9
26,3,1,1,0,114.625,1,208,109.0,9,0,1,1
27,13,7,0,0,90.70138888888889,1,79,87.75,23,1,4,5
28,15,6,0,0,130.99305555555554,1,13,122.0,14,0,3,8
29,7,1,0,0,96.16666666666667,1,86,89.33333333333333,9,0,1,5
30,12,7,0,0,223.90972222222223,1,48,221.19444444444446,27,0,2,9
31,13,6,0,1,97.11111111111111,1,183,92.36111111111111,22,1,4,3
32,14,7,0,1,96.79861111111111,1,184,92.0,22,0,4,4
33,8,7,0,0,91.45833333333333,1,29,87.0,23,0,3,3
34,6,2,0,2,103.25,1,62,98.0,6,1,2,0
35,14,7,0,1,108.83333333333333,1,107,103.17361111111111,27,1,5,9
36,1,1,0,0,105.46527777777777,1,84,103.0,7,0,1,0
37,14,10,0,0,90.8125,1,69,86.0,26,0,3,10
38,12,4,0,0,95.125,1,46,90.0,28,0,3,6
39,22,15,0,0,218.03472222222223,1,21,212.0,25,0,6,13
40,20,6,1,4,158.29861111111111,1,153,151.83333333333334,11,0,4,12
41,13,5,1,2,92.25694444444444,1,1289,89.83333333333333,20,0,2,0
