,Total_transmission,P-N_count,P-HC_count,N-P_count,N-HC_count,N-N_count,HC-P_count,HC-N_count,HC-HC_count,HCW_community_trans_count,Total_trans_non_covid_wards,Total_trans_covid_wards,Asympt_patient_admission_count,Exposed_patient_admission_count,Total_patients_admitted,Num_susceptible_patients,num_replacement_hcw,trans_counts_from_pre_symptomatic,trans_counts_from_symptomatic,trans_counts_from_assymptomatic,Trans_count_patients,P-N,P-HC,N-P,N-HC,N-N,HC-P,HC-N,HC-HC
0,120.0,28.0,9.0,49.0,3.0,4.0,20.0,6.0,1.0,128.0,114.0,6.0,0.0,2.0,10034.0,9874.0,137.0,97.0,4.0,19.0,69.0,23.333333333333332,7.5,40.833333333333336,2.5,3.3333333333333335,16.666666666666668,5.0,0.8333333333333334
1,107.0,28.0,14.0,39.0,3.0,11.0,10.0,2.0,0.0,132.0,96.0,11.0,0.0,3.0,9739.0,9578.0,152.0,83.0,3.0,21.0,49.0,26.16822429906542,13.08411214953271,36.44859813084112,2.803738317757009,10.280373831775702,9.345794392523365,1.8691588785046729,0.0
2,115.0,29.0,8.0,39.0,7.0,11.0,15.0,5.0,1.0,122.0,108.0,7.0,1.0,6.0,9966.0,9801.0,152.0,100.0,1.0,14.0,54.0,25.217391304347824,6.956521739130435,33.91304347826087,6.086956521739131,9.565217391304348,13.043478260869565,4.3478260869565215,0.8695652173913043
3,83.0,17.0,4.0,42.0,0.0,5.0,11.0,2.0,2.0,121.0,78.0,5.0,0.0,0.0,9931.0,9773.0,122.0,68.0,1.0,14.0,53.0,20.481927710843372,4.819277108433735,50.602409638554214,0.0,6.024096385542169,13.25301204819277,2.4096385542168677,2.4096385542168677
4,106.0,21.0,8.0,52.0,4.0,5.0,14.0,2.0,0.0,123.0,104.0,2.0,0.0,4.0,9857.0,9695.0,123.0,89.0,1.0,16.0,66.0,19.81132075471698,7.547169811320755,49.056603773584904,3.7735849056603774,4.716981132075472,13.20754716981132,1.8867924528301887,0.0
5,61.0,17.0,2.0,28.0,1.0,2.0,6.0,4.0,1.0,123.0,53.0,8.0,1.0,2.0,10008.0,9847.0,103.0,42.0,4.0,15.0,34.0,27.868852459016395,3.278688524590164,45.90163934426229,1.639344262295082,3.278688524590164,9.836065573770492,6.557377049180328,1.639344262295082
6,80.0,16.0,6.0,34.0,1.0,14.0,8.0,1.0,0.0,138.0,71.0,9.0,1.0,0.0,9859.0,9700.0,144.0,70.0,5.0,5.0,42.0,20.0,7.5,42.5,1.25,17.5,10.0,1.25,0.0
7,93.0,25.0,6.0,41.0,3.0,6.0,9.0,2.0,1.0,133.0,86.0,7.0,3.0,5.0,9871.0,9705.0,134.0,71.0,4.0,18.0,50.0,26.881720430107528,6.451612903225806,44.086021505376344,3.225806451612903,6.451612903225806,9.67741935483871,2.150537634408602,1.075268817204301
8,144.0,38.0,13.0,53.0,3.0,8.0,21.0,7.0,1.0,129.0,139.0,5.0,0.0,7.0,10007.0,9842.0,150.0,117.0,5.0,22.0,74.0,26.38888888888889,9.027777777777779,36.80555555555556,2.0833333333333335,5.555555555555555,14.583333333333334,4.861111111111111,0.6944444444444444
9,84.0,14.0,5.0,41.0,2.0,7.0,9.0,5.0,1.0,103.0,75.0,9.0,0.0,4.0,9965.0,9803.0,115.0,65.0,1.0,18.0,50.0,16.666666666666668,5.9523809523809526,48.80952380952381,2.380952380952381,8.333333333333334,10.714285714285714,5.9523809523809526,1.1904761904761905
