,patient_symptomatic,patient_asymptomatic,hcw_symptomatic,hcw_asymptomatic,patient_symptomatic_sum,patient_asymptomatic_sum,patient_to_hcw_sum,patient_nrow,hcw_symptomatic_sum,hcw_asymptomatic_sum,hcw_to_pat_sum,hcw_to_hcw_sum,hcw_nrow,total_counts
23,0.12886597938144329,0.5,0.39285714285714285,0.14545454545454545,25.0,3.0,28,200,44.0,8.0,41,11,167,80.0
24,0.14832535885167464,0.0,0.408,0.2711864406779661,31.0,0.0,31,216,51.0,16.0,55,12,184,98.0
25,0.05699481865284974,0.1,0.39622641509433965,0.2857142857142857,11.0,1.0,12,203,42.0,10.0,43,9,141,64.0
26,0.1116751269035533,0.3125,0.44715447154471544,0.21818181818181817,22.0,5.0,27,213,55.0,12.0,52,15,178,94.0
27,0.14883720930232558,0.23076923076923078,0.4722222222222222,0.3103448275862069,32.0,3.0,35,228,68.0,18.0,66,20,202,121.0
28,0.1291866028708134,0.35294117647058826,0.5275590551181102,0.21666666666666667,27.0,6.0,33,226,67.0,13.0,63,17,187,113.0
29,0.1320754716981132,0.2,0.5419847328244275,0.19148936170212766,28.0,2.0,30,222,71.0,9.0,62,18,178,110.0
30,0.1320754716981132,0.25,0.532258064516129,0.23076923076923078,28.0,3.0,31,224,66.0,15.0,64,17,189,112.0
31,0.1076923076923077,0.2727272727272727,0.41509433962264153,0.1896551724137931,21.0,3.0,24,206,44.0,11.0,46,9,164,79.0
32,0.0784313725490196,0.0,0.46788990825688076,0.0784313725490196,16.0,0.0,16,206,51.0,4.0,47,8,160,71.0
33,0.12121212121212122,0.1,0.39473684210526316,0.24561403508771928,24.0,1.0,25,208,45.0,14.0,46,13,171,84.0
34,0.14285714285714285,0.07692307692307693,0.4307692307692308,0.23809523809523808,29.0,1.0,30,216,56.0,10.0,53,13,172,96.0
35,0.10052910052910052,0.0,0.36363636363636365,0.21739130434782608,19.0,0.0,19,196,36.0,10.0,34,12,145,65.0
36,0.1407766990291262,0.13333333333333333,0.5075757575757576,0.26153846153846155,29.0,2.0,31,221,67.0,17.0,60,24,197,115.0
37,0.05913978494623656,0.2,0.330188679245283,0.17777777777777778,11.0,1.0,12,191,35.0,8.0,32,11,151,55.0
38,0.22488038277511962,0.16666666666666666,0.47580645161290325,0.352112676056338,47.0,3.0,50,227,59.0,25.0,65,19,195,134.0
39,0.125,0.16666666666666666,0.4369747899159664,0.2549019607843137,25.0,2.0,27,212,52.0,13.0,50,15,170,92.0
40,0.13875598086124402,0.13333333333333333,0.5075757575757576,0.17543859649122806,29.0,2.0,31,224,67.0,10.0,63,14,189,108.0
41,0.1319796954314721,0.4444444444444444,0.4878048780487805,0.06,26.0,4.0,30,206,60.0,3.0,45,18,173,93.0
42,0.15639810426540285,0.09090909090909091,0.5267857142857143,0.2222222222222222,33.0,1.0,34,222,59.0,14.0,62,11,175,107.0
43,0.06666666666666667,0.0,0.42,0.2545454545454545,13.0,0.0,13,204,42.0,14.0,44,12,155,69.0
44,0.08717948717948718,0.17647058823529413,0.5225225225225225,0.21311475409836064,17.0,3.0,20,212,58.0,13.0,51,20,172,91.0
45,0.09950248756218906,0.0,0.4298245614035088,0.15517241379310345,20.0,0.0,20,210,49.0,9.0,48,10,172,78.0
46,0.17937219730941703,0.13333333333333333,0.5277777777777778,0.22641509433962265,40.0,2.0,42,238,76.0,12.0,74,14,197,130.0
47,0.14084507042253522,0.0,0.47692307692307695,0.15555555555555556,30.0,0.0,30,222,62.0,7.0,59,10,175,99.0
48,0.12626262626262627,0.2222222222222222,0.3944954128440367,0.2,25.0,2.0,27,207,43.0,10.0,45,8,159,80.0
49,0.21973094170403587,0.2,0.5655737704918032,0.3235294117647059,49.0,3.0,52,238,69.0,22.0,79,12,190,143.0
50,0.11616161616161616,0.42857142857142855,0.391304347826087,0.18518518518518517,23.0,3.0,26,205,45.0,10.0,41,14,169,81.0
51,0.08602150537634409,0.23076923076923078,0.38461538461538464,0.24489795918367346,16.0,3.0,19,199,35.0,12.0,37,10,140,66.0
52,0.1,0.8333333333333334,0.3902439024390244,0.16981132075471697,19.0,5.0,24,196,48.0,9.0,36,21,176,81.0
53,0.10582010582010581,0.0,0.3979591836734694,0.18604651162790697,20.0,0.0,20,199,39.0,8.0,40,7,141,67.0
54,0.14563106796116504,0.2,0.5478260869565217,0.2727272727272727,30.0,2.0,32,216,63.0,12.0,55,20,159,107.0
55,0.1523809523809524,0.0,0.4621212121212121,0.2708333333333333,32.0,0.0,32,222,61.0,13.0,63,11,180,106.0
56,0.07407407407407407,0.0,0.4444444444444444,0.0625,14.0,0.0,14,192,44.0,3.0,33,14,147,61.0
57,0.11917098445595854,0.1,0.38596491228070173,0.17777777777777778,23.0,1.0,24,203,44.0,8.0,41,11,159,76.0
58,0.11052631578947368,0.16666666666666666,0.3739130434782609,0.16666666666666666,21.0,2.0,23,202,43.0,9.0,41,11,169,75.0
59,0.1691542288557214,0.42857142857142855,0.45794392523364486,0.2153846153846154,34.0,6.0,40,215,49.0,14.0,50,13,172,103.0
60,0.13,0.21428571428571427,0.49166666666666664,0.13953488372093023,26.0,3.0,29,214,59.0,6.0,54,11,163,94.0
61,0.125,0.14285714285714285,0.6033057851239669,0.38,28.0,2.0,30,238,73.0,19.0,75,17,171,122.0
62,0.1650943396226415,0.16666666666666666,0.42424242424242425,0.2653061224489796,35.0,1.0,36,218,56.0,13.0,58,11,181,105.0
63,0.07853403141361257,0.07692307692307693,0.4578313253012048,0.1875,15.0,1.0,16,204,38.0,12.0,45,5,147,66.0
64,0.13875598086124402,0.13333333333333333,0.6115702479338843,0.14814814814814814,29.0,2.0,31,224,74.0,8.0,66,16,175,113.0
65,0.16990291262135923,0.2631578947368421,0.532258064516129,0.23636363636363636,35.0,5.0,40,225,66.0,13.0,63,16,179,119.0
66,0.1339712918660287,0.0,0.488,0.1276595744680851,28.0,0.0,28,216,61.0,6.0,56,11,172,95.0
67,0.1319796954314721,0.3333333333333333,0.4032258064516129,0.2641509433962264,26.0,3.0,29,206,50.0,14.0,43,21,177,93.0
68,0.10945273631840796,0.42857142857142855,0.39849624060150374,0.1568627450980392,22.0,3.0,25,208,53.0,8.0,48,13,184,86.0
69,0.15104166666666666,0.1,0.4056603773584906,0.18,29.0,1.0,30,202,43.0,9.0,40,12,156,82.0
70,0.16080402010050251,0.14285714285714285,0.390625,0.16666666666666666,32.0,1.0,33,206,50.0,8.0,46,12,176,91.0
71,0.0855614973262032,0.0,0.32231404958677684,0.16666666666666666,16.0,0.0,16,199,39.0,6.0,37,8,157,61.0
72,0.08333333333333333,0.5,0.4368932038834951,0.18604651162790697,16.0,6.0,22,204,45.0,8.0,44,9,146,75.0
73,0.07853403141361257,0.8571428571428571,0.3130434782608696,0.25,15.0,6.0,21,198,36.0,14.0,37,13,171,71.0
74,0.10144927536231885,0.125,0.5242718446601942,0.2459016393442623,21.0,1.0,22,215,54.0,15.0,51,18,164,91.0
75,0.19811320754716982,0.1,0.417910447761194,0.3235294117647059,42.0,1.0,43,222,56.0,22.0,60,18,202,121.0
76,0.08585858585858586,0.0,0.5233644859813084,0.15254237288135594,17.0,0.0,17,206,56.0,9.0,46,19,166,82.0
77,0.15384615384615385,0.1,0.3897058823529412,0.20408163265306123,32.0,1.0,33,218,53.0,10.0,59,4,185,96.0
78,0.1712962962962963,0.21428571428571427,0.475177304964539,0.29850746268656714,37.0,3.0,40,230,67.0,20.0,71,16,208,127.0
79,0.10606060606060606,0.09090909090909091,0.5094339622641509,0.14285714285714285,21.0,1.0,22,209,54.0,7.0,49,12,155,83.0
80,0.10256410256410256,0.125,0.38181818181818183,0.26229508196721313,20.0,1.0,21,203,42.0,16.0,45,13,171,79.0
81,0.12380952380952381,0.2222222222222222,0.4462809917355372,0.3404255319148936,26.0,2.0,28,219,54.0,16.0,59,11,168,98.0
82,0.15228426395939088,0.0,0.4672131147540984,0.14583333333333334,30.0,0.0,30,209,57.0,7.0,48,16,170,94.0
83,0.1507537688442211,0.0,0.392,0.15384615384615385,30.0,0.0,30,207,49.0,8.0,48,9,177,87.0
84,0.05154639175257732,0.23076923076923078,0.5111111111111111,0.19298245614035087,10.0,3.0,13,207,46.0,11.0,42,15,147,70.0
85,0.14705882352941177,0.1111111111111111,0.4351145038167939,0.24561403508771928,30.0,1.0,31,213,57.0,14.0,52,19,188,102.0
86,0.1791044776119403,0.1111111111111111,0.4076923076923077,0.24561403508771928,36.0,1.0,37,210,53.0,14.0,49,18,187,104.0
87,0.16267942583732056,0.09090909090909091,0.4806201550387597,0.2916666666666667,34.0,1.0,35,220,62.0,14.0,58,18,177,111.0
88,0.09178743961352658,0.5,0.49019607843137253,0.3,19.0,5.0,24,217,50.0,18.0,56,12,162,92.0
89,0.1691542288557214,0.14285714285714285,0.46017699115044247,0.06521739130434782,34.0,1.0,35,208,52.0,3.0,47,8,159,90.0
90,0.11004784688995216,0.125,0.4793388429752066,0.24615384615384617,23.0,1.0,24,217,58.0,16.0,58,16,186,98.0
91,0.09137055837563451,0.0,0.49038461538461536,0.16363636363636364,18.0,0.0,18,205,51.0,9.0,46,14,159,78.0
92,0.07179487179487179,0.16666666666666666,0.42990654205607476,0.17391304347826086,14.0,2.0,16,207,46.0,8.0,45,9,153,70.0
93,0.12886597938144329,0.2727272727272727,0.391304347826087,0.23809523809523808,25.0,3.0,28,205,45.0,10.0,46,9,157,83.0
94,0.15165876777251186,0.1,0.5284552845528455,0.17543859649122806,32.0,1.0,33,221,65.0,10.0,58,17,180,108.0
95,0.11442786069651742,0.15384615384615385,0.3983739837398374,0.24074074074074073,23.0,2.0,25,214,49.0,13.0,52,10,177,87.0
96,0.08602150537634409,0.18181818181818182,0.40540540540540543,0.10638297872340426,16.0,2.0,18,197,45.0,5.0,37,13,158,68.0
97,0.15816326530612246,0.09090909090909091,0.30973451327433627,0.2982456140350877,31.0,1.0,32,207,35.0,17.0,44,8,170,84.0
98,0.18303571428571427,0.375,0.6083916083916084,0.19298245614035087,41.0,6.0,47,240,87.0,11.0,78,20,200,145.0
