,patient_symptomatic,patient_asymptomatic,hcw_symptomatic,hcw_asymptomatic,patient_symptomatic_sum,patient_asymptomatic_sum,patient_nrow,hcw_symptomatic_sum,hcw_asymptomatic_sum,hcw_nrow,total_counts
0,0.2723404255319149,0.5,0.785234899328859,0.2,64.0,14.0,263,117.0,16.0,229,211.0
1,0.25311203319502074,0.09090909090909091,0.7551020408163265,0.23809523809523808,61.0,2.0,263,111.0,15.0,210,189.0
2,0.2892561983471074,0.13333333333333333,0.717391304347826,0.14925373134328357,70.0,2.0,257,99.0,10.0,205,181.0
3,0.225531914893617,0.35,0.66,0.3283582089552239,53.0,7.0,255,99.0,22.0,217,181.0
4,0.3045267489711934,0.30434782608695654,0.6148648648648649,0.5,74.0,7.0,266,91.0,35.0,218,207.0
5,0.3684210526315789,0.3157894736842105,0.7175141242937854,0.27631578947368424,98.0,6.0,285,127.0,21.0,253,252.0
6,0.2796610169491525,0.45454545454545453,0.6707317073170732,0.20967741935483872,66.0,10.0,258,110.0,13.0,226,199.0
7,0.22040816326530613,0.4090909090909091,0.775,0.26666666666666666,54.0,9.0,267,124.0,16.0,220,203.0
8,0.3436293436293436,0.13636363636363635,0.7834394904458599,0.2647058823529412,89.0,3.0,281,123.0,18.0,225,233.0
9,0.27350427350427353,0.5555555555555556,0.5704697986577181,0.45454545454545453,64.0,10.0,252,85.0,30.0,215,189.0
10,0.30078125,0.2608695652173913,0.7569060773480663,0.25,77.0,6.0,279,137.0,24.0,277,244.0
11,0.2575107296137339,0.4,0.5668789808917197,0.42857142857142855,60.0,8.0,253,89.0,33.0,234,190.0
12,0.19626168224299065,0.25,0.5725190839694656,0.35294117647058826,42.0,4.0,230,75.0,18.0,182,139.0
13,0.16055045871559634,0.391304347826087,0.5939849624060151,0.4444444444444444,35.0,9.0,241,79.0,28.0,196,151.0
14,0.2183406113537118,0.3076923076923077,0.6204379562043796,0.22727272727272727,50.0,4.0,242,85.0,15.0,203,154.0
15,0.2297872340425532,0.25,0.6153846153846154,0.21311475409836064,54.0,4.0,251,96.0,13.0,217,167.0
16,0.2840466926070039,0.13333333333333333,0.8284023668639053,0.2112676056338028,73.0,4.0,287,140.0,15.0,240,232.0
17,0.19369369369369369,0.08333333333333333,0.5634920634920635,0.3548387096774194,43.0,1.0,234,71.0,22.0,188,137.0
18,0.24680851063829787,0.2631578947368421,0.7933884297520661,0.1935483870967742,58.0,5.0,254,96.0,12.0,183,171.0
19,0.25833333333333336,0.5294117647058824,0.7419354838709677,0.3466666666666667,62.0,9.0,257,92.0,26.0,199,189.0
20,0.22972972972972974,0.3333333333333333,0.5827338129496403,0.3684210526315789,51.0,5.0,237,81.0,21.0,196,158.0
21,0.216,0.5,0.7189542483660131,0.30434782608695654,54.0,6.0,262,110.0,21.0,222,191.0
22,0.284,0.17391304347826086,0.7551020408163265,0.4142857142857143,71.0,4.0,273,111.0,29.0,217,215.0
23,0.2237442922374429,0.25,0.581081081081081,0.24285714285714285,49.0,5.0,239,86.0,17.0,218,157.0
24,0.22594142259414227,0.28,0.6907894736842105,0.3333333333333333,54.0,7.0,264,105.0,23.0,221,189.0
25,0.25539568345323743,0.4482758620689655,0.8034682080924855,0.4025974025974026,71.0,13.0,307,139.0,31.0,250,254.0
26,0.2607003891050584,0.375,0.8278145695364238,0.2714285714285714,67.0,9.0,281,125.0,19.0,221,220.0
27,0.2054794520547945,0.2857142857142857,0.5891472868217055,0.27586206896551724,45.0,4.0,233,76.0,16.0,187,141.0
28,0.36330935251798563,0.34782608695652173,0.7747252747252747,0.32051282051282054,101.0,8.0,301,141.0,25.0,260,275.0
29,0.3041825095057034,0.11764705882352941,0.7329192546583851,0.3333333333333333,80.0,2.0,280,118.0,28.0,245,228.0
30,0.18303571428571427,0.43478260869565216,0.6343283582089553,0.22641509433962265,41.0,10.0,247,85.0,12.0,187,148.0
