,Total_transmission,P-N_count,P-HC_count,N-P_count,N-HC_count,N-N_count,HC-P_count,HC-N_count,HC-HC_count,HCW_community_trans_count,Total_trans_non_covid_wards,Total_trans_covid_wards,Asympt_patient_admission_count,Exposed_patient_admission_count,Total_patients_admitted,Num_susceptible_patients,num_replacement_hcw,trans_counts_from_pre_symptomatic,trans_counts_from_symptomatic,trans_counts_from_assymptomatic,Trans_count_patients,P-N,P-HC,N-P,N-HC,N-N,HC-P,HC-N,HC-HC
0,211.0,61.0,17.0,76.0,7.0,14.0,24.0,9.0,3.0,118.0,198.0,13.0,2.0,3.0,9709.0,9546.0,176.0,175.0,6.0,30.0,100.0,28.90995260663507,8.056872037914692,36.018957345971565,3.3175355450236967,6.6350710900473935,11.374407582938389,4.265402843601896,1.4218009478672986
1,189.0,47.0,16.0,72.0,5.0,9.0,30.0,7.0,3.0,123.0,181.0,8.0,1.0,2.0,10028.0,9867.0,164.0,166.0,6.0,17.0,102.0,24.867724867724867,8.465608465608465,38.095238095238095,2.6455026455026456,4.761904761904762,15.873015873015873,3.7037037037037037,1.5873015873015872
2,181.0,51.0,21.0,65.0,2.0,10.0,29.0,3.0,0.0,118.0,174.0,7.0,3.0,2.0,10063.0,9900.0,166.0,163.0,6.0,12.0,94.0,28.176795580110497,11.602209944751381,35.91160220994475,1.1049723756906078,5.524861878453039,16.022099447513813,1.6574585635359116,0.0
3,181.0,49.0,11.0,76.0,10.0,9.0,17.0,7.0,2.0,129.0,168.0,13.0,0.0,4.0,9872.0,9710.0,167.0,146.0,6.0,29.0,93.0,27.07182320441989,6.077348066298343,41.988950276243095,5.524861878453039,4.972375690607735,9.392265193370166,3.867403314917127,1.1049723756906078
4,207.0,62.0,19.0,82.0,5.0,10.0,24.0,3.0,2.0,117.0,201.0,6.0,1.0,1.0,9735.0,9575.0,178.0,161.0,4.0,42.0,106.0,29.95169082125604,9.178743961352657,39.61352657004831,2.4154589371980677,4.830917874396135,11.594202898550725,1.4492753623188406,0.966183574879227
5,252.0,77.0,27.0,103.0,7.0,13.0,22.0,2.0,1.0,126.0,245.0,7.0,0.0,2.0,10111.0,9951.0,208.0,218.0,7.0,27.0,125.0,30.555555555555557,10.714285714285714,40.87301587301587,2.7777777777777777,5.158730158730159,8.73015873015873,0.7936507936507936,0.3968253968253968
6,199.0,62.0,14.0,79.0,7.0,16.0,18.0,3.0,0.0,124.0,193.0,6.0,0.0,3.0,9843.0,9682.0,201.0,171.0,5.0,23.0,97.0,31.155778894472363,7.035175879396985,39.698492462311556,3.5175879396984926,8.040201005025125,9.045226130653266,1.5075376884422111,0.0
7,203.0,51.0,12.0,86.0,9.0,21.0,19.0,4.0,1.0,122.0,188.0,15.0,0.0,4.0,9849.0,9687.0,191.0,171.0,7.0,25.0,105.0,25.123152709359605,5.911330049261084,42.364532019704434,4.433497536945813,10.344827586206897,9.35960591133005,1.9704433497536946,0.49261083743842365
8,233.0,70.0,22.0,88.0,8.0,10.0,31.0,3.0,1.0,111.0,221.0,12.0,1.0,3.0,9965.0,9803.0,178.0,203.0,9.0,21.0,119.0,30.042918454935624,9.44206008583691,37.76824034334764,3.4334763948497855,4.291845493562231,13.304721030042918,1.2875536480686696,0.4291845493562232
9,189.0,58.0,16.0,68.0,7.0,13.0,24.0,2.0,1.0,118.0,179.0,10.0,1.0,1.0,9891.0,9731.0,182.0,142.0,7.0,40.0,92.0,30.687830687830687,8.465608465608465,35.97883597883598,3.7037037037037037,6.878306878306878,12.698412698412698,1.0582010582010581,0.5291005291005291
10,244.0,62.0,21.0,89.0,9.0,22.0,31.0,8.0,2.0,153.0,232.0,12.0,1.0,0.0,9715.0,9556.0,207.0,212.0,2.0,30.0,120.0,25.40983606557377,8.60655737704918,36.47540983606557,3.6885245901639343,9.01639344262295,12.704918032786885,3.278688524590164,0.819672131147541
11,190.0,46.0,22.0,74.0,5.0,19.0,16.0,6.0,2.0,134.0,173.0,17.0,1.0,4.0,9820.0,9657.0,193.0,143.0,6.0,41.0,90.0,24.210526315789473,11.578947368421053,38.94736842105263,2.6315789473684212,10.0,8.421052631578947,3.1578947368421053,1.0526315789473684
12,139.0,35.0,11.0,55.0,3.0,15.0,14.0,6.0,0.0,112.0,128.0,11.0,1.0,2.0,9863.0,9702.0,150.0,111.0,6.0,22.0,69.0,25.179856115107913,7.913669064748201,39.568345323741006,2.158273381294964,10.79136690647482,10.071942446043165,4.316546762589928,0.0
13,151.0,32.0,12.0,52.0,5.0,12.0,29.0,8.0,1.0,126.0,141.0,10.0,0.0,2.0,9937.0,9777.0,154.0,107.0,7.0,37.0,81.0,21.192052980132452,7.947019867549669,34.437086092715234,3.3112582781456954,7.947019867549669,19.205298013245034,5.298013245033113,0.6622516556291391
14,154.0,36.0,18.0,56.0,4.0,10.0,25.0,5.0,0.0,130.0,148.0,6.0,0.0,3.0,9919.0,9758.0,156.0,131.0,4.0,19.0,81.0,23.376623376623378,11.688311688311689,36.36363636363637,2.5974025974025974,6.4935064935064934,16.233766233766232,3.2467532467532467,0.0
15,167.0,39.0,19.0,66.0,6.0,9.0,22.0,4.0,2.0,138.0,154.0,13.0,0.0,5.0,9752.0,9589.0,173.0,144.0,6.0,17.0,88.0,23.353293413173652,11.377245508982035,39.52095808383233,3.592814371257485,5.389221556886228,13.173652694610778,2.395209580838323,1.1976047904191616
16,232.0,61.0,16.0,87.0,6.0,16.0,38.0,7.0,1.0,133.0,218.0,14.0,1.0,3.0,9987.0,9825.0,206.0,204.0,9.0,19.0,125.0,26.29310344827586,6.896551724137931,37.5,2.586206896551724,6.896551724137931,16.379310344827587,3.0172413793103448,0.43103448275862066
17,137.0,32.0,12.0,62.0,5.0,8.0,13.0,5.0,0.0,126.0,127.0,10.0,0.0,1.0,9894.0,9735.0,148.0,108.0,6.0,23.0,75.0,23.357664233576642,8.75912408759124,45.25547445255474,3.6496350364963503,5.839416058394161,9.489051094890511,3.6496350364963503,0.0
18,171.0,47.0,16.0,74.0,2.0,12.0,15.0,5.0,0.0,101.0,162.0,9.0,1.0,6.0,10023.0,9858.0,136.0,147.0,7.0,17.0,89.0,27.485380116959064,9.35672514619883,43.27485380116959,1.1695906432748537,7.017543859649122,8.771929824561404,2.9239766081871346,0.0
19,189.0,54.0,17.0,69.0,6.0,12.0,25.0,6.0,0.0,104.0,183.0,6.0,0.0,5.0,9830.0,9667.0,149.0,151.0,3.0,35.0,94.0,28.571428571428573,8.994708994708995,36.507936507936506,3.1746031746031744,6.349206349206349,13.227513227513228,3.1746031746031744,0.0
20,158.0,43.0,13.0,58.0,5.0,15.0,19.0,4.0,1.0,115.0,147.0,11.0,0.0,2.0,9919.0,9759.0,166.0,128.0,4.0,26.0,77.0,27.21518987341772,8.227848101265822,36.70886075949367,3.1645569620253164,9.49367088607595,12.025316455696203,2.5316455696202533,0.6329113924050633
21,191.0,46.0,14.0,76.0,4.0,13.0,28.0,8.0,2.0,135.0,177.0,14.0,0.0,0.0,10018.0,9860.0,180.0,159.0,5.0,27.0,104.0,24.083769633507853,7.329842931937173,39.79057591623037,2.094240837696335,6.806282722513089,14.659685863874346,4.18848167539267,1.0471204188481675
22,215.0,59.0,16.0,82.0,5.0,12.0,31.0,7.0,3.0,115.0,208.0,7.0,1.0,1.0,10016.0,9856.0,178.0,176.0,6.0,33.0,113.0,27.441860465116278,7.441860465116279,38.13953488372093,2.3255813953488373,5.5813953488372094,14.418604651162791,3.255813953488372,1.3953488372093024
23,157.0,40.0,14.0,54.0,7.0,10.0,24.0,7.0,1.0,139.0,144.0,13.0,0.0,3.0,9738.0,9577.0,160.0,129.0,6.0,22.0,78.0,25.477707006369428,8.9171974522293,34.394904458598724,4.45859872611465,6.369426751592357,15.286624203821656,4.45859872611465,0.6369426751592356
24,189.0,44.0,17.0,74.0,6.0,16.0,26.0,5.0,1.0,132.0,178.0,11.0,1.0,5.0,9904.0,9740.0,174.0,155.0,4.0,30.0,100.0,23.280423280423282,8.994708994708995,39.15343915343915,3.1746031746031744,8.465608465608465,13.756613756613756,2.6455026455026456,0.5291005291005291
25,254.0,70.0,14.0,113.0,5.0,14.0,32.0,5.0,1.0,141.0,245.0,9.0,1.0,3.0,10160.0,9998.0,204.0,205.0,5.0,44.0,145.0,27.559055118110237,5.511811023622047,44.488188976377955,1.968503937007874,5.511811023622047,12.598425196850394,1.968503937007874,0.3937007874015748
26,220.0,62.0,14.0,96.0,6.0,16.0,23.0,1.0,2.0,120.0,211.0,9.0,1.0,3.0,9976.0,9814.0,174.0,188.0,4.0,28.0,119.0,28.181818181818183,6.363636363636363,43.63636363636363,2.727272727272727,7.2727272727272725,10.454545454545455,0.45454545454545453,0.9090909090909091
27,141.0,34.0,15.0,52.0,5.0,9.0,21.0,4.0,1.0,119.0,128.0,13.0,0.0,2.0,9817.0,9657.0,141.0,112.0,9.0,20.0,73.0,24.113475177304963,10.638297872340425,36.87943262411348,3.5460992907801416,6.382978723404255,14.893617021276595,2.8368794326241136,0.7092198581560284
