,total_prev,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,4.0160642570280996e-05,0.0,0.0
55,8.84903891233e-05,0.0,0.0
56,8.7726048480184e-05,0.0,0.0
57,4.3859649122807e-05,0.0,0.0
58,0.000127118644067796,0.0,0.0
59,0.0044193831011339006,0.0037735849056603,0.004957340394233553
60,0.004363931149794338,0.00373623070901355,0.004942073170731704
61,0.004334114044555404,0.0038237401655405678,0.0049634254470222626
62,0.004617720936221486,0.00385320760320755,0.008835971615720474
63,0.004908621491167457,0.003868112298344795,0.008896396396396387
64,0.005430541226155083,0.0038377936278698975,0.012849400242104044
65,0.005895374780543297,0.0038377936278698975,0.013676983435047927
66,0.006850436724874807,0.0037030686291992976,0.017167767988252508
67,0.0071300978695928805,0.0038742393509127023,0.0181151703800786
68,0.008300296718498988,0.003905546654459365,0.022578991596638613
69,0.009948300428825807,0.00390625,0.03030465851059911
70,0.011707725254891116,0.0040160642570281,0.02979411125597563
71,0.012656565518087848,0.0039362938851429125,0.03301020408163263
72,0.015473511315896757,0.003874699519230745,0.039294685351665685
73,0.018328491775372047,0.004030894308943087,0.046906504065040544
74,0.020937180091362737,0.00397509881422921,0.052131425343626366
75,0.02226954309382187,0.0041485881542699,0.04900023250406871
76,0.0251617717567494,0.008159490802452624,0.05389490730399818
77,0.04710100164457603,0.02605560955290192,0.0848054231903789
78,0.05378654837301478,0.0330393162393162,0.08699811256005485
79,0.07181118170123489,0.04967592592592592,0.10830065482109678
80,0.0853730880088215,0.05640486474198675,0.1239465542991252
81,0.08742138634661994,0.06259135389570165,0.12304836460765693
82,0.10409345054884091,0.07818953804347827,0.13294344764932992
83,0.1266260107240577,0.09979798141109583,0.15831522513536614
84,0.1380459581354372,0.11481012658227842,0.17314695563352125
85,0.15211906055878258,0.12626561242696707,0.18063073809007443
86,0.1709166240702534,0.14309102966474505,0.20231200309187275
87,0.1923019973934343,0.16071908320040298,0.2275877051168054
88,0.2008778462303733,0.16604633672084232,0.23637105766167568
89,0.22894117265554098,0.199656862745098,0.26509893048128336
90,0.2270146902470482,0.19729501430772614,0.2639705882352941
91,0.23324501521930482,0.19675606333729356,0.27235154380297794
92,0.2517851837566192,0.2193747244875468,0.29099377837565155
93,0.2527047400451764,0.2206720878509869,0.28738241918388974
94,0.2680977989209498,0.23637048192771076,0.30177258267749063
95,0.26258912100424003,0.2261087420042643,0.3033764017552413
96,0.24685026327358792,0.21207496740547588,0.28255568771626294
97,0.23649144331571542,0.19968277945619334,0.26760626398210285
98,0.22739188940076194,0.1959452194129613,0.2560051048565121
99,0.2360737213572136,0.20651583928916356,0.2657467552326079
100,0.23428442339249325,0.2021017823639774,0.2667849099099099
101,0.22253146712833632,0.1940767322346269,0.25266755706653715
102,0.21872724095161147,0.1867884774799668,0.24797947140776797
103,0.2143102589644808,0.1854575163398692,0.2483749645188758
104,0.22300176127455887,0.19187787576687118,0.2549397642787875
105,0.21473989770403407,0.1851459422454568,0.2496273118622448
106,0.21413660310487426,0.1887293126706807,0.25059342242234967
107,0.2061715418127152,0.17559647248026747,0.24354682662538693
108,0.19774930836306606,0.17006504524886873,0.23439398855524737
109,0.18808363828050084,0.162418351210121,0.2208508403361344
110,0.1745771200141838,0.14848242811501594,0.22051766333262388
111,0.1790453798137619,0.15245091707569103,0.21229280872957232
112,0.16376998014179212,0.1420640345056403,0.19454622116572154
113,0.15076407620657128,0.1274485987889029,0.1811534806367307
114,0.14277191103018505,0.11838722243864432,0.1726062252964426
115,0.13243791705800992,0.10951355394495885,0.16427583568738224
116,0.12171564051606508,0.10029689608636974,0.14908957106812443
117,0.11677595050658614,0.09399772388352563,0.14610074626865663
118,0.11600065343311475,0.09469461697722564,0.14984848484848476
119,0.11440337178603902,0.09497367289920476,0.14225663716814155
120,0.09863588448279251,0.07730520273571076,0.12845622119815664
121,0.097355573296218,0.0780141843971631,0.12827872921320418
122,0.0853703925620321,0.0649577112217087,0.11264713871785578
123,0.07670595100925688,0.05755977392436521,0.10007002801120435
124,0.06842777641435827,0.04954043373883955,0.0905511811023622
125,0.06291837157081731,0.045619361554476004,0.08613976823063876
126,0.06416696538675735,0.048047302099278356,0.08864487572352732
127,0.05774172345630701,0.03942514243018584,0.08359323158593221
128,0.05449668064198593,0.03641486220472439,0.07835917806126337
